transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL201900000001,ACC0001282,IND19007129,LN2019010000002,,1,2019-02-14,02:53:41,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000002,ACC0000071,IND19001466,LN2019010000009,,1,2019-02-28,02:24:34,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000003,ACC0001490,IND19011784,LN2019010000010,,1,2019-02-23,02:01:44,2454.22,Debit,Failed,insufficient_funds,Loan Payment - LN2019010000010,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000004,ACC0000278,IND19005139,LN2019010000015,LDO20190000001,1,2019-02-28,04:48:21,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,1.07,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000005,ACC0000597,IND19000749,LN2019010000017,LDO20190000001,1,2019-02-22,03:44:53,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.02,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000006,ACC0000731,IND19012784,LN2019010000018,,1,2019-02-28,04:10:19,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000007,ACC0000999,IND19000704,LN2019010000021,,1,2019-02-28,03:20:24,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000008,ACC0000362,IND19010400,LN2019010000034,,1,2019-02-20,07:57:44,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,2.5,,Online,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000009,ACC0000661,IND19013332,LN2019010000040,,1,2019-02-25,07:58:45,3565.48,Debit,Completed,,Loan Payment - LN2019010000040,False,,2.5,,Mobile,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000010,ACC0000361,IND19010400,LN2019010000048,,1,2019-02-28,03:19:31,990.52,Debit,Completed,,Loan Payment - LN2019010000048,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000011,ACC0000305,IND19009608,LN2019010000064,,1,2019-02-15,06:37:54,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,2.5,,Online,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000012,ACC0000093,IND19006568,LN2019010000071,LDO20190000002,1,2019-02-13,03:22:40,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,0.51,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000013,ACC0000412,IND19013952,LN2019010000075,,1,2019-02-28,02:33:06,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,2.5,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000014,ACC0000227,IND19010979,LN2019010000078,LDO20190000002,1,2019-02-13,02:24:56,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,1.12,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000015,ACC0000895,IND19014589,LN2019010000089,LDO20190000003,1,2019-02-28,02:57:44,1496.91,Debit,Completed,,Loan Payment - LN2019010000089,False,,0.75,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000016,ACC0001088,IND19010913,LN2019010000094,,1,2019-02-20,02:31:19,27702.74,Debit,Completed,,Loan Payment - LN2019010000094,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000017,ACC0001439,IND19009694,LN2019010000095,,1,2019-02-18,02:40:19,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,2.5,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000018,ACC0000263,IND19010479,LN2019010000097,LDO20190000005,1,2019-02-14,02:17:01,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,0.42,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000019,ACC0000410,IND19006375,LN2019010000101,LDO20190000006,1,2019-02-22,03:06:28,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,0.09,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000020,ACC0000187,IND19005404,LN2019010000103,LDO20190000003,1,2019-02-28,04:50:04,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,1.32,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000021,ACC0000901,IND19009242,LN2019010000104,LDO20190000004,1,2019-02-28,03:20:07,2070.51,Debit,Completed,,Loan Payment - LN2019010000104,False,,1.92,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000022,ACC0000365,IND19005374,LN2019010000112,,1,2019-02-20,03:29:33,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,2.5,,Online,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000023,ACC0000066,IND19000708,LN2019010000114,LDO20190000007,1,2019-02-24,03:21:25,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,0.31,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000024,ACC0000041,IND19003405,LN2019010000118,LDO20190000008,1,2019-02-11,04:34:09,1317.23,Debit,Completed,,Loan Payment - LN2019010000118,False,,1.75,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000025,ACC0000726,IND19012497,LN2019010000124,LDO20190000011,1,2019-02-13,03:41:07,200.9,Debit,Completed,,Loan Payment - LN2019010000124 - Partial,False,,1.28,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL201900000026,ACC0000959,IND19007081,LN2019010000129,LDO20190000012,1,2019-02-14,02:36:39,1082.28,Debit,Completed,,Loan Payment - LN2019010000129,False,,1.68,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
