response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202109-0000001,CAMP-2021-005,IND2109006882,ACC0032334,2021-09-26,opened,,sms,Customer opened or viewed the campaign message.
RESP-202109-0000002,CAMP-2021-005,IND2109002742,,2021-09-19,clicked,,email,Customer clicked through to campaign landing page or product information.
RESP-202109-0000003,CAMP-2021-005,IND2109006376,,2021-09-12,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-202109-0000004,CAMP-2021-005,IND2109001292,ACC0032862,2021-09-15,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202109-0000005,CAMP-2021-005,IND2109010916,ACC0032624,2021-09-14,opened,,sms,Customer opened or viewed the campaign message.
RESP-202109-0000006,CAMP-2021-005,IND2109008923,ACC0032218,2021-09-27,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202109-0000007,CAMP-2021-005,IND2109013374,ACC0032248,2021-09-29,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202109-0000008,CAMP-2021-005,IND2109003500,ACC0032813,2021-09-24,opened,,sms,Customer opened or viewed the campaign message.
RESP-202109-0000009,CAMP-2021-005,IND2109005725,,2021-09-29,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202109-0000010,CAMP-2021-005,IND2109007016,ACC0032394,2021-09-28,opened,,sms,Customer opened or viewed the campaign message.
RESP-202109-0000011,CAMP-2021-005,IND2109005202,ACC0032341,2021-09-15,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000012,CAMP-2021-005,IND2109009570,ACC0033100,2021-09-25,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000013,CAMP-2021-005,IND2109007297,,2021-09-20,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000014,CAMP-2021-005,IND2109000667,ACC0032501,2021-09-24,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000015,CAMP-2021-005,IND2109009612,ACC0032990,2021-09-29,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000016,CAMP-2021-005,IND2109001047,,2021-09-29,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202109-0000017,CAMP-2021-005,IND2109010927,ACC0032418,2021-09-13,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000018,CAMP-2021-005,IND2109012429,ACC0032405,2021-09-27,complained,,email,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202109-0000019,CAMP-2021-005,IND2109009153,ACC0032549,2021-09-26,opened,,sms,Customer opened or viewed the campaign message.
RESP-202109-0000020,CAMP-2021-005,IND2109010413,ACC0032481,2021-09-25,opened,,email,Customer opened or viewed the campaign message.
RESP-202109-0000021,CAMP-2021-005,IND2109007327,ACC0032931,2021-09-14,opened,,email,Customer opened or viewed the campaign message.
RESP-202109-0000022,CAMP-2021-005,IND2109010788,ACC0032751,2021-09-17,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000023,CAMP-2021-005,IND2109003831,ACC0032484,2021-09-17,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000024,CAMP-2021-005,IND2109003661,ACC0032680,2021-09-18,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202109-0000025,CAMP-2021-005,IND2109003211,ACC0032868,2021-09-26,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000026,CAMP-2021-005,IND2109001700,ACC0032168,2021-09-27,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000027,CAMP-2021-005,IND2109012907,ACC0032397,2021-09-23,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000028,CAMP-2021-005,IND2109000075,ACC0032657,2021-09-17,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000029,CAMP-2021-005,IND2109005637,ACC0033060,2021-09-16,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000030,CAMP-2021-005,IND2109003175,ACC0033031,2021-09-25,opened,,email,Customer opened or viewed the campaign message.
RESP-202109-0000031,CAMP-2021-005,IND2109008827,,2021-09-17,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000032,CAMP-2021-005,IND2109005498,ACC0032558,2021-09-17,opened,,sms,Customer opened or viewed the campaign message.
RESP-202109-0000033,CAMP-2021-005,IND2109006030,ACC0032366,2021-09-22,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000034,CAMP-2021-005,IND2109009777,ACC0032804,2021-09-13,opened,,sms,Customer opened or viewed the campaign message.
RESP-202109-0000035,CAMP-2021-005,IND2109001560,ACC0032329,2021-09-30,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000036,CAMP-2021-005,IND2109001861,ACC0032462,2021-09-22,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202109-0000037,CAMP-2021-005,IND2109011403,,2021-09-29,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000038,CAMP-2021-006,IND2109008912,ACC0033120,2021-09-22,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000039,CAMP-2021-006,IND2109001292,ACC0032862,2021-09-25,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000040,CAMP-2021-006,IND2109004939,ACC0033107,2021-09-28,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000041,CAMP-2021-006,IND2109002719,ACC0032957,2021-09-23,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000042,CAMP-2021-006,IND2109004581,ACC0032571,2021-09-29,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202109-0000043,CAMP-2021-006,IND2109009612,ACC0032990,2021-09-23,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000044,CAMP-2021-006,IND2109011660,ACC0032422,2021-09-30,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202109-0000045,CAMP-2021-006,IND2109003034,ACC0032568,2021-09-25,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000046,CAMP-2021-006,IND2109003661,ACC0032680,2021-09-24,complained,,app_push,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202109-0000047,CAMP-2021-006,IND2109005554,ACC0032452,2021-09-24,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000048,CAMP-2021-006,IND2109002223,ACC0032823,2021-09-22,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000049,CAMP-2021-006,IND2109006030,ACC0032366,2021-09-23,opted_out,,app_push,Customer opted out of marketing messages for this channel.
RESP-202109-0000050,CAMP-2021-006,IND2109007167,ACC0032230,2021-09-29,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000051,CAMP-2021-006,IND2109010413,ACC0032481,2021-09-26,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000052,CAMP-2021-006,IND2109004999,ACC0032528,2021-09-25,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202109-0000053,CAMP-2021-006,IND2109004959,,2021-09-27,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000054,CAMP-2021-006,IND2109010990,ACC0032496,2021-09-28,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000055,CAMP-2021-006,IND2109005823,ACC0032952,2021-09-27,opted_out,,app_push,Customer opted out of marketing messages for this channel.
RESP-202109-0000056,CAMP-2021-006,IND2109001700,ACC0032168,2021-09-29,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000057,CAMP-2021-007,IND2109004999,ACC0032528,2021-09-21,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000058,CAMP-2021-007,IND2109013370,ACC0032842,2021-09-14,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000059,CAMP-2021-007,IND2109000667,ACC0032501,2021-09-24,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000060,CAMP-2021-007,IND2109006376,,2021-09-14,complained,,app_push,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202109-0000061,CAMP-2021-007,IND2109007167,ACC0032230,2021-09-23,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000062,CAMP-2021-007,IND2109010927,ACC0032418,2021-09-17,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000063,CAMP-2021-007,IND2109004939,ACC0033107,2021-09-13,opened,,email,Customer opened or viewed the campaign message.
RESP-202109-0000064,CAMP-2021-007,IND2109003175,ACC0033031,2021-09-25,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000065,CAMP-2021-007,IND2109013374,ACC0032248,2021-09-20,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000066,CAMP-2021-007,IND2109004581,ACC0032571,2021-09-11,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000067,CAMP-2021-007,IND2109003661,ACC0032680,2021-09-18,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000068,CAMP-2021-007,IND2109003500,ACC0032813,2021-09-27,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000069,CAMP-2021-007,IND2109012907,ACC0032397,2021-09-18,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000070,CAMP-2021-007,IND2109012616,ACC0032533,2021-09-20,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000071,CAMP-2021-007,IND2109004959,,2021-09-29,opted_out,,app_push,Customer opted out of marketing messages for this channel.
RESP-202109-0000072,CAMP-2021-007,IND2109005554,ACC0032452,2021-09-20,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000073,CAMP-2021-007,IND2109008827,,2021-09-18,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000074,CAMP-2021-007,IND2109002445,,2021-09-17,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202109-0000075,CAMP-2021-007,IND2109005104,ACC0032678,2021-09-25,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000076,CAMP-2021-007,IND2109008247,ACC0032637,2021-09-11,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000077,CAMP-2021-007,IND2109007016,ACC0032394,2021-09-30,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000078,CAMP-2021-007,IND2109006303,ACC0032726,2021-09-28,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000079,CAMP-2021-007,IND2109007539,ACC0032283,2021-09-23,ignored,,email,No direct action recorded after campaign exposure.
RESP-202109-0000080,CAMP-2021-007,IND2109003034,ACC0032568,2021-09-11,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202109-0000081,CAMP-2021-007,IND2109012979,ACC0032595,2021-09-11,ignored,,app_push,No direct action recorded after campaign exposure.
