suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202310-00001,ACC0024366,IND21006344,branch_visit,13/10/2023 14:20,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202310-00002,ACC0007929,IND19013749,branch_visit,30/10/2023 13:45,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202310-00003,ACC0027011,COM21000283,phone_call,19/10/2023 10:57,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202310-00004,ACC0004062,IND19011008,app_message,2023-10-10T08:49:46+02:00,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202310-00005,ACC0045015,IND22003614,phone_call,08/10/2023 11:09,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202310-00006,ACC0034874,IND21016301,social_media,2023/10/20 12:00:33,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202310-00007,ACC0039705,IND22001882,social_media,2023/10/06 15:11:47,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202310-00008,ACC0024573,IND21006547,email,2023-10-13 11:13:39,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202310-00009,ACC0006046,IND19008170,social_media,2023/10/08 07:24:48,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202310-00010,ACC0031633,IND21001904,email,2023-10-12 07:49:21,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202310-00011,ACC0014064,IND19003799,social_media,2023/10/31 22:38:20,Please show bank charges before the customer confirms a payment.,fees,implemented
SUG-202310-00012,ACC0069383,IND23012143,email,2023-10-24 08:45:03,Please send clearer notifications when account details change.,other,reviewed
SUG-202310-00013,ACC0071343,IND23002801,app_message,2023-10-24T08:16:42+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202310-00014,ACC0011253,IND19009911,phone_call,22/10/2023 15:56,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202310-00015,ACC0062519,IND23009918,email,2023-10-07 22:50:22,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202310-00016,ACC0045476,IND22008272,email,2023-10-21 14:53:54,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202310-00017,ACC0006056,IND19007403,phone_call,15/10/2023 14:12,Please send clearer notifications when account details change.,other,submitted
SUG-202310-00018,ACC0022793,IND21014616,app_message,2023-10-04T19:48:55+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,reviewed
