response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202505-0000001,CAMP-2025-002,IND2505001032,ACC0107521,2025-05-02,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202505-0000002,CAMP-2025-002,IND2505007504,ACC0107833,2025-05-28,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202505-0000003,CAMP-2025-002,IND2505001207,ACC0107640,2025-05-03,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000004,CAMP-2025-002,IND2505004243,ACC0107349,2025-05-07,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000005,CAMP-2025-002,IND2505003288,,2025-05-22,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000006,CAMP-2025-002,IND2505010371,ACC0107544,2025-05-27,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000007,CAMP-2025-002,IND2505002457,ACC0107389,2025-05-26,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000008,CAMP-2025-002,IND2505006701,ACC0107702,2025-05-23,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202505-0000009,CAMP-2025-002,IND2505007964,ACC0107259,2025-05-05,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000010,CAMP-2025-002,IND2505009365,,2025-05-23,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000011,CAMP-2025-002,IND2505010142,ACC0108161,2025-05-17,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000012,CAMP-2025-002,IND2505005707,ACC0107724,2025-05-28,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000013,CAMP-2025-002,IND2505000958,ACC0108363,2025-05-10,opened,,email,Customer opened or viewed the campaign message.
RESP-202505-0000014,CAMP-2025-002,IND2505014160,ACC0107800,2025-05-03,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000015,CAMP-2025-002,IND2505011511,ACC0107678,2025-05-12,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202505-0000016,CAMP-2025-002,IND2505001560,,2025-05-27,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202505-0000017,CAMP-2025-002,IND2505005373,ACC0108328,2025-05-29,clicked,,email,Customer clicked through to campaign landing page or product information.
RESP-202505-0000018,CAMP-2025-002,IND2505007918,ACC0107384,2025-05-22,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000019,CAMP-2025-002,IND2505014484,ACC0107377,2025-05-20,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000020,CAMP-2025-002,IND2505008341,ACC0108209,2025-05-04,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000021,CAMP-2025-002,IND2505014123,ACC0108016,2025-05-12,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000022,CAMP-2025-002,IND2505003306,ACC0107370,2025-05-14,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000023,CAMP-2025-002,IND2505011391,ACC0108411,2025-05-04,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202505-0000024,CAMP-2025-002,COM2505000022,ACC0108467,2025-05-02,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000025,CAMP-2025-002,IND2505002912,ACC0107671,2025-05-19,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000026,CAMP-2025-002,IND2505012282,ACC0108006,2025-05-10,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000027,CAMP-2025-002,IND2505008105,,2025-05-05,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202505-0000028,CAMP-2025-002,IND2505004338,ACC0107468,2025-05-06,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202505-0000029,CAMP-2025-002,IND2505001746,ACC0107780,2025-05-26,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000030,CAMP-2025-002,IND2505001431,ACC0107687,2025-05-11,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000031,CAMP-2025-002,IND2505014461,ACC0108442,2025-05-29,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000032,CAMP-2025-002,IND2505005416,ACC0107922,2025-05-17,clicked,,whatsapp,Customer clicked through to campaign landing page or product information.
RESP-202505-0000033,CAMP-2025-002,IND2505014383,ACC0107887,2025-05-11,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000034,CAMP-2025-002,IND2505010690,ACC0107704,2025-05-22,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000035,CAMP-2025-002,IND2505006326,ACC0107782,2025-05-03,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000036,CAMP-2025-002,IND2505001763,ACC0108227,2025-05-17,opened,,email,Customer opened or viewed the campaign message.
RESP-202505-0000037,CAMP-2025-002,IND2505003402,ACC0108326,2025-05-08,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202505-0000038,CAMP-2025-002,IND2505013410,ACC0108134,2025-05-10,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000039,CAMP-2025-002,IND2505012058,ACC0107448,2025-05-20,clicked,,whatsapp,Customer clicked through to campaign landing page or product information.
RESP-202505-0000040,CAMP-2025-002,IND2505002849,ACC0107320,2025-05-26,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000041,CAMP-2025-002,IND2505008174,ACC0107451,2025-05-16,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000042,CAMP-2025-002,IND2505002450,ACC0107260,2025-05-11,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000043,CAMP-2025-002,IND2505001855,ACC0107267,2025-05-11,complained,,whatsapp,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202505-0000044,CAMP-2025-002,IND2505001788,ACC0108000,2025-05-20,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202505-0000045,CAMP-2025-002,IND2505003706,ACC0108050,2025-05-01,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000046,CAMP-2025-002,IND2505013849,ACC0107337,2025-05-27,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000047,CAMP-2025-002,IND2505012226,ACC0107398,2025-05-03,opened,,email,Customer opened or viewed the campaign message.
RESP-202505-0000048,CAMP-2025-002,IND2505013527,ACC0108212,2025-05-24,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000049,CAMP-2025-002,COM2505000019,ACC0108470,2025-05-27,opened,,email,Customer opened or viewed the campaign message.
RESP-202505-0000050,CAMP-2025-002,IND2505002491,ACC0107551,2025-05-01,opened,,email,Customer opened or viewed the campaign message.
RESP-202505-0000051,CAMP-2025-002,IND2505006334,ACC0107447,2025-05-14,opened,,email,Customer opened or viewed the campaign message.
RESP-202505-0000052,CAMP-2025-002,IND2505002887,,2025-05-16,opened,,email,Customer opened or viewed the campaign message.
RESP-202505-0000053,CAMP-2025-002,IND2505013774,ACC0108019,2025-05-23,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000054,CAMP-2025-002,IND2505004249,ACC0107533,2025-05-31,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000055,CAMP-2025-002,IND2505013979,ACC0107351,2025-05-31,converted,22715.0,whatsapp,Customer accepted offer for home_loan through whatsapp.
RESP-202505-0000056,CAMP-2025-002,IND2505013017,,2025-05-19,ignored,,email,No direct action recorded after campaign exposure.
RESP-202505-0000057,CAMP-2025-002,IND2505009786,ACC0107310,2025-05-09,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202505-0000058,CAMP-2025-002,IND2505011507,ACC0107978,2025-05-02,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202505-0000059,CAMP-2025-002,IND2505000677,ACC0107773,2025-05-11,opened,,email,Customer opened or viewed the campaign message.
RESP-202505-0000060,CAMP-2025-002,IND2505004596,,2025-05-11,ignored,,whatsapp,No direct action recorded after campaign exposure.
