payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202008-00001,COLL-202008-00022,ACC0010120,IND1907001278,2020-09-04,1439.35,cash_deposit,False,1486.23
REC-202008-00002,COLL-202008-00007,ACC0005706,IND1904001440,2020-08-27,729.69,debit_order,True,756.41
REC-202008-00003,COLL-202008-00001,ACC0006817,IND1904002143,2020-08-26,383.44,cash_deposit,False,616.6
REC-202008-00004,COLL-202008-00018,ACC0003309,IND1902012910,2020-08-20,127.19,debit_order,False,604.29
REC-202008-00005,COLL-202008-00019,ACC0016232,IND1911013069,2020-08-22,1474.23,debit_order,False,5811.25
REC-202008-00006,COLL-202008-00026,ACC0008767,IND1906008285,2020-08-23,278.37,eft,False,1042.54
REC-202008-00007,COLL-202008-00024,ACC0010120,IND1907001278,2020-08-13,569.79,cash_deposit,False,1357.23
REC-202008-00008,COLL-202008-00008,ACC0016232,IND1911013069,2020-08-18,760.11,cash_deposit,False,5219.96
REC-202008-00009,COLL-202008-00002,ACC0006817,IND1904002143,2020-08-25,538.21,eft,False,423.48
REC-202008-00010,COLL-202008-00011,ACC0009912,IND1907015470,2020-08-05,435.93,debit_order,False,629.23
REC-202008-00011,COLL-202008-00030,ACC0003542,IND1903013270,2020-08-26,556.96,eft,False,653.78
REC-202008-00012,COLL-202008-00028,ACC0005609,IND1904010495,2020-08-12,653.73,debit_order,True,1550.74
REC-202008-00013,COLL-202008-00016,ACC0003387,COM1902000040,2020-08-18,481.22,cash_deposit,False,1338.32
