transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202200000001,ACC0001282,IND19007129,LN2019010000002,LDO20220000001,44,2022-09-14,04:52:33,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,1.25,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000002,ACC0000071,IND19001466,LN2019010000009,LDO20220000002,44,2022-09-30,02:57:49,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,1.95,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000003,ACC0001490,IND19011784,LN2019010000010,LDO20220000003,44,2022-09-23,02:59:26,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,0.81,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000004,ACC0000278,IND19005139,LN2019010000015,LDO20220000004,44,2022-09-29,04:30:26,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.1,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000005,ACC0000597,IND19000749,LN2019010000017,LDO20220000001,44,2022-09-22,03:40:28,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.21,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000006,ACC0000731,IND19012784,LN2019010000018,LDO20220000002,44,2022-09-30,04:20:27,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.97,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000007,ACC0000999,IND19000704,LN2019010000021,LDO20220000005,44,2022-09-30,02:01:44,1161.58,Debit,Completed,,Loan Payment - LN2019010000021 - Late Fee,False,,0.01,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202200000008,ACC0000362,IND19010400,LN2019010000034,LDO20220000003,44,2022-09-20,04:47:20,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.36,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000009,ACC0000761,IND19003341,LN2019010000037,LDO20220000004,43,2022-09-10,04:11:48,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,1.54,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000010,ACC0000361,IND19010400,LN2019010000048,LDO20220000002,44,2022-09-30,04:17:39,1399.87,Debit,Completed,,Loan Payment - LN2019010000048 - Extra Principal,False,,1.13,,Automated,Personal Loan,extra_payment,False,loan_payment_generator,False,
TXNL202200000011,ACC0000305,IND19009608,LN2019010000064,LDO20220000006,44,2022-09-15,02:04:29,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,0.39,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000012,ACC0000093,IND19006568,LN2019010000071,LDO20220000005,44,2022-09-13,04:03:27,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,1.09,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000013,ACC0000412,IND19013952,LN2019010000075,LDO20220000007,44,2022-09-30,04:41:23,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,1.62,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000014,ACC0000227,IND19010979,LN2019010000078,LDO20220000008,44,2022-09-13,03:16:20,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,1.72,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000015,ACC0001439,IND19009694,LN2019010000095,LDO20220000004,44,2022-09-18,02:34:48,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,0.78,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000016,ACC0000263,IND19010479,LN2019010000097,LDO20220000001,44,2022-09-14,04:45:29,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,0.29,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000017,ACC0000410,IND19006375,LN2019010000101,LDO20220000011,44,2022-09-22,04:36:16,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,0.52,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000018,ACC0000187,IND19005404,LN2019010000103,LDO20220000012,44,2022-09-29,03:11:08,1157.19,Debit,Completed,,Loan Payment - LN2019010000103 - Partial,False,,1.45,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL202200000019,ACC0000901,IND19009242,LN2019010000104,LDO20220000013,44,2022-09-28,02:20:01,2070.51,Debit,Failed,bank_timeout,Loan Payment - LN2019010000104,False,,0.39,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000020,ACC0000365,IND19005374,LN2019010000112,LDO20220000014,44,2022-09-20,04:44:42,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,0.8,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000021,ACC0000066,IND19000708,LN2019010000114,LDO20220000015,44,2022-09-24,02:38:10,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,0.81,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000022,ACC0000041,IND19003405,LN2019010000118,LDO20220000016,44,2022-09-11,02:09:58,1317.23,Debit,Completed,,Loan Payment - LN2019010000118,False,,1.82,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000023,ACC0000146,IND19003418,LN2019010000122,LDO20220000017,43,2022-09-04,03:51:29,1173.8,Debit,Completed,,Loan Payment - LN2019010000122,False,,0.97,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
