transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202100000001,ACC0001282,IND19007129,LN2019010000002,,30,2021-07-14,03:27:37,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000002,ACC0000071,IND19001466,LN2019010000009,,30,2021-07-31,03:03:17,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000003,ACC0001490,IND19011784,LN2019010000010,LDO20210000001,30,2021-07-23,04:14:37,2454.22,Debit,Cancelled,customer_stop_instruction,Loan Payment - LN2019010000010,False,,1.17,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000004,ACC0000278,IND19005139,LN2019010000015,LDO20210000002,30,2021-07-29,03:11:40,1607.73,Debit,Completed,,Loan Payment - LN2019010000015 - Partial,False,,1.55,,Automated,Vehicle Loan,partial_payment,False,loan_payment_generator,False,
TXNL202100000005,ACC0000597,IND19000749,LN2019010000017,LDO20210000001,30,2021-07-22,03:06:22,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,1.39,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000006,ACC0000999,IND19000704,LN2019010000021,LDO20210000003,30,2021-07-30,03:37:06,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.19,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000007,ACC0000362,IND19010400,LN2019010000034,LDO20210000004,30,2021-07-20,03:13:08,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,0.79,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000008,ACC0000761,IND19003341,LN2019010000037,LDO20210000005,29,2021-07-10,04:02:35,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,1.48,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000009,ACC0000661,IND19013332,LN2019010000040,LDO20210000006,30,2021-07-25,02:35:37,3565.48,Debit,Completed,,Loan Payment - LN2019010000040,False,,1.45,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000010,ACC0000361,IND19010400,LN2019010000048,LDO20210000001,30,2021-07-30,02:02:00,990.52,Debit,Completed,,Loan Payment - LN2019010000048,False,,1.48,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000011,ACC0000305,IND19009608,LN2019010000064,LDO20210000007,30,2021-07-15,03:22:34,2594.15,Debit,Failed,account_blocked,Loan Payment - LN2019010000064,False,,1.02,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000012,ACC0000093,IND19006568,LN2019010000071,LDO20210000002,30,2021-07-13,03:11:50,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,1.03,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000013,ACC0000412,IND19013952,LN2019010000075,LDO20210000003,30,2021-07-31,04:20:04,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,0.75,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000014,ACC0000227,IND19010979,LN2019010000078,LDO20210000004,30,2021-07-13,02:37:29,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,0.98,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000015,ACC0000895,IND19014589,LN2019010000089,LDO20210000008,30,2021-07-31,04:10:03,1496.91,Debit,Completed,,Loan Payment - LN2019010000089,False,,1.7,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000016,ACC0001439,IND19009694,LN2019010000095,LDO20210000010,30,2021-07-18,02:23:17,1221.56,Debit,Failed,bank_timeout,Loan Payment - LN2019010000095,False,,0.41,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000017,ACC0000263,IND19010479,LN2019010000097,LDO20210000011,30,2021-07-14,03:10:26,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.14,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
