suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202004-00001,ACC0012573,IND1908004723,phone_call,12/04/2020 07:01,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202004-00002,ACC0000311,IND1901003026,phone_call,15/04/2020 17:23,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202004-00003,ACC0016456,IND1911001967,phone_call,13/04/2020 07:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202004-00004,ACC0015701,IND1911001383,phone_call,03/04/2020 09:44,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202004-00005,ACC0013892,IND1909011911,app_message,2020-04-29T13:20:12+02:00,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202004-00006,ACC0011670,IND1908007780,app_message,2020-04-13T06:54:34+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202004-00007,ACC0001489,IND1901006045,phone_call,23/04/2020 08:05,Please send clearer notifications when account details change.,other,submitted
SUG-202004-00008,ACC0009105,IND1906010363,app_message,2020-04-29T06:37:46+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,implemented
SUG-202004-00009,ACC0008044,IND1905006154,branch_visit,04/04/2020 11:15,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202004-00010,ACC0007527,IND1905004757,phone_call,15/04/2020 08:31,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-202004-00011,ACC0005880,IND1904012537,phone_call,24/04/2020 07:11,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202004-00012,ACC0004999,IND1903020592,app_message,2020-04-13T19:10:52+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-202004-00013,ACC0008937,IND1906008259,phone_call,15/04/2020 15:06,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202004-00014,ACC0008068,IND1905006737,branch_visit,05/04/2020 11:50,The branch queue system should send an SMS when it is nearly your turn.,branch_service,reviewed
SUG-202004-00015,ACC0004089,IND1903011651,app_message,2020-04-21T15:07:39+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
