suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202403-00001,ACC0037633,IND2201005068,branch_visit,02/03/2024 11:50,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202403-00002,ACC0047583,IND2207004737,chatbot,2024-03-16T09:36:03+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202403-00003,ACC0039095,IND2202015525,phone_call,22/03/2024 14:36,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202403-00004,ACC0041936,IND2203015191,whatsapp,20-Mar-2024 16:14,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202403-00005,ACC0064050,IND2304010139,app_message,2024-03-01T10:25:32+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-202403-00006,ACC0029471,IND2106002100,whatsapp,15-Mar-2024 15:59,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202403-00007,ACC0065221,IND2305002079,phone_call,06/03/2024 07:57,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202403-00008,ACC0016305,IND1911020162,whatsapp,20-Mar-2024 00:26,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202403-00009,ACC0060730,IND2302002408,whatsapp,14-Mar-2024 15:16,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202403-00010,ACC0040037,IND2202011465,phone_call,18/03/2024 10:58,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202403-00011,ACC0062767,IND2304023051,app_message,2024-03-08T00:11:47+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202403-00012,ACC0081536,IND2402005635,social_media,2024/03/20 09:02:49,Please add a simple way to see pending debit orders before month end.,digital_features,implemented
SUG-202403-00013,ACC0059027,IND2301009880,app_message,2024-03-21T14:04:57+02:00,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202403-00014,ACC0011512,IND1908010258,email,2024-03-17 20:47:02,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202403-00015,ACC0054397,IND2210020678,phone_call,14/03/2024 11:47,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202403-00016,ACC0027260,IND2105012251,social_media,2024/03/11 17:42:11,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202403-00017,ACC0049180,IND2207015335,phone_call,12/03/2024 18:03,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202403-00018,ACC0080490,IND2401006357,whatsapp,09-Mar-2024 07:57,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202403-00019,ACC0057647,IND2301004222,phone_call,31/03/2024 12:37,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
