suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202106-00001,ACC0016825,IND1911021555,phone_call,20/06/2021 11:14,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202106-00002,ACC0012728,IND1908009689,phone_call,04/06/2021 13:35,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202106-00003,ACC0004254,IND1903015408,phone_call,03/06/2021 08:45,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202106-00004,ACC0005442,IND1903020561,app_message,2021-06-29T16:34:24+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202106-00005,ACC0004095,IND1903021972,branch_visit,23/06/2021 13:05,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202106-00006,ACC0021390,IND2101003295,app_message,2021-06-04T14:42:58+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202106-00007,ACC0028083,IND2105010186,app_message,2021-06-15T10:01:12+02:00,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202106-00008,ACC0009192,IND1906014229,phone_call,27/06/2021 12:44,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202106-00009,ACC0023241,IND2102008308,phone_call,08/06/2021 07:37,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202106-00010,ACC0028053,IND2105013270,branch_visit,07/06/2021 10:50,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202106-00011,ACC0006731,IND1904013531,app_message,2021-06-18T16:01:28+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,reviewed
SUG-202106-00012,ACC0005095,IND1903008638,branch_visit,01/06/2021 08:45,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202106-00013,ACC0006113,IND1904003858,app_message,2021-06-06T08:28:33+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202106-00014,ACC0027503,IND2105010834,phone_call,04/06/2021 10:28,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,implemented
SUG-202106-00015,ACC0008773,IND1906008498,phone_call,08/06/2021 18:13,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202106-00016,ACC0020801,IND2010000736,phone_call,02/06/2021 14:37,Please show bank charges before the customer confirms a payment.,fees,submitted
