response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202305-0000001,CAMP-2023-004,COM23000034,ACC0066996,2023-05-03,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202305-0000002,CAMP-2023-004,COM23000251,,2023-05-05,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202305-0000003,CAMP-2023-004,COM23000128,ACC0067007,2023-05-07,ignored,,social_media,No direct action recorded after campaign exposure.
RESP-202305-0000004,CAMP-2023-005,IND23006550,ACC0065283,2023-05-21,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202305-0000005,CAMP-2023-005,IND23018363,ACC0066289,2023-05-30,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202305-0000006,CAMP-2023-005,IND23014438,ACC0065733,2023-05-24,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202305-0000007,CAMP-2023-005,IND23021807,ACC0065458,2023-05-28,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202305-0000008,CAMP-2023-006,IND23004795,ACC0065460,2023-05-09,ignored,,email,No direct action recorded after campaign exposure.
RESP-202305-0000009,CAMP-2023-006,IND23003339,ACC0066784,2023-05-31,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202305-0000010,CAMP-2023-006,COM23000174,ACC0067008,2023-05-07,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202305-0000011,CAMP-2023-006,IND23011654,ACC0066030,2023-05-27,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202305-0000012,CAMP-2023-006,IND23004745,ACC0065957,2023-05-06,ignored,,email,No direct action recorded after campaign exposure.
RESP-202305-0000013,CAMP-2023-006,IND23017159,ACC0066473,2023-05-15,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202305-0000014,CAMP-2023-006,IND23012949,ACC0066076,2023-05-23,ignored,,email,No direct action recorded after campaign exposure.
RESP-202305-0000015,CAMP-2023-006,IND23013687,ACC0066671,2023-05-31,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202305-0000016,CAMP-2023-006,IND23025421,ACC0064589,2023-05-04,ignored,,email,No direct action recorded after campaign exposure.
RESP-202305-0000017,CAMP-2023-006,IND23023556,ACC0066929,2023-05-12,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202305-0000018,CAMP-2023-006,IND23001843,,2023-05-16,ignored,,email,No direct action recorded after campaign exposure.
RESP-202305-0000019,CAMP-2023-007,COM23000233,ACC0067011,2023-05-05,ignored,,social_media,No direct action recorded after campaign exposure.
RESP-202305-0000020,CAMP-2023-007,COM23000004,ACC0066997,2023-05-10,ignored,,social_media,No direct action recorded after campaign exposure.
RESP-202305-0000021,CAMP-2023-007,COM23000187,ACC0067019,2023-05-15,ignored,,app_push,No direct action recorded after campaign exposure.
