payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202311-00001,COLL-202311-00018,ACC0042916,IND2204007142,2023-11-13,390.31,debit_order,False,550.47
REC-202311-00002,COLL-202311-00035,ACC0052687,IND2209018666,2023-11-09,2241.85,eft,True,2692.53
REC-202311-00003,COLL-202311-00041,ACC0035933,IND2112003788,2023-11-24,90.5,cash_deposit,False,256.82
REC-202311-00004,COLL-202311-00039,ACC0047720,IND2207000159,2023-11-30,135.16,eft,False,131.64
REC-202311-00005,COLL-202311-00010,ACC0072925,IND2308008924,2023-12-05,407.82,card,False,2898.92
REC-202311-00006,COLL-202311-00008,ACC0061280,IND2303000474,2023-12-16,185.24,eft,False,1009.8
REC-202311-00007,COLL-202311-00001,ACC0017367,IND1912000270,2023-11-05,890.52,debit_order,False,537.7
REC-202311-00008,COLL-202311-00016,ACC0040253,IND2202001456,2023-11-21,250.34,debit_order,False,865.57
REC-202311-00009,COLL-202311-00034,ACC0025553,IND2104001482,2023-11-13,108.09,card,False,248.24
REC-202311-00010,COLL-202311-00014,ACC0026489,IND2104010012,2023-11-30,913.4,debit_order,False,1599.82
REC-202311-00011,COLL-202311-00027,ACC0036275,IND2112004995,2023-12-10,868.57,cash_deposit,False,1713.77
REC-202311-00012,COLL-202311-00042,ACC0031703,IND2108000655,2023-12-01,944.94,cash_deposit,True,1026.36
REC-202311-00013,COLL-202311-00004,ACC0049847,IND2208017090,2023-11-28,1034.27,cash_deposit,False,3049.66
REC-202311-00014,COLL-202311-00043,ACC0035271,IND2111007959,2023-11-28,777.9,debit_order,False,1045.23
REC-202311-00015,COLL-202311-00030, ACC0030583 ,IND2107003552,2023-11-19,1452.22,cash_deposit,False,2471.54
REC-202311-00016,COLL-202311-00006,ACC0031014,IND2107013536,2023-11-10,1488.46,card,False,1952.71
REC-202311-00017,COLL-202311-00012,ACC0045908,IND2206011112,2023-11-20,775.41,card,False,5114.25
REC-202311-00018,COLL-202311-00028,ACC0061237,IND2303011213,2023-11-11,1191.86,cash_deposit,False,805.83
