suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202404-00001,ACC0050716,IND2208018301,whatsapp,02-Apr-2024 18:52,Please send clearer notifications when account details change.,other,reviewed
SUG-202404-00002,ACC0024547,IND2103002256,phone_call,21/04/2024 18:19,The branch queue system should send an SMS when it is nearly your turn.,branch_service,reviewed
SUG-202404-00003,ACC0063663,IND2304007191,whatsapp,07-Apr-2024 17:42,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202404-00004,ACC0053031,IND2210005294,app_message,2024-04-03T10:16:16+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202404-00005,ACC0046779,IND2206010260,phone_call,19/04/2024 17:20,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202404-00006,ACC0025128,COM2103000053,app_message,2024-04-25T20:53:42+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202404-00007,ACC0022741,IND2102004849,chatbot,2024-04-18T16:42:04+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202404-00008,ACC0079234,IND2312009096,phone_call,07/04/2024 08:53,Please allow customers to book branch appointments from the app.,branch_service,reviewed
SUG-202404-00009,ACC0020074,IND2006000951,email,2024-04-08 09:58:05,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202404-00010,ACC0025382,IND2104015067,chatbot,2024-04-25T09:49:24+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202404-00011,ACC0079382,IND2401001113,email,2024-04-08 13:28:38,Please send clearer notifications when account details change.,other,reviewed
SUG-202404-00012,ACC0065138,IND2305023076,whatsapp,24-Apr-2024 15:21,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202404-00013,ACC0026383,IND2104003236,chatbot,2024-04-30T11:07:51+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202404-00014,ACC0011760,IND1908014021,chatbot,2024-04-06T18:30:05+02:00,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202404-00015,ACC0021329,IND2012000236,social_media,2024/04/05 06:57:08,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202404-00016,ACC0029268,IND2106001049,app_message,2024-04-09T18:53:41+02:00,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202404-00017,ACC0021757,IND2101009848,app_message,2024-04-02T18:17:54+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202404-00018,ACC0040736,IND2202001168,whatsapp,13-Apr-2024 16:35,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
