case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202108-00001,ACC0001001,IND1901005012,1154.13,30,pre_delinquent,2021-08-26,phone_call,533.5,2021-08-16,,resolved,Johan Botha,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Customer visited branch, paid R534 cash. Account now current."
COLL-202108-00002,ACC0006817,IND1904002143,1510.21,49,early_collections,2021-08-04,letter,,,,closed,Johan Botha,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Legal letter sent via registered post. Awaiting response before summons."
COLL-202108-00003,ACC0021740,IND2101005112,1111.02,23,pre_delinquent,2021-08-02,branch_visit,276.81,2021-09-05,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Settlement offer of R277 communicated; customer requested until month-end.
COLL-202108-00004,ACC0000184,IND1901000180,324.84,43,early_collections,2021-08-16,sms,98.16,2021-08-19,restructured,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Arrangement: restructured.
COLL-202108-00005,ACC0016734,IND1911021090,257.03,28,pre_delinquent,2021-08-18,phone_call,130.23,2021-08-31,,open,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R130 by month-end."
COLL-202108-00006,ACC0016879,IND1911000900,246.78,57,early_collections,2021-08-28,letter,,,settlement_offer,closed,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Arrangement: settlement offer.
COLL-202108-00007,ACC0025436,IND2104002578,2944.57,50,early_collections,2021-08-28,sms,,,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Settlement offer of R750 communicated; customer requested until month-end.
COLL-202108-00008,ACC0006113,IND1904003858,1114.66,3,pre_delinquent,2021-08-02,letter,,,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R350 cash. Account now current."
COLL-202108-00009,ACC0025438,IND2104019074,1419.1,54,early_collections,2021-08-22,sms,,,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202108-00011,ACC0020981,IND2011001182,606.04,87,late_collections,2021-08-21,phone_call,,,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202108-00012,ACC0012562,IND1908013202,308.66,32,early_collections,2021-08-16,letter,47.69,2021-08-16,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202108-00013,ACC0001221,IND1901011832,4442.27,60,early_collections,2021-08-24,branch_visit,,,,open,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer in Western Cape, low income band — hardship assessment required."
COLL-202108-00014,ACC0028409,IND2105013870,355.09,31,early_collections,2021-08-23,email,,,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Settlement offer of R500 communicated; customer requested until month-end.
COLL-202108-00015,ACC0000793,IND1901015483,1413.16,338,write_off,2021-08-27,email,,,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202108-00016,ACC0004434,IND1903018309,3920.66,65,late_collections,2021-08-26,branch_visit,,,,open,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202108-00017,ACC0023127,IND2102010339,2750.48,13,pre_delinquent,2021-08-02,email,,,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
