suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202311-00001,ACC0045887,COM2205000165,app_message,2023-11-11T16:19:30+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202311-00002,ACC0061564,IND2303007529,social_media,2023/11/03 19:02:43,Please send clearer notifications when account details change.,other,reviewed
SUG-202311-00003,ACC0028085,IND2105007501,phone_call,12/11/2023 07:39,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202311-00004,ACC0074730,IND2310019530,app_message,2023-11-08T22:57:11+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202311-00005,ACC0033514,IND2110001147,phone_call,09/11/2023 17:12,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202311-00006,ACC0062496,IND2304003363,branch_visit,18/11/2023 10:30,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202311-00007,ACC0034794,IND2111013358,phone_call,19/11/2023 11:37,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-202311-00008,ACC0044375,IND2205009899,social_media,2023/11/15 19:34:59,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202311-00009,ACC0062627,IND2304015215,email,2023-11-23 11:03:53,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202311-00010,ACC0049897,IND2208003549,phone_call,06/11/2023 13:15,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202311-00011,ACC0034993,IND2111002003,email,2023-11-20 18:20:47,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202311-00012,ACC0076419,IND2310012887,app_message,2023-11-03T23:36:47+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,implemented
SUG-202311-00013,ACC0047412,IND2207004518,phone_call,24/11/2023 16:32,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202311-00014,ACC0062993,IND2304003787,app_message,2023-11-19T14:23:51+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202311-00015,ACC0067678,IND2306014207,app_message,2023-11-28T11:11:57+02:00,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-202311-00016,ACC0028166,IND2105005755,phone_call,01/11/2023 17:20,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202311-00017,ACC0029395,IND2106000086,social_media,2023/11/22 07:35:57,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202311-00018,ACC0070353,IND2307000829,phone_call,28/11/2023 08:55,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
