suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202204-00001,ACC0025087,IND2103006862,app_message,2022-04-07T12:29:47+02:00,Please send clearer notifications when account details change.,other,submitted
SUG-202204-00002,ACC0001282,IND1901007129,branch_visit,22/04/2022 11:05,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202204-00003,ACC0036154,IND2112010862,app_message,2022-04-24T18:05:37+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202204-00004,ACC0029937,IND2106012158,email,2022-04-16 07:53:57,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202204-00005,ACC0016049,IND1911007167,phone_call,11/04/2022 12:28,Please offer a small savings pocket linked to loan repayments.,product_idea,reviewed
SUG-202204-00006,ACC0008711,IND1906016560,email,2022-04-30 17:52:00,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202204-00007,ACC0034571,IND2111019318,email,2022-04-15 20:24:22,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202204-00008,ACC0009224,IND1906007532,phone_call,29/04/2022 15:34,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202204-00009,ACC0013321,IND1909001123,email,2022-04-01 07:12:03,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202204-00010,ACC0038693,IND2201003568,email,2022-04-17 19:57:33,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202204-00011,ACC0026083,IND2104015757,phone_call,17/04/2022 11:31,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202204-00012,ACC0038617,IND2201017812,phone_call,23/04/2022 17:18,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202204-00013,ACC0015015,IND1910010155,phone_call,24/04/2022 16:40,Please make statements easier to download for tax and rental applications.,other,reviewed
SUG-202204-00014,ACC0039601,IND2202008379,phone_call,29/04/2022 07:07,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202204-00015,ACC0036019,IND2112001490,phone_call,08/04/2022 13:42,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202204-00016,ACC0028769,IND2106000574,phone_call,30/04/2022 08:58,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202204-00017,ACC0025772,IND2104012168,app_message,2022-04-26T17:21:07+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,implemented
SUG-202204-00018,ACC0038652,IND2201015612,email,2022-04-17 17:18:28,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
