response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202111-0000001,CAMP-2021-006,IND21005134,,2021-11-01,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202111-0000002,CAMP-2021-006,IND21017482,ACC0035702,2021-11-10,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202111-0000003,CAMP-2021-006,IND21004340,ACC0034532,2021-11-06,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202111-0000004,CAMP-2021-006,IND21011589,ACC0034711,2021-11-06,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202111-0000005,CAMP-2021-006,IND21014888,ACC0035233,2021-11-06,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202111-0000006,CAMP-2021-006,IND21001599,ACC0034658,2021-11-08,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202111-0000007,CAMP-2021-006,IND21000636,,2021-11-05,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202111-0000008,CAMP-2021-006,IND21007047,ACC0035599,2021-11-08,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202111-0000009,CAMP-2021-006,IND21014636,,2021-11-06,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202111-0000010,CAMP-2021-006,IND21007956,,2021-11-02,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202111-0000011,CAMP-2021-006,IND21013349,ACC0035549,2021-11-01,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202111-0000012,CAMP-2021-006,IND21016336,ACC0035657,2021-11-03,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202111-0000013,CAMP-2021-006,IND21002109,ACC0034347,2021-11-03,converted,41,app_push,Customer accepted offer for digital_wallet through app_push.
RESP-202111-0000014,CAMP-2021-006,IND21012482,ACC0035653,2021-11-06,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202111-0000015,CAMP-2021-006,IND21015783,ACC0034655,2021-11-02,converted,61,app_push,Customer accepted offer for digital_wallet through app_push.
RESP-202111-0000016,CAMP-2021-006,IND21009057,ACC0035270,2021-11-08,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202111-0000017,CAMP-2021-006,IND21008207,,2021-11-03,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202111-0000018,CAMP-2021-006,IND21003400,,2021-11-02,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202111-0000019,CAMP-2021-006,IND21006897,ACC0035671,2021-11-07,ignored,,app_push,No direct action recorded after campaign exposure.
