case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202105-00001,ACC0004317,IND1903004320,2015.49,64,late_collections,2021-05-22,email,420.59,2021-05-12,settlement_offer,open,Zanele Ndlovu,Former churned customer returned; new arrears flagged after failed debit order. Legal letter sent via registered post. Awaiting response before summons. Arrangement: settlement offer.
COLL-202105-00002,ACC0004317,IND1903004320,4720.84,26,pre_delinquent,2021-05-10,letter,,,,closed,Fatima Patel,Former churned customer returned; new arrears flagged after failed debit order. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202105-00003,ACC0004317,IND1903004320,1725.35,24,pre_delinquent,2021-05-29,email,451.35,2021-06-03,,open,Zanele Ndlovu,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Arrangement agreed: R451/month for 6 months starting 9 September."
COLL-202105-00004,ACC0014745,IND1910000578,424.52,76,late_collections,2021-05-29,sms,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202105-00005,ACC0017736,IND1908012919,13826.66,107,legal,2021-05-21,phone_call,,,,resolved,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer in KwaZulu-Natal, low income band — hardship assessment required. Escalating to legal."
COLL-202105-00006,ACC0002392,IND1902003391,5323.25,71,late_collections,2021-05-13,phone_call,2013.83,2021-05-29,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202105-00007,ACC0013095,IND1909016086,2779.27,19,pre_delinquent,2021-05-17,phone_call,439.62,2021-05-27,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202105-00008,ACC0003560,IND1903010424,1250.19,66,late_collections,2021-05-29,email,342.12,2021-05-21,settlement_offer,open,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal. Arrangement: settlement offer."
COLL-202105-00009,ACC0014771,IND1910004724,280.93,77,late_collections,2021-05-26,phone_call,,,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202105-00010,ACC0020066,IND2006000178,2068.37,41,early_collections,2021-05-28,phone_call,388.94,2021-06-01,restructured,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Arrangement: restructured.
COLL-202105-00011,ACC0025119,COM2103000006,3124.12,88,late_collections,2021-05-03,sms,,,restructured,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer in Gauteng, low income band — hardship assessment required. Arrangement: restructured."
COLL-202105-00012,ACC0008306,IND1905000077,1345.12,68,late_collections,2021-05-19,email,,,,closed,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R350/month for 6 months starting 12 November.
COLL-202105-00013,ACC0006597,IND1904011302,603.46,71,late_collections,2021-05-22,branch_visit,,,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202105-00014,ACC0016878,IND1911009638,2298.72,71,late_collections,2021-05-21,letter,1022.31,2021-06-06,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202105-00015,ACC0012275,IND1908004402,370.24,6,pre_delinquent,2021-05-25,branch_visit,94.34,2021-06-02,,resolved,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R94 by month-end."
COLL-202105-00016,ACC0006597,IND1904011302,592.0,34,early_collections,2021-05-21,letter,293.46,2021-05-29,,resolved,Johan Botha,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R293/month for 6 months starting 15 July.
COLL-202105-00017,ACC0025264,IND2104001811,2389.59,6,pre_delinquent,2021-05-21,phone_call,,,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202105-00018,ACC0003649,IND1903020728,625.07,58,early_collections,2021-05-17,sms,,,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202105-00019,ACC0024858,IND2103002110,1648.29,13,pre_delinquent,2021-05-19,letter,676.06,2021-05-16,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202105-00020,ACC0023170,IND2102005118,3835.01,18,pre_delinquent,2021-05-19,letter,,,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202105-00021,ACC0025017,IND2103001047,4415.39,5,pre_delinquent,2021-05-26,phone_call,922.34,2021-05-27,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required."
COLL-202105-00022,ACC0008558,IND1906015819,10920.74,34,early_collections,2021-05-21,email,,,settlement_offer,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order. Arrangement: settlement offer.
COLL-202105-00023,ACC0025265,IND2104001811,510.31,1,pre_delinquent,2021-05-02,letter,78.55,2021-06-03,,resolved,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R79 by month-end."
COLL-202105-00024,ACC0013491,IND1909000450,2589.05,33,early_collections,2021-05-14,sms,881.03,2021-05-19,,resolved,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202105-00025,ACC0010363,IND1907010795,935.31,96,legal,2021-05-03,branch_visit,376.12,2021-05-19,,open,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R376 by month-end. Escalating to legal."
COLL-202105-00026,ACC0022165,IND2101004855,358.3,10,pre_delinquent,2021-05-05,letter,101.87,2021-06-03,,resolved,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer in KwaZulu-Natal, low income band — hardship assessment required."
COLL-202105-00027,ACC0014553,IND1910006337,3825.0,30,pre_delinquent,2021-05-17,sms,,,,closed,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R350 by month-end."
COLL-202105-00028,ACC0024566,IND2103004254,1457.44,10,pre_delinquent,2021-05-31,branch_visit,,,,open,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202105-00029,ACC0017171,IND1911007367,534.91,46,early_collections,2021-05-21,sms,,,,closed,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202105-00030,ACC0023447,IND2102002894,2204.75,118,legal,2021-05-28,email,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring. Escalating to legal.
COLL-202105-00031,ACC0014553,IND1910006337,1481.43,54,early_collections,2021-05-31,branch_visit,,,,open,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 200 by month-end."
COLL-202105-00032,ACC0001344,IND1901009855,2025.25,17,pre_delinquent,2021-05-14,email,,,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202105-00033,ACC0001214,IND1901003792,255.87,69,late_collections,2021-05-11,branch_visit,,,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R1 200/month for 6 months starting 25 January.
COLL-202105-00034,ACC0009784,IND1906004593,1385.24,72,late_collections,2021-05-14,sms,532.38,2021-05-30,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202105-00035,ACC0021602,IND2101005092,1157.13,60,early_collections,2021-05-02,phone_call,331.29,2021-05-09,,open,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer in Western Cape, low income band — hardship assessment required."
COLL-202105-00036,ACC0011441,IND1908004907,3277.98,112,legal,2021-05-25,phone_call,,,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring. Escalating to legal.
