transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202000000001,ACC0001282,IND19007129,LN2019010000002,,15,2020-04-14,04:48:41,1592.74,Debit,Failed,mandate_limit,Loan Payment - LN2019010000002,False,,2.5,,Online,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202000000002,ACC0000071,IND19001466,LN2019010000009,LDO20200000001,15,2020-04-30,04:37:24,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,0.39,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202000000003,ACC0001490,IND19011784,LN2019010000010,LDO20200000001,15,2020-04-23,02:22:04,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,0.45,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202000000004,ACC0000278,IND19005139,LN2019010000015,LDO20200000001,15,2020-04-29,03:19:46,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.99,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202000000005,ACC0000597,IND19000749,LN2019010000017,LDO20200000002,15,2020-04-22,03:33:28,1531.05,Debit,Completed,,Loan Payment - LN2019010000017 - Late Fee,False,,1.1,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202000000006,ACC0000731,IND19012784,LN2019010000018,LDO20200000001,15,2020-04-30,02:55:28,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,0.75,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202000000007,ACC0000999,IND19000704,LN2019010000021,LDO20200000003,15,2020-04-30,03:18:29,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.64,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202000000008,ACC0000362,IND19010400,LN2019010000034,LDO20200000002,15,2020-04-20,03:41:54,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.44,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202000000009,ACC0000761,IND19003341,LN2019010000037,LDO20200000004,14,2020-04-10,02:37:20,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,0.75,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202000000010,ACC0000661,IND19013332,LN2019010000040,LDO20200000005,15,2020-04-25,04:53:17,3565.48,Debit,Completed,,Loan Payment - LN2019010000040,False,,1.57,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202000000011,ACC0000361,IND19010400,LN2019010000048,LDO20200000006,15,2020-04-30,04:44:39,990.52,Debit,Completed,,Loan Payment - LN2019010000048,False,,0.06,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202000000012,ACC0000305,IND19009608,LN2019010000064,LDO20200000001,15,2020-04-15,02:15:47,1767.69,Debit,Completed,,Loan Payment - LN2019010000064 - Partial,False,,0.76,,Automated,Personal Loan,partial_payment,False,loan_payment_generator,False,
TXNL202000000013,ACC0000093,IND19006568,LN2019010000071,LDO20200000003,15,2020-04-13,04:43:32,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,0.28,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202000000014,ACC0000412,IND19013952,LN2019010000075,LDO20200000007,15,2020-04-30,03:52:51,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,0.9,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202000000015,ACC0000227,IND19010979,LN2019010000078,LDO20200000008,15,2020-04-13,04:13:48,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,1.46,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
