reconciliation_run_id,account_id,customer_id,ledger_transaction_id,statement_transaction_id,ledger_amount,statement_amount,ledger_date,statement_date,match_status,exception_category,root_cause_tag,source_system_lag_days,expected_settlement_date,confidence_score
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000208,BST-ACC0021148-000001,-1088.56,-1088.56,2020-12-01 07:36:39,2020-12-01 07:36:39,matched,,,0,,0.977
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000209,BST-ACC0021148-000002,-464.03,-464.03,2020-12-01 19:17:45,2020-12-01 19:17:45,matched,,,0,,0.962
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000210,BST-ACC0021148-000003,-381.39,-381.39,2020-12-02 01:35:01,2020-12-02 01:35:01,matched,,,0,,0.988
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000211,BST-ACC0021148-000004,-701.47,-701.47,2020-12-02 07:31:24,2020-12-02 07:31:24,matched,,,0,,0.974
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000212,BST-ACC0021148-000005,-906.48,-906.48,2020-12-02 09:26:01,2020-12-02 09:26:01,matched,,,0,,0.991
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000213,BST-ACC0021148-000006,-1539.77,-1539.77,2020-12-02 10:16:06,2020-12-02 10:16:06,matched,,,0,,0.985
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000214,BST-ACC0021148-000007,-1126.65,-1205.3,2020-12-02 11:59:38,2020-12-02 11:59:38,exception,amount_mismatch,fee_or_fx_value_difference,0,,0.741
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000216,BST-ACC0021148-000008,-352.89,-352.89,2020-12-03 12:55:00,2020-12-03 12:55:00,matched,,,0,,0.992
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000215,BST-ACC0021148-000009,-420.6,-420.6,2020-12-03 12:56:37,2020-12-03 12:56:37,matched,,,0,,0.981
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000217,BST-ACC0021148-000010,-359.44,-359.44,2020-12-04 07:06:20,2020-12-04 07:06:20,matched,,,0,,0.975
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000218,BST-ACC0021148-000011,1100.52,1100.52,2020-12-04 11:09:32,2020-12-04 11:09:32,matched,,,0,,0.964
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000219,BST-ACC0021148-000012,-325.39,-325.39,2020-12-04 19:32:00,2020-12-04 19:32:00,matched,,,0,,0.975
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000220,BST-ACC0021148-000013,-736.64,-736.64,2020-12-05 15:08:13,2020-12-05 15:08:13,matched,,,0,,0.995
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000221,BST-ACC0021148-000014,-125.98,-125.98,2020-12-05 19:55:32,2020-12-05 19:55:32,matched,,,0,,1.0
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000222,BST-ACC0021148-000015,-174.11,-174.11,2020-12-05 22:15:39,2020-12-05 22:15:39,matched,,,0,,0.972
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000223,BST-ACC0021148-000016,-231.06,-231.06,2020-12-06 23:38:33,2020-12-06 23:38:33,matched,,,0,,0.979
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000224,BST-ACC0021148-000017,-130.38,-130.38,2020-12-07 08:10:24,2020-12-07 08:10:24,matched,,,0,,0.998
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000226,BST-ACC0021148-000018,-654.65,-654.65,2020-12-09 13:55:03,2020-12-09 13:55:03,matched,,,0,,0.966
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000225,BST-ACC0021148-000019,-554.4,-554.4,2020-12-09 15:20:32,2020-12-09 15:20:32,matched,,,0,,0.969
RECON-202012-ACC0021148-3M,ACC0021148,IND20003872,MTX202012000000228,BST-ACC0021148-000020,-172.53,-172.53,2020-12-09 17:00:06,2020-12-09 17:00:06,matched,,,0,,0.966
