payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202506-00001,COLL-202506-00013,ACC0008848,IND1906016618,2025-06-19,5233.9,debit_order,True,6258.04
REC-202506-00002,COLL-202506-00024,ACC0034063,IND2110009508,2025-06-03,457.35,cash_deposit,False,355.14
REC-202506-00003,COLL-202506-00001,ACC0008317,COM1905000239,2025-06-19,202.46,eft,True,831.24
REC-202506-00004,COLL-202506-00028,ACC0050272,IND2208005868,2025-06-26,856.1,card,False,1915.5
REC-202506-00005,COLL-202506-00026,ACC0047555,IND2207012358,2025-07-20,1247.55,cash_deposit,False,5208.34
REC-202506-00006,COLL-202506-00037,ACC0003926,IND1903017827,2025-06-29,604.72,cash_deposit,False,411.57
REC-202506-00007,COLL-202506-00018,ACC0062597,IND2304019805,2025-06-29,2262.37,debit_order,False,5890.33
REC-202506-00008,COLL-202506-00020,ACC0031455,IND2108008899,2025-06-29,422.31,card,True,1748.91
REC-202506-00009,COLL-202506-00015,ACC0062270,IND2303005818,2025-06-24,678.16,debit_order,False,2595.81
REC-202506-00010,COLL-202506-00017,ACC0041936,IND2203015191,2025-06-30,1560.62,debit_order,False,3184.62
REC-202506-00011,COLL-202506-00005,ACC0018235,IND19012223,2025-06-26,874.49,cash_deposit,False,1958.69
REC-202506-00012,COLL-202506-00035,ACC0014230,IND1909008095,2025-07-05,1966.32,eft,False,3156.96
REC-202506-00013,COLL-202506-00011,ACC0058637,IND2301016862,2025-06-20,402.04,eft,True,492.33
REC-202506-00014,COLL-202506-00022,ACC0102838,IND2502009085,2025-06-03,4108.2,cash_deposit,False,5060.99
REC-202506-00015,COLL-202506-00025,ACC0104889,IND2503011378,2025-06-09,3477.27,debit_order,False,1951.16
