transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL201900000001,ACC0001282,IND19007129,LN2019010000002,,2,2019-03-14,02:56:33,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000002,ACC0000071,IND19001466,LN2019010000009,,2,2019-03-31,02:15:48,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000003,ACC0001490,IND19011784,LN2019010000010,,2,2019-03-23,04:37:36,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000004,ACC0000278,IND19005139,LN2019010000015,LDO20190000001,2,2019-03-29,03:05:20,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,1.88,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000005,ACC0000597,IND19000749,LN2019010000017,LDO20190000001,2,2019-03-22,04:17:43,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,1.85,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000006,ACC0000731,IND19012784,LN2019010000018,LDO20190000001,2,2019-03-30,02:19:39,4833.91,Debit,Completed,,Loan Payment - LN2019010000018 - Late Fee,False,,1.92,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL201900000007,ACC0000999,IND19000704,LN2019010000021,,2,2019-03-30,02:31:43,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000008,ACC0000362,IND19010400,LN2019010000034,,2,2019-03-20,03:08:22,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000009,ACC0000761,IND19003341,LN2019010000037,,1,2019-03-10,03:33:02,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000010,ACC0000661,IND19013332,LN2019010000040,,2,2019-03-25,02:38:31,3565.48,Debit,Failed,account_blocked,Loan Payment - LN2019010000040,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
