suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202209-00001,ACC0012151,IND19007839,app_message,2022-09-18T08:05:19+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202209-00002,ACC0034075,IND21009157,email,2022-09-02 11:39:59,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202209-00003,ACC0014991,IND19010123,phone_call,08/09/2022 07:33,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202209-00004,ACC0023411,IND21008852,phone_call,06/09/2022 09:11,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-202209-00005,ACC0012171,IND19019262,email,2022-09-13 13:10:10,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202209-00006,ACC0021526,IND21000519,app_message,2022-09-20T11:50:36+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,reviewed
SUG-202209-00007,ACC0034542,IND21008821,phone_call,11/09/2022 13:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202209-00008,ACC0036908,IND21009745,email,2022-09-11 14:43:48,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202209-00009,ACC0002224,IND19000114,app_message,2022-09-18T10:07:44+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202209-00010,ACC0035411,IND21019259,app_message,2022-09-24T06:17:43+02:00,Please allow customers to book branch appointments from the app.,branch_service,reviewed
SUG-202209-00011,ACC0044235,IND22002286,phone_call,09/09/2022 09:22,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202209-00012,ACC0030449,IND21010735,phone_call,09/09/2022 14:03,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-202209-00013,ACC0012455,IND19004353,email,2022-09-25 10:33:00,Please send clearer notifications when account details change.,other,submitted
SUG-202209-00014,ACC0009499,IND19001400,phone_call,04/09/2022 17:27,Please show bank charges before the customer confirms a payment.,fees,implemented
SUG-202209-00015,ACC0006645,IND19012381,app_message,2022-09-03T08:40:28+02:00,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202209-00016,ACC0021836,IND21007475,app_message,2022-09-07T19:47:22+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202209-00017,ACC0000901,IND19009242,email,2022-09-07 22:01:41,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202209-00018,ACC0042203,IND22014748,branch_visit,13/09/2022 09:20,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
