case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202103-00001,ACC0015583,IND1911018002,3437.17,94,legal,2021-03-27,phone_call,,,,open,Fatima Patel,Former churned customer returned; new arrears flagged after failed debit order. Former churned customer returned; new arrears flagged after failed debit order. Escalating to legal.
COLL-202103-00002,ACC0003832,IND1903007607,1338.72,21,pre_delinquent,2021-03-14,branch_visit,396.26,2021-03-19,,closed,Fatima Patel,"Former churned customer returned; new arrears flagged after failed debit order. Customer called, says employer missed payroll. Promised R396 by month-end."
COLL-202103-00003,ACC0007475,IND1905013953,1621.56,28,pre_delinquent,2021-03-13,letter,588.72,2021-03-17,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202103-00004,ACC0010157,IND1907012944,1748.6,1,pre_delinquent,2021-03-23,phone_call,,,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202103-00005,ACC0008598,IND1906010988,6612.03,17,pre_delinquent,2021-03-28,sms,,,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202103-00006,ACC0004667,IND1903010993,2990.87,8,pre_delinquent,2021-03-11,letter,1268.23,2021-03-20,,open,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer in Gauteng, low income band — hardship assessment required."
COLL-202103-00008,ACC0012994,IND1909011271,2338.44,37,early_collections,2021-03-16,email,,,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R750 by month-end."
COLL-202103-00009,ACC0007384,IND1905011144,1157.16,35,early_collections,2021-03-04,phone_call,,,settlement_offer,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R500 by month-end. Arrangement: settlement offer."
COLL-202103-00010,ACC0014369,IND1909005870,1290.03,18,pre_delinquent,2021-03-21,sms,518.62,2021-03-25,,resolved,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R519 by month-end."
COLL-202103-00011,ACC0003510,IND1903002726,264.73,19,pre_delinquent,2021-03-15,letter,75.62,2021-03-23,,resolved,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202103-00012,ACC0008883,IND1906008126,5476.01,21,pre_delinquent,2021-03-01,email,,,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R1 500/month for 6 months starting 4 November.
COLL-202103-00013,ACC0006803,IND1904001507,2376.53,153,write_off,2021-03-02,phone_call,,,,closed,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R350 by month-end."
COLL-202103-00014,ACC0008234,IND1905002363,903.04,6,pre_delinquent,2021-03-10,letter,,,,open,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R350 by month-end."
COLL-202103-00015,ACC0004255,IND1903018626,1259.21,32,early_collections,2021-03-04,phone_call,493.22,2021-03-21,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
