case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-201911-00001,ACC0014416,COM19000106,13320.82,81,late_collections,2019-11-23,branch_visit,,,settlement_offer,closed,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R350/month for 6 months starting 18 April. Arrangement: settlement offer.
COLL-201911-00002,ACC0010730,IND19001676,10835.83,22,pre_delinquent,2019-11-23,letter,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-201911-00003,ACC0008475,IND19010377,6345.55,97,legal,2019-11-23,letter,,,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order. Escalating to legal.
COLL-201911-00004,ACC0008591,IND19004250,2759.73,27,pre_delinquent,2019-11-21,phone_call,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-201911-00005,ACC0000551,IND19010018,6664.45,78,late_collections,2019-11-19,letter,,,,closed,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-201911-00006,ACC0008765,IND19008734,511.45,17,pre_delinquent,2019-11-27,branch_visit,,,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Settlement offer of R750 communicated; customer requested until month-end.
COLL-201911-00007,ACC0004223,IND19016897,620.49,12,pre_delinquent,2019-11-22,phone_call,214.95,2019-12-02,,resolved,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required."
COLL-201911-00008,ACC0013582,IND19011987,1584.52,58,early_collections,2019-11-25,phone_call,505.35,2019-11-19,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-201911-00009,ACC0009005,IND19016600,580.01,22,pre_delinquent,2019-11-23,branch_visit,286.27,2019-11-30,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-201911-00010,ACC0002771,IND19011631,2055.21,116,legal,2019-11-09,letter,,,,resolved,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 200 cash. Account now current. Escalating to legal."
COLL-201911-00011,ACC0009631,IND19003016,3436.66,84,late_collections,2019-11-03,letter,1488.71,2019-12-07,,closed,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-201911-00012,ACC0009224,IND19007532,1702.8,43,early_collections,2019-11-15,phone_call,,,payment_holiday,closed,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons. Arrangement: payment holiday.
COLL-201911-00013,ACC0011658,IND19019139,3070.92,349,write_off,2019-11-21,phone_call,,,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-201911-00014,ACC0014416,COM19000106,10980.68,24,pre_delinquent,2019-11-09,branch_visit,,,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-201911-00015,ACC0002619,IND19006444,1491.43,157,write_off,2019-11-10,letter,,,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R500 by month-end."
COLL-201911-00016,ACC0000086,IND19000654,823.59,65,late_collections,2019-11-29,branch_visit,224.61,2019-11-21,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-201911-00017,ACC0012103,IND19001306,626.54,65,late_collections,2019-11-28,branch_visit,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-201911-00018,ACC0005932,IND19011112,1279.1,18,pre_delinquent,2019-11-08,letter,236.84,2019-11-09,,resolved,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R237 cash. Account now current."
COLL-201911-00019,ACC0002914,IND19000645,807.56,104,legal,2019-11-26,phone_call,213.14,2019-11-10,,closed,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Escalating to legal.
