comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,is_complaint,complaint_category
COMM-202005-000001,ACC0007257,IND1905002485,branch_visit,inbound,08/05/2020 14:30,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,staff_behavior
COMM-202005-000002,ACC0006557,IND1904008107,branch_visit,inbound,22/05/2020 10:45,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,False,
COMM-202005-000003,ACC0016554,IND1911000992,phone_call,inbound,04/05/2020 13:13,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,False,
COMM-202005-000004,ACC0002447,IND1902015613,branch_visit,inbound,30/05/2020 10:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,neutral,False,
COMM-202005-000005,ACC0004297,IND1903005893,branch_visit,inbound,03/05/2020 12:05,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,positive,False,
COMM-202005-000006,ACC0008530,IND1906001113,app_message,inbound,2020-05-27T21:48:50+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,neutral,False,
COMM-202005-000007,ACC0010730,IND1907001676,phone_call,inbound,07/05/2020 18:14,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,False,
COMM-202005-000008,ACC0016480,IND1911021313,branch_visit,inbound,26/05/2020 15:50,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,neutral,False,
COMM-202005-000009,ACC0007459,IND1905001937,phone_call,inbound,13/05/2020 15:01,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,False,
COMM-202005-000010,ACC0012336,IND1908014576,phone_call,inbound,28/05/2020 13:04,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,positive,False,
COMM-202005-000011,ACC0001982,IND1902011705,phone_call,inbound,11/05/2020 13:39,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,False,
COMM-202005-000012,ACC0003362,IND1902014898,phone_call,inbound,30/05/2020 12:51,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,negative,True,fee_dispute
COMM-202005-000013,ACC0002663,IND1902014006,branch_visit,inbound,03/05/2020 15:00,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,False,
COMM-202005-000014,ACC0002078,IND1902001195,phone_call,inbound,28/05/2020 15:16,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,neutral,False,
