case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202303-00001,ACC0006897,IND19008709,662.16,85,late_collections,2023-03-13,phone_call,,,,open,Sipho Naidoo,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Legal letter sent via registered post. Awaiting response before summons."
COLL-202303-00002,ACC0012170,IND19002223,420.5,46,early_collections,2023-03-23,app_message,,,,open,Ayanda Mthembu,"Former churned customer returned; new arrears flagged after failed debit order. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202303-00003,ACC0012170,IND19002223,412.6,58,early_collections,2023-03-24,phone_call,,,,resolved,Ayanda Mthembu,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Customer called, says employer missed payroll. Promised R350 by month-end."
COLL-202303-00004,ACC0036795,IND21014133,1415.06,23,pre_delinquent,2023-03-29,app_message,704.56,2023-04-06,,open,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202303-00005,ACC0034672,IND21016534,2416.99,49,early_collections,2023-03-20,sms,,,,resolved,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202303-00006,ACC0038876,IND22019927,899.37,64,late_collections,2023-03-27,letter,403.99,2023-03-22,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202303-00007,ACC0029911,IND21011559,3673.66,21,pre_delinquent,2023-03-14,phone_call,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202303-00008,ACC0021434,IND21009602,2104.23,15,pre_delinquent,2023-03-30,letter,870.06,2023-03-19,,open,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required."
COLL-202303-00009,ACC0049509,IND22019257,2557.18,97,legal,2023-03-31,app_message,,,,resolved,Johan Botha,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled. Escalating to legal.
COLL-202303-00010,ACC0015583,IND19018002,1576.03,351,write_off,2023-03-09,sms,,,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
