transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202200000001,ACC0001282,IND19007129,LN2019010000002,LDO20220000001,36,2022-01-14,03:36:43,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,0.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000002,ACC0000071,IND19001466,LN2019010000009,LDO20220000002,36,2022-01-31,02:34:52,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,1.96,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000003,ACC0001490,IND19011784,LN2019010000010,LDO20220000003,36,2022-01-23,04:23:36,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,0.98,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000004,ACC0000278,IND19005139,LN2019010000015,LDO20220000004,36,2022-01-29,03:46:30,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,1.75,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000005,ACC0000597,IND19000749,LN2019010000017,,36,2022-01-22,04:26:15,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000006,ACC0000731,IND19012784,LN2019010000018,,36,2022-01-30,02:34:33,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000007,ACC0000999,IND19000704,LN2019010000021,LDO20220000005,36,2022-01-30,03:52:53,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,1.64,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000008,ACC0000362,IND19010400,LN2019010000034,,36,2022-01-20,02:24:36,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000009,ACC0000761,IND19003341,LN2019010000037,,35,2022-01-10,02:21:45,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000010,ACC0000661,IND19013332,LN2019010000040,,36,2022-01-25,02:54:16,3565.48,Debit,Completed,,Loan Payment - LN2019010000040,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000011,ACC0000305,IND19009608,LN2019010000064,LDO20220000006,36,2022-01-15,04:12:53,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,0.32,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000012,ACC0000093,IND19006568,LN2019010000071,,36,2022-01-13,02:14:50,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000013,ACC0000227,IND19010979,LN2019010000078,LDO20220000008,36,2022-01-13,02:43:47,686.25,Debit,Failed,account_blocked,Loan Payment - LN2019010000078,False,,1.24,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000014,ACC0000895,IND19014589,LN2019010000089,LDO20220000009,36,2022-01-31,03:07:17,1056.63,Debit,Completed,,Loan Payment - LN2019010000089 - Partial,False,,1.52,,Automated,Vehicle Loan,partial_payment,False,loan_payment_generator,False,
TXNL202200000015,ACC0001439,IND19009694,LN2019010000095,,36,2022-01-18,04:26:27,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,2.5,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000016,ACC0000263,IND19010479,LN2019010000097,,36,2022-01-14,03:33:22,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000017,ACC0000410,IND19006375,LN2019010000101,LDO20220000011,36,2022-01-22,04:30:57,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,1.7,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000018,ACC0000187,IND19005404,LN2019010000103,LDO20220000012,36,2022-01-29,04:31:06,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,1.73,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000019,ACC0000901,IND19009242,LN2019010000104,LDO20220000013,36,2022-01-28,04:57:02,2070.51,Debit,Completed,,Loan Payment - LN2019010000104,False,,0.2,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000020,ACC0000365,IND19005374,LN2019010000112,LDO20220000014,36,2022-01-20,02:00:03,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,1.59,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000021,ACC0000066,IND19000708,LN2019010000114,LDO20220000015,36,2022-01-24,03:59:55,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,1.61,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000022,ACC0000041,IND19003405,LN2019010000118,LDO20220000016,36,2022-01-11,03:23:30,1317.23,Debit,Completed,,Loan Payment - LN2019010000118,False,,0.26,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000023,ACC0000146,IND19003418,LN2019010000122,LDO20220000017,35,2022-01-04,03:23:16,1173.8,Debit,Completed,,Loan Payment - LN2019010000122,False,,0.38,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000024,ACC0000812,IND19000596,LN2019010000123,LDO20220000018,35,2022-01-08,03:08:59,3065.36,Debit,Completed,,Loan Payment - LN2019010000123,False,,0.49,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000025,ACC0000726,IND19012497,LN2019010000124,LDO20220000019,36,2022-01-13,03:00:27,371.99,Debit,Failed,account_blocked,Loan Payment - LN2019010000124,False,,0.37,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000026,ACC0000959,IND19007081,LN2019010000129,LDO20220000020,36,2022-01-14,03:41:34,1082.28,Debit,Completed,,Loan Payment - LN2019010000129,False,,0.03,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000027,ACC0000635,IND19017267,LN2019010000138,LDO20220000021,35,2022-01-03,02:47:09,5989.53,Debit,Completed,,Loan Payment - LN2019010000138,False,,0.6,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000028,ACC0000642,IND19009914,LN2019010000142,LDO20220000022,36,2022-01-24,03:22:12,740.28,Debit,Completed,,Loan Payment - LN2019010000142,False,,1.12,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000029,ACC0001601,IND19014936,LN2019010000149,,36,2022-01-13,01:34:55,1342.76,Debit,Completed,,Loan Payment - LN2019010000149,False,,2.5,,Online,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000030,ACC0000615,IND19010153,LN2019010000152,LDO20220000023,36,2022-01-20,04:24:35,3016.9,Debit,Completed,,Loan Payment - LN2019010000152,False,,1.82,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000031,ACC0001661,COM19000313,LN2019010000156,LDO20220000024,36,2022-01-14,03:15:08,4855.01,Debit,Failed,account_blocked,Loan Payment - LN2019010000156,False,,1.74,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000032,ACC0001092,IND19002621,LN2019010000162,,36,2022-01-27,03:22:35,1579.38,Debit,Completed,,Loan Payment - LN2019010000162,False,,2.5,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000033,ACC0001482,IND19001446,LN2019010000169,LDO20220000025,36,2022-01-26,03:58:01,1384.01,Debit,Completed,,Loan Payment - LN2019010000169,False,,0.83,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000034,ACC0000544,IND19004718,LN2019010000182,LDO20220000026,36,2022-01-22,03:17:24,3538.33,Debit,Completed,,Loan Payment - LN2019010000182,False,,0.59,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000035,ACC0001221,IND19011832,LN2019010000190,,36,2022-01-15,02:49:16,6897.58,Debit,Completed,,Loan Payment - LN2019010000190 - Extra Principal,False,,2.5,,Automated,Home Loan,extra_payment,False,loan_payment_generator,False,
TXNL202200000036,ACC0000233,IND19001157,LN2019010000192,LDO20220000027,36,2022-01-16,03:55:24,3022.14,Debit,Completed,,Loan Payment - LN2019010000192,False,,0.69,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000037,ACC0000224,IND19008065,LN2019010000206,LDO20220000028,36,2022-01-14,02:54:09,1575.25,Debit,Completed,,Loan Payment - LN2019010000206,False,,1.03,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000038,ACC0000708,IND19015529,LN2019010000217,LDO20220000029,36,2022-01-27,02:35:59,1520.07,Debit,Completed,,Loan Payment - LN2019010000217,False,,1.07,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000039,ACC0001510,IND19016623,LN2019010000221,,36,2022-01-19,02:44:39,4093.97,Debit,Completed,,Loan Payment - LN2019010000221,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000040,ACC0000091,IND19012355,LN2019010000228,,36,2022-01-18,04:56:24,2454.25,Debit,Completed,,Loan Payment - LN2019010000228,False,,2.5,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000041,ACC0001340,IND19008807,LN2019010000234,LDO20220000030,36,2022-01-31,03:05:51,1707.41,Debit,Completed,,Loan Payment - LN2019010000234,False,,1.42,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000042,ACC0001291,IND19005742,LN2019010000238,LDO20220000032,36,2022-01-17,04:22:28,1155.73,Debit,Completed,,Loan Payment - LN2019010000238,False,,0.94,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000043,ACC0000295,IND19012061,LN2019010000258,LDO20220000033,36,2022-01-17,03:18:53,1803.51,Debit,Completed,,Loan Payment - LN2019010000258,False,,1.05,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000044,ACC0000166,IND19004971,LN2019010000260,LDO20220000034,36,2022-01-30,03:04:16,1481.13,Debit,Completed,,Loan Payment - LN2019010000260,False,,1.67,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000045,ACC0000030,IND19010515,LN2019010000266,,36,2022-01-25,04:53:21,1516.71,Debit,Completed,,Loan Payment - LN2019010000266,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000046,ACC0000717,IND19015259,LN2019010000274,LDO20220000035,35,2022-01-10,02:55:38,962.5,Debit,Completed,,Loan Payment - LN2019010000274 - Late Fee,False,,1.5,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202200000047,ACC0001416,IND19002948,LN2019010000279,,36,2022-01-10,02:39:16,4691.89,Debit,Completed,,Loan Payment - LN2019010000279,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000048,ACC0000115,IND19013155,LN2019010000284,,36,2022-01-27,04:14:28,1427.41,Debit,Completed,,Loan Payment - LN2019010000284,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000049,ACC0001420,IND19005575,LN2019010000292,,36,2022-01-15,04:43:14,17242.21,Debit,Completed,,Loan Payment - LN2019010000292,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000050,ACC0001436,IND19002442,LN2019010000293,LDO20220000036,36,2022-01-27,04:37:35,10757.66,Debit,Failed,bank_timeout,Loan Payment - LN2019010000293,False,,1.6,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000051,ACC0000701,IND19016305,LN2019010000299,LDO20220000037,36,2022-01-14,02:30:18,2803.82,Debit,Completed,,Loan Payment - LN2019010000299,False,,0.7,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000052,ACC0001255,IND19002467,LN2019010000300,LDO20220000038,36,2022-01-18,02:29:27,2816.5,Debit,Completed,,Loan Payment - LN2019010000300,False,,1.18,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000053,ACC0000938,IND19013886,LN2019010000306,LDO20220000039,36,2022-01-27,04:24:43,2472.35,Debit,Failed,bank_timeout,Loan Payment - LN2019010000306,False,,0.61,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000054,ACC0000656,IND19013092,LN2019010000312,LDO20220000040,36,2022-01-11,04:21:01,2556.29,Debit,Completed,,Loan Payment - LN2019010000312,False,,1.42,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000055,ACC0000695,IND19002767,LN2019010000321,LDO20220000041,35,2022-01-02,03:08:31,2580.81,Debit,Failed,daily_limit_exceeded,Loan Payment - LN20190100...,False,,1.28,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202200000056,ACC0000456,IND19006712,LN2019010000324,LDO20220000042,36,2022-01-28,02:21:43,577.1,Debit,Completed,,Loan Payment - LN2019010000324,False,,0.36,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000057,ACC0001167,IND19004585,LN2019010000343,LDO20220000043,36,2022-01-29,03:39:28,1861.92,Debit,Completed,,Loan Payment - LN2019010000343 - Recovery,False,,0.0,,Automated,Home Loan,recovery_payment,True,loan_payment_generator,False,
TXNL202200000058,ACC0000213,IND19003541,LN2019010000347,LDO20220000044,36,2022-01-11,02:47:30,1222.61,Debit,Completed,,Loan Payment - LN2019010000347 - Late Fee,False,,2.0,,Automated,Vehicle Loan,late_payment,False,loan_payment_generator,False,
TXNL202200000059,ACC0000060,IND19004334,LN2019010000350,LDO20220000045,36,2022-01-14,02:36:26,1643.06,Debit,Completed,,Loan Payment - LN2019010000350,False,,0.62,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000060,ACC0000646,IND19017126,LN2019010000351,,35,2022-01-07,03:21:32,6034.41,Debit,Completed,,Loan Payment - LN2019010000351,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000061,ACC0000457,IND19014286,LN2019010000356,,35,2022-01-04,03:51:02,1686.44,Debit,Failed,account_blocked,Loan Payment - LN2019010000356,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000062,ACC0001358,IND19015137,LN2019010000368,LDO20220000046,36,2022-01-17,02:30:02,1255.54,Debit,Completed,,Loan Payment - LN2019010000368 - Extra Principal,False,,1.59,,Automated,Home Loan,extra_payment,False,loan_payment_generator,False,
TXNL202200000063,ACC0000551,IND19010018,LN2019010000378,,35,2022-01-04,02:28:09,4462.51,Debit,Completed,,Loan Payment - LN2019010000378,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000064,ACC0000417,IND19009850,LN2019010000380,LDO20220000047,35,2022-01-04,04:44:39,6671.0,Debit,Completed,,Loan Payment - LN2019010000380,False,,0.73,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000065,ACC0000732,IND19013668,LN2019010000386,,36,2022-01-16,03:09:58,5822.18,Debit,Completed,,Loan Payment - LN2019010000386,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000066,ACC0000333,IND19016196,LN2019010000387,,35,2022-01-04,04:55:08,4417.62,Debit,Completed,,Loan Payment - LN2019010000387,False,,2.5,,Online,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000067,ACC0001449,IND19011707,LN2019010000388,LDO20220000048,36,2022-01-15,02:03:42,3506.91,Debit,Completed,,Loan Payment - LN2019010000388,False,,0.38,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000068,ACC0001041,IND19014771,LN2019010000390,LDO20220000049,35,2022-01-09,02:47:01,2202.53,Debit,Completed,,Loan Payment - LN2019010000390,False,,1.3,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000069,ACC0001571,IND19015093,LN2019010000404,,36,2022-01-20,04:01:47,3640.07,Debit,Completed,,Loan Payment - LN2019010000404,False,,2.5,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000070,ACC0000724,IND19005518,LN2019010000406,LDO20220000050,36,2022-01-30,03:34:52,2062.72,Debit,Completed,,Loan Payment - LN2019010000406,False,,1.02,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000071,ACC0000669,IND19015013,LN2019010000408,LDO20220000051,36,2022-01-21,04:24:57,4235.65,Debit,Completed,,Loan Payment - LN20190100...,False,,1.74,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202200000072,ACC0000392,IND19006420,LN2019010000422,LDO20220000052,36,2022-01-14,03:31:27,2492.01,Debit,Completed,,Loan Payment - LN2019010000422 - Recovery,False,,1.74,,Automated,Personal Loan,recovery_payment,True,loan_payment_generator,False,
TXNL202200000073,ACC0001215,IND19009203,LN2019010000449,LDO20220000053,35,2022-01-03,04:23:18,245.6,Debit,Completed,,Loan Payment - LN2019010000449,False,,0.27,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000074,ACC0000677,IND19014762,LN2019010000450,LDO20220000054,36,2022-01-23,03:38:04,2083.6,Debit,Completed,,Loan Payment - LN2019010000450,False,,0.52,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000075,ACC0001668,COM19000073,LN2019010000455,LDO20220000055,36,2022-01-27,03:52:44,14981.17,Debit,Completed,,Loan Payment - LN2019010000455,False,,1.85,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000076,ACC0000769,IND19003379,LN2019010000462,,36,2022-01-19,04:34:11,1029.76,Debit,Completed,,Loan Payment - LN2019010000462,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000077,ACC0000639,IND19007802,LN2019010000464,,36,2022-01-26,02:30:53,2040.62,Debit,Completed,,Loan Payment - LN2019010000464 - Partial,False,,2.5,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL202200000078,ACC0000029,IND19014833,LN2019010000478,LDO20220000056,36,2022-01-28,02:02:48,1635.7,Debit,Completed,,Loan Payment - LN2019010000478,False,,0.45,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000079,ACC0001111,IND19004921,LN2019010000485,LDO20220000057,35,2022-01-04,04:53:15,6532.35,Debit,Completed,,Loan Payment - LN2019010000485,False,,1.25,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000080,ACC0000311,IND19003026,LN2019010000487,LDO20220000058,35,2022-01-09,02:03:21,450.66,Debit,Completed,,Loan Payment - LN2019010000487,False,,0.29,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000081,ACC0000416,IND19005427,LN2019010000496,LDO20220000059,35,2022-01-02,02:25:00,297.43,Debit,Failed,mandate_limit,Loan Payment - LN2019010000496,False,,1.32,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,status_inconsistency
TXNL202200000082,ACC0000155,IND19004807,LN2019010000506,,36,2022-01-22,04:41:24,1750.32,Debit,Completed,,Loan Payment - LN2019010000506,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000083,ACC0001365,IND19015299,LN2019010000510,LDO20220000060,36,2022-01-18,03:43:25,305.32,Debit,Completed,,Loan Payment - LN2019010000510,False,,1.85,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000084,ACC0001281,IND19007129,LN2019010000517,LDO20220000061,35,2022-01-02,04:25:37,1723.73,Debit,Completed,,Loan Payment - LN2019010000517,False,,1.98,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000085,ACC0001214,IND19003792,LN2019010000525,LDO20220000062,35,2022-01-03,04:45:14,788.26,Debit,Completed,,Loan Payment - LN2019010000525,False,,1.05,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000086,ACC0000964,IND19014388,LN2019010000542,,36,2022-01-10,03:14:00,2801.51,Debit,Completed,,Loan Payment - LN2019010000542 - Late Fee,False,,2.5,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202200000087,ACC0000932,IND19008584,LN2019010000557,,36,2022-01-29,04:48:10,3493.79,Debit,Completed,,Loan Payment - LN2019010000557,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000088,ACC0001001,IND19005012,LN2019010000562,LDO20220000063,36,2022-01-21,03:44:38,1563.13,Debit,Completed,,Loan Payment - LN2019010000562,False,,0.64,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000089,ACC0001173,IND19009154,LN2019010000564,,36,2022-01-20,07:03:15,1118.46,Debit,Completed,,Loan Payment - LN2019010000564,False,,2.5,,Online,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000090,ACC0001267,IND19012469,LN2019010000566,,36,2022-01-23,02:45:47,1437.67,Debit,Completed,,Loan Payment - LN2019010000566,False,,2.5,,Online,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000091,ACC0001556,IND19015946,LN2019010000568,,36,2022-01-17,03:37:58,4858.36,Debit,Completed,,Loan Payment - LN2019010000568,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000092,ACC0000607,IND19001644,LN2019010000574,,36,2022-01-10,02:19:05,1656.14,Debit,Completed,,Loan Payment - LN2019010000574,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000093,ACC0000229,IND19003127,LN2019010000592,LDO20220000065,36,2022-01-23,02:35:32,3882.22,Debit,Completed,,Loan Payment - LN2019010000592,False,,1.52,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000094,ACC0000184,IND19000180,LN2019010000593,,35,2022-01-06,04:58:28,471.84,Debit,Completed,,Loan Payment - LN2019010000593,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000095,ACC0001644,COM19000369,LN2019010000594,LDO20220000066,36,2022-01-14,03:56:55,2023.43,Debit,Completed,,Loan Payment - LN2019010000594,False,,1.2,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
