case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-201907-00001,ACC0005859,IND19014037,1576.37,33,early_collections,2019-07-03,letter,546.76,2019-08-04,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-201907-00002,ACC0006052,IND19000197,2955.28,9,pre_delinquent,2019-07-09,letter,,,,resolved,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-201907-00003,ACC0004667,IND19010993,1183.95,247,write_off,2019-07-11,phone_call,,,,resolved,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R750 by month-end."
COLL-201907-00004,ACC0005289,IND19000943,952.23,10,pre_delinquent,2019-07-30,letter,,,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-201907-00005,ACC0009351,IND19013891,1826.15,1,pre_delinquent,2019-07-27,phone_call,553.06,2019-07-26,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R553/month for 6 months starting 11 May.
COLL-201907-00006,ACC0001335,IND19015197,3784.28,29,pre_delinquent,2019-07-16,phone_call,,,,closed,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 200 cash. Account now current."
COLL-201907-00007,ACC0009105,IND19010363,7667.68,30,pre_delinquent,2019-07-19,phone_call,3088.53,2019-07-15,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-201907-00008,ACC0000295,IND19012061,1179.72,21,pre_delinquent,2019-07-30,phone_call,467.16,2019-07-31,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Settlement offer of R467 communicated; customer requested until month-end.
COLL-201907-00009,ACC0002934,IND19011169,5538.02,120,legal,2019-07-17,branch_visit,1593.61,2019-07-19,,closed,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 594 cash. Account now current. Escalating to legal."
COLL-201907-00010,ACC0009163,IND19005213,2424.44,121,write_off,2019-07-05,letter,,,,closed,Johan Botha,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-201907-00011,ACC0004485,IND19003032,1732.17,29,pre_delinquent,2019-07-24,phone_call,267.74,2019-07-15,,open,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-201907-00012,ACC0003126,IND19007989,1428.58,18,pre_delinquent,2019-07-09,phone_call,,,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-201907-00013,ACC0004873,IND19015619,1676.56,247,write_off,2019-07-27,letter,,,,closed,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-201907-00014,ACC0000276,IND19007519,1579.13,22,pre_delinquent,2019-07-05,phone_call,654.69,2019-08-09,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Settlement offer of R655 communicated; customer requested until month-end.
COLL-201907-00015,ACC0002378,IND19000460,14720.51,76,late_collections,2019-07-30,branch_visit,6355.19,2019-07-31,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-201907-00016,ACC0000804,IND19003109,1432.89,2,pre_delinquent,2019-07-21,phone_call,,,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-201907-00017,ACC0000203,IND19005110,335.88,5,pre_delinquent,2019-07-07,branch_visit,,,,closed,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-201907-00018,ACC0004873,IND19015619,2062.65,10,pre_delinquent,2019-07-25,letter,,,,resolved,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 500 by month-end."
COLL-201907-00019,ACC0000203,IND19005110,421.25,88,late_collections,2019-07-28,phone_call,,,,closed,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 200 by month-end."
COLL-201907-00020,ACC0000203,IND19005110,551.09,237,write_off,2019-07-25,phone_call,,,,open,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer in Gauteng, low income band — hardship assessment required."
COLL-201907-00021,ACC0008317,COM19000239,1322.5,116,legal,2019-07-26,letter,,,,resolved,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R500 by month-end. Escalating to legal."
COLL-201907-00022,ACC0004498,IND19007097,980.92,81,late_collections,2019-07-06,letter,,,,closed,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R500 by month-end."
COLL-201907-00023,ACC0009716,IND19014329,2192.56,102,legal,2019-07-15,phone_call,,,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Escalating to legal.
COLL-201907-00024,ACC0002934,IND19011169,6825.69,104,legal,2019-07-03,phone_call,,,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-201907-00025,ACC0007986,IND19001257,2490.9,16,pre_delinquent,2019-07-28,letter,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-201907-00026,ACC0007969,IND19010055,1994.85,31,early_collections,2019-07-13,phone_call,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-201907-00027,ACC0006052,IND19000197,4768.59,29,pre_delinquent,2019-07-18,branch_visit,,,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-201907-00028,ACC0004667,IND19010993,1136.77,25,pre_delinquent,2019-07-07,letter,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-201907-00029,ACC0001267,IND19012469,755.03,11,pre_delinquent,2019-07-29,phone_call,,,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-201907-00030,ACC0007470,IND19002781,1233.27,102,legal,2019-07-21,letter,293.52,2019-07-31,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order. Escalating to legal.
COLL-201907-00031,ACC0001267,IND19012469,1255.38,50,early_collections,2019-07-16,branch_visit,,,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-201907-00032,ACC0006023,IND19004235,1130.43,59,early_collections,2019-07-08,branch_visit,,,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-201907-00033,ACC0001128,IND19005846,632.29,23,pre_delinquent,2019-07-15,phone_call,,,,open,Lerato Khumalo,"Customer called, says employer missed payroll. Promised R1 500 by month-end."
COLL-201907-00034,ACC0005994,IND19006812,350.82,3,pre_delinquent,2019-07-31,letter,,,,resolved,Thabo Mokoena,"Customer in KwaZulu-Natal, low income band — hardship assessment required."
COLL-201907-00035,ACC0001936,IND19008592,1188.34,108,legal,2019-07-01,phone_call,,,,resolved,Johan Botha,Legal letter sent via registered post. Awaiting response before summons.
COLL-201907-00036,ACC0001335,IND19015197,2128.35,26,pre_delinquent,2019-07-06,branch_visit,,,,closed,Johan Botha,"Customer in Western Cape, low income band — hardship assessment required."
COLL-201907-00037,ACC0001837,IND19017578,2862.9,92,legal,2019-07-15,phone_call,,,,open,Lerato Khumalo,Settlement offer of R350 communicated; customer requested until month-end. Escalating to legal.
COLL-201907-00038,ACC0002934,IND19011169,5448.31,55,early_collections,2019-07-20,letter,,,,open,Sipho Naidoo,Legal letter sent via registered post. Awaiting response before summons.
COLL-201907-00039,ACC0007969,IND19010055,2281.45,49,early_collections,2019-07-17,phone_call,,,restructured,open,Johan Botha,"Customer called, says employer missed payroll. Promised R350 by month-end. Arrangement: restructured."
COLL-201907-00040,ACC0005065,IND19005712,6017.6,6,pre_delinquent,2019-07-23,branch_visit,,,,open,Thabo Mokoena,Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-201907-00041,ACC0006899,IND19000899,1921.79,81,late_collections,2019-07-03,branch_visit,,,,resolved,Johan Botha,Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-201907-00042,ACC0000305,IND19009608,1211.08,22,pre_delinquent,2019-07-03,branch_visit,629.97,2019-07-31,,resolved,Pieter van der Merwe,Legal letter sent via registered post. Awaiting response before summons.
COLL-201907-00043,ACC0007396,IND19001029,4401.03,51,early_collections,2019-07-13,letter,,,payment_holiday,open,Zanele Ndlovu,Debit order returned NSF for third time. Recommend restructuring. Arrangement: payment holiday.
COLL-201907-00044,ACC0007969,IND19010055,2071.9,110,legal,2019-07-31,phone_call,,,,open,Pieter van der Merwe,Arrangement agreed: R750/month for 6 months starting 2 August. Escalating to legal.
COLL-201907-00045,ACC0002623,IND19011260,3374.69,4,pre_delinquent,2019-07-11,letter,998.68,2019-07-25,,resolved,Fatima Patel,Arrangement agreed: R999/month for 6 months starting 24 January.
COLL-201907-00046,ACC0002036,IND19015685,1348.8,18,pre_delinquent,2019-07-28,phone_call,346.29,2019-07-23,,resolved,Thabo Mokoena,"Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-201907-00047,ACC0009716,IND19014329,1820.21,65,late_collections,2019-07-13,branch_visit,,,,open,Fatima Patel,"Customer called, says employer missed payroll. Promised R500 by month-end."
COLL-201907-00048,ACC0008317,COM19000239,2727.4,29,pre_delinquent,2019-07-23,letter,,,,open,Pieter van der Merwe,"Customer visited branch, paid R1 500 cash. Account now current."
COLL-201907-00049,ACC0000639,IND19007802,1569.26,42,early_collections,2019-07-30,letter,,,,resolved,Lerato Khumalo,"Customer visited branch, paid R1 200 cash. Account now current."
COLL-201907-00050,ACC0000982,IND19010294,5024.18,60,early_collections,2019-07-08,letter,,,,open,Fatima Patel,Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-201907-00051,ACC0008317,COM19000239,2895.54,38,early_collections,2019-07-29,phone_call,,,,open,Johan Botha,Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-201907-00052,ACC0002031,IND19007650,3397.72,53,early_collections,2019-07-16,branch_visit,,,,open,David Govender,"Customer visited branch, paid R350 cash. Account now current."
COLL-201907-00053,ACC0002623,IND19011260,4322.67,54,early_collections,2019-07-11,phone_call,780.93,2019-07-28,,open,David Govender,"Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-201907-00054,ACC0008095,IND19003250,1605.13,16,pre_delinquent,2019-07-04,letter,777.23,2019-07-24,,resolved,Zanele Ndlovu,Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-201907-00055,ACC0004485,IND19003032,3171.08,41,early_collections,2019-07-18,letter,,,,resolved,Zanele Ndlovu,"Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-201907-00056,ACC0000804,IND19003109,615.5,83,late_collections,2019-07-06,phone_call,195.28,2019-07-25,,resolved,Zanele Ndlovu,"Customer called, says employer missed payroll. Promised R195 by month-end."
COLL-201907-00057,ACC0002733,IND19007741,15173.61,48,early_collections,2019-07-22,letter,,,,open,Thabo Mokoena,"Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-201907-00058,ACC0009564,IND19012500,721.22,19,pre_delinquent,2019-07-07,branch_visit,,,,open,Fatima Patel,Promise to pay recorded after outbound call. Follow-up scheduled.
