case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202109-00001,ACC0011078,IND1907012587,1939.49,10,pre_delinquent,2021-09-10,sms,621.53,2021-09-30,,resolved,Pieter van der Merwe,Former churned customer returned; new arrears flagged after failed debit order. Arrangement agreed: R622/month for 6 months starting 17 December.
COLL-202109-00002,ACC0011078,IND1907012587,1799.34,35,early_collections,2021-09-27,branch_visit,,,,resolved,Ayanda Mthembu,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Customer called, says employer missed payroll. Promised R1 200 by month-end."
COLL-202109-00003,ACC0015693,IND1911003048,981.17,6,pre_delinquent,2021-09-19,email,,,,open,David Govender,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Customer called, says employer missed payroll. Promised R350 by month-end."
COLL-202109-00004,ACC0001800,IND1902010748,515.97,4,pre_delinquent,2021-09-16,sms,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202109-00005,ACC0015268,IND1910008367,1488.54,14,pre_delinquent,2021-09-08,letter,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202109-00006,ACC0023589,IND2102014259,648.76,45,early_collections,2021-09-08,branch_visit,,,,open,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 200 cash. Account now current."
COLL-202109-00007,ACC0015677,IND1911004003,2516.48,74,late_collections,2021-09-21,email,,,,open,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 500 cash. Account now current."
COLL-202109-00008,ACC0024081,IND2103005442,661.25,101,legal,2021-09-16,email,,,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R500 by month-end. Escalating to legal."
COLL-202109-00009,ACC0024165,IND2103008948,1799.64,11,pre_delinquent,2021-09-29,branch_visit,,,,resolved,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202109-00010,ACC0028265,IND2105011500,9279.96,11,pre_delinquent,2021-09-23,sms,,,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Settlement offer of R750 communicated; customer requested until month-end.
COLL-202109-00011,ACC0006313,IND1904007722,208.18,38,early_collections,2021-09-02,email,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R750/month for 6 months starting 1 April.
COLL-202109-00012,ACC0010368,IND1907006224,2502.38,119,legal,2021-09-14,phone_call,,,,open,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202109-00013,ACC0024081,IND2103005442,809.23,86,late_collections,2021-09-02,branch_visit,,,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202109-00014,ACC0029276,IND2106004171,982.69,41,early_collections,2021-09-22,letter,,,,resolved,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202109-00015,ACC0015659,IND1911021142,1172.49,63,late_collections,2021-09-10,phone_call,522.48,2021-10-08,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202109-00016,ACC0009506,IND1906008495,1398.74,70,late_collections,2021-09-07,phone_call,503.3,2021-09-09,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202109-00017,ACC0021712,IND2101005255,3059.67,9,pre_delinquent,2021-09-12,phone_call,1038.53,2021-09-17,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202109-00018,ACC0025859,IND2104014442,3210.61,114,legal,2021-09-19,phone_call,905.36,2021-09-13,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202109-00019,ACC0026201,IND2104020057,2780.1,14,pre_delinquent,2021-09-23,sms,510.4,2021-10-06,,resolved,Johan Botha,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202109-00020,ACC0023833,IND2102011712,579.94,86,late_collections,2021-09-25,branch_visit,,,,closed,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202109-00021,ACC0025399,IND2104003757,3551.58,24,pre_delinquent,2021-09-25,letter,1175.6,2021-09-20,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202109-00022,ACC0003793,IND1903002358,1557.16,76,late_collections,2021-09-16,letter,717.05,2021-09-10,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202109-00023,ACC0009512,IND1906008009,2073.08,108,legal,2021-09-07,phone_call,,,,closed,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring. Escalating to legal.
COLL-202109-00024,ACC0001117,IND1901016009,7173.17,45,early_collections,2021-09-15,sms,2470.01,2021-09-29,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Settlement offer of R2 470 communicated; customer requested until month-end.
