payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202102-00002,COLL-202102-00014,ACC0007560,IND1905012605,2021-02-01,131.84,eft,False,693.45
REC-202102-00003,COLL-202102-00007,ACC0000669,IND1901015013,2021-03-12,1062.16,eft,False,2715.26
REC-202102-00004,COLL-202102-00022,ACC0002819,IND1902016628,2021-02-11,1210.48,eft,False,979.72
REC-202102-00005,COLL-202102-00019,ACC0015194,IND1910010344,2021-03-05,2952.73,debit_order,True,6594.57
REC-202102-00006,COLL-202102-00010,ACC0009335,IND1906012989,2021-02-06,418.37,debit_order,False,1859.88
REC-202102-00007,COLL-202102-00009,ACC0007650,IND1905001079,2021-02-25,558.27,debit_order,False,1446.76
REC-202102-00009,COLL-202102-00005,ACC0017021,IND1911005782,2021-02-07,942.89,cash_deposit,False,2017.9
REC-202102-00010,COLL-202102-00028,ACC0004888,IND1903001264,2021-02-25,730.07,card,False,510.26
REC-202102-00011,COLL-202102-00011,ACC0009673,IND1906009993,2021-02-20,842.12,eft,True,943.2
REC-202102-00012,COLL-202102-00021,ACC0016477,IND1911000053,2021-02-23,445.03,cash_deposit,False,670.65
REC-202102-00013,COLL-202102-00018,ACC0017979,IND19004903,2021-02-11,178.08,debit_order,False,272.43
REC-202102-00014,COLL-202102-00024,ACC0003255,IND1902007580,2021-02-26,1225.43,debit_order,True,5594.26
