suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202109-00001,ACC0006512,IND1904000568,branch_visit,23/09/2021 12:05,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202109-00002,ACC0012087,IND1908002832,branch_visit,18/09/2021 14:30,Please add a simple way to see pending debit orders before month end.,digital_features,implemented
SUG-202109-00003,ACC0024680,IND2103001373,app_message,2021-09-05T13:21:30+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202109-00004,ACC0022974,IND2102008133,app_message,2021-09-29T13:46:10+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202109-00005,ACC0012594,IND1908010354,app_message,2021-09-04T17:26:49+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202109-00006,ACC0010143,IND1907005667,phone_call,24/09/2021 17:18,Please offer a small savings pocket linked to loan repayments.,product_idea,reviewed
SUG-202109-00007,ACC0031712,IND2108001579,app_message,2021-09-04T11:27:34+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202109-00008,ACC0021385,COM2012000039,app_message,2021-09-18T07:56:03+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202109-00009,ACC0022059,IND2101004861,phone_call,08/09/2021 17:05,Please send clearer notifications when account details change.,other,submitted
SUG-202109-00010,ACC0016227,IND1911004473,phone_call,25/09/2021 11:49,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202109-00011,ACC0004799,IND1903001595,branch_visit,28/09/2021 10:20,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202109-00012,ACC0012170,IND1908002223,app_message,2021-09-28T14:35:42+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202109-00013,ACC0027290,IND2105015939,app_message,2021-09-06T07:15:33+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202109-00014,ACC0021782,IND2101000606,phone_call,02/09/2021 17:13,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202109-00015,ACC0000234,IND1901015431,phone_call,09/09/2021 11:46,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202109-00016,ACC0000590,IND1901004200,branch_visit,10/09/2021 13:05,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202109-00017,ACC0008363,IND1906001972,phone_call,09/09/2021 11:17,Please allow customers to book branch appointments from the app.,branch_service,submitted
