response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202106-0000001,CAMP-2021-004,IND21000242,ACC0028830,2021-06-04,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000002,CAMP-2021-004,IND21012002,,2021-06-16,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000003,CAMP-2021-004,IND21003691,ACC0029974,2021-06-08,opened,,email,Customer opened or viewed the campaign message.
RESP-202106-0000004,CAMP-2021-004,IND21012265,ACC0028814,2021-06-12,opened,,email,Customer opened or viewed the campaign message.
RESP-202106-0000005,CAMP-2021-004,IND21015713,ACC0028645,2021-06-17,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000006,CAMP-2021-004,IND21015570,ACC0029163,2021-06-22,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000007,CAMP-2021-004,IND21014155,ACC0028973,2021-06-14,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000008,CAMP-2021-004,IND21000044,ACC0029689,2021-06-17,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202106-0000009,CAMP-2021-004,IND21010750,ACC0028817,2021-06-19,opened,,email,Customer opened or viewed the campaign message.
RESP-202106-0000010,CAMP-2021-004,IND21002424,ACC0029083,2021-06-29,clicked,,email,Customer clicked through to campaign landing page or product information.
RESP-202106-0000011,CAMP-2021-004,IND21012541,ACC0029437,2021-06-02,clicked,,app_push,Customer clicked through to campaign landing page or product information.
RESP-202106-0000012,CAMP-2021-004,IND21005728,ACC0029730,2021-06-24,opened,,email,Customer opened or viewed the campaign message.
RESP-202106-0000013,CAMP-2021-004,IND21004678,ACC0028844,2021-06-01,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000014,CAMP-2021-004,IND21009954,ACC0029604,2021-06-05,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000015,CAMP-2021-004,IND21001358,ACC0029768,2021-06-06,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202106-0000016,CAMP-2021-004,IND21000057,ACC0029806,2021-06-29,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000017,CAMP-2021-004,IND21002882,ACC0029947,2021-06-07,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202106-0000018,CAMP-2021-004,IND21000772,ACC0029484,2021-06-20,opened,,email,Customer opened or viewed the campaign message.
RESP-202106-0000019,CAMP-2021-004,IND21011026,ACC0028619,2021-06-03,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000020,CAMP-2021-004,IND21006792,ACC0029789,2021-06-30,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000021,CAMP-2021-004,IND21016104,ACC0029216,2021-06-26,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000022,CAMP-2021-004,IND21000035,ACC0029169,2021-06-02,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202106-0000023,CAMP-2021-004,IND21006678,ACC0028534,2021-06-30,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000024,CAMP-2021-004,IND21003246,ACC0028809,2021-06-20,opened,,email,Customer opened or viewed the campaign message.
RESP-202106-0000025,CAMP-2021-004,IND21007230,ACC0029013,2021-06-24,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000026,CAMP-2021-004,IND21013394,ACC0029140,2021-06-05,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000027,CAMP-2021-004,IND21012934,ACC0029019,2021-06-02,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202106-0000028,CAMP-2021-004,IND21002001,ACC0029341,2021-06-28,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000029,CAMP-2021-004,IND21005304,ACC0028597,2021-06-21,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202106-0000030,CAMP-2021-004,IND21001124,ACC0029925,2021-06-04,ignored,,email,No direct action recorded after campaign exposure.
RESP-202106-0000031,CAMP-2021-004,IND21010137,ACC0029874,2021-06-05,complained,,app_push,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202106-0000032,CAMP-2021-004,IND21010369,ACC0029723,2021-06-05,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202106-0000033,CAMP-2021-004,IND21001429,ACC0029964,2021-06-21,converted,123.0,app_push,Customer accepted offer for digital_wallet through app_push.
