case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202207-00001,ACC0008306,IND1905000077,2779.42,73,late_collections,2022-07-04,sms,,,,resolved,Johan Botha,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Customer visited branch, paid R1 500 cash. Account now current."
COLL-202207-00002,ACC0002484,IND1902004147,964.01,24,pre_delinquent,2022-07-10,branch_visit,,,,resolved,Zanele Ndlovu,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Churned customer — no active transactional account; pursuing outstanding loan balance."
COLL-202207-00003,ACC0028265,IND2105011500,4853.42,76,late_collections,2022-07-31,app_message,1718.2,2022-07-13,,open,Thabo Mokoena,Former churned customer returned; new arrears flagged after failed debit order. Legal letter sent via registered post. Awaiting response before summons.
COLL-202207-00004,ACC0024364,IND2103005110,4020.57,15,pre_delinquent,2022-07-05,email,2052.54,2022-07-15,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202207-00005,ACC0025829,IND2104015701,2638.67,59,early_collections,2022-07-01,letter,789.35,2022-07-28,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required."
COLL-202207-00006,ACC0025141,IND2104009970,1864.38,45,early_collections,2022-07-02,letter,716.69,2022-07-28,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202207-00007,ACC0000220,IND1901000552,1972.75,33,early_collections,2022-07-02,app_message,,,,open,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R350 cash. Account now current."
COLL-202207-00008,ACC0006540,IND1904011900,966.41,16,pre_delinquent,2022-07-28,phone_call,411.89,2022-07-29,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202207-00009,ACC0025141,IND2104009970,3564.2,6,pre_delinquent,2022-07-22,sms,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202207-00010,ACC0000155,IND1901004807,2400.7,15,pre_delinquent,2022-07-27,sms,,,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 500 communicated; customer requested until month-end.
COLL-202207-00011,ACC0016050,IND1911014779,2291.77,15,pre_delinquent,2022-07-01,email,,,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202207-00012,ACC0024114,IND2103005306,1021.05,75,late_collections,2022-07-19,app_message,,,,open,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R500 cash. Account now current."
COLL-202207-00013,ACC0039365,IND2202011648,4204.9,64,late_collections,2022-07-16,email,,,,open,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer in Western Cape, low income band — hardship assessment required."
COLL-202207-00014,ACC0028265,IND2105011500,11325.03,80,late_collections,2022-07-31,letter,4865.31,2022-07-31,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202207-00015,ACC0023619,IND2102011420,467.81,65,late_collections,2022-07-28,phone_call,210.87,2022-08-03,,open,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202207-00016,ACC0033504,IND2110011250,7619.93,80,late_collections,2022-07-02,letter,,,,closed,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202207-00017,ACC0027157,IND2105013849,604.8,2,pre_delinquent,2022-07-18,email,204.33,2022-07-14,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202207-00018,ACC0001902,IND1902002096,851.27,100,legal,2022-07-31,branch_visit,,,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Escalating to legal.
COLL-202207-00019,ACC0009631,IND1906003016,3801.24,219,write_off,2022-07-20,letter,,,,closed,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 500 by month-end."
COLL-202207-00020,ACC0000072,IND1901005479,873.19,7,pre_delinquent,2022-07-24,branch_visit,,,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202207-00021,ACC0029428,IND2106015971,2343.55,24,pre_delinquent,2022-07-10,phone_call,,,,open,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
