case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202005-00001,ACC0006817,IND1904002143,1669.52,75,late_collections,2020-05-24,letter,,,,open,Zanele Ndlovu,Former churned customer returned; new arrears flagged after failed debit order. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202005-00002,ACC0006817,IND1904002143,1271.47,106,legal,2020-05-11,branch_visit,,,,resolved,Sipho Naidoo,Former churned customer returned; new arrears flagged after failed debit order. Churned customer — no active transactional account; pursuing outstanding loan balance. Escalating to legal.
COLL-202005-00003,ACC0014914,IND1910011745,1121.36,9,pre_delinquent,2020-05-31,branch_visit,401.66,2020-05-29,,resolved,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R402 cash. Account now current."
COLL-202005-00004,ACC0009623,IND1906009069,4027.16,40,early_collections,2020-05-23,letter,,,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202005-00005,ACC0006752,IND1904007656,694.28,63,late_collections,2020-05-12,letter,,,,resolved,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R500 by month-end."
COLL-202005-00006,ACC0017762,IND19016050,1081.56,81,late_collections,2020-05-28,letter,252.24,2020-05-22,restructured,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. COVID hardship relief applied. Payment holiday granted until June 2020. Arrangement: restructured.
COLL-202005-00007,ACC0016691,IND1911021518,2774.08,10,pre_delinquent,2020-05-30,branch_visit,,,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202005-00008,ACC0009623,IND1906009069,2809.17,101,legal,2020-05-09,letter,,,,open,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 200 cash. Account now current. Escalating to legal."
COLL-202005-00009,ACC0002944,IND1902011863,17860.53,34,early_collections,2020-05-28,letter,4139.19,2020-05-29,,open,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202005-00010,ACC0003234,IND1902003150,7473.22,116,legal,2020-05-23,phone_call,,,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Settlement offer of R500 communicated; customer requested until month-end. Escalating to legal.
COLL-202005-00011,ACC0010813,IND1907009450,3708.15,8,pre_delinquent,2020-05-06,letter,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R1 200/month for 6 months starting 24 October.
COLL-202005-00012,ACC0002934,IND1902011169,6891.06,29,pre_delinquent,2020-05-07,sms,2443.41,2020-05-15,,closed,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202005-00013,ACC0001739,IND1902006479,949.05,28,pre_delinquent,2020-05-27,branch_visit,376.28,2020-06-09,,closed,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. COVID hardship relief applied. Payment holiday granted until June 2020.
