transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202100000001,ACC0001282,IND19007129,LN2019010000002,,29,2021-06-14,03:42:14,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000002,ACC0000071,IND19001466,LN2019010000009,,29,2021-06-30,04:10:03,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000003,ACC0001490,IND19011784,LN2019010000010,LDO20210000001,29,2021-06-23,02:45:22,2454.22,Debit,Cancelled,customer_stop_instruction,Loan Payment - LN2019010000010,False,,1.72,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000004,ACC0000278,IND19005139,LN2019010000015,LDO20210000002,29,2021-06-29,02:12:26,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.55,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000005,ACC0000597,IND19000749,LN2019010000017,LDO20210000001,29,2021-06-22,03:03:14,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.82,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000006,ACC0000731,IND19012784,LN2019010000018,LDO20210000002,29,2021-06-30,02:29:44,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.44,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000007,ACC0000999,IND19000704,LN2019010000021,LDO20210000003,29,2021-06-30,03:47:54,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.23,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000008,ACC0000362,IND19010400,LN2019010000034,LDO20210000004,29,2021-06-20,04:02:42,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.43,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000009,ACC0000761,IND19003341,LN2019010000037,LDO20210000005,28,2021-06-10,03:25:29,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,0.99,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000010,ACC0000661,IND19013332,LN2019010000040,LDO20210000006,29,2021-06-25,04:51:47,3565.48,Debit,Completed,,Loan Payment - LN2019010000040,False,,1.33,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000011,ACC0000361,IND19010400,LN2019010000048,LDO20210000001,29,2021-06-30,04:45:16,990.52,Debit,Failed,mandate_limit,Loan Payment - LN2019010000048,False,,1.65,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000012,ACC0000305,IND19009608,LN2019010000064,LDO20210000007,29,2021-06-15,02:03:54,2594.15,Debit,Failed,daily_limit_exceeded,Loan Payment - LN2019010000064,False,,0.54,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000013,ACC0000093,IND19006568,LN2019010000071,LDO20210000002,29,2021-06-13,02:49:06,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,0.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000014,ACC0000412,IND19013952,LN2019010000075,LDO20210000003,29,2021-06-30,04:17:47,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,0.48,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
