payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202502-00001,COLL-202502-00028,ACC0000362,IND1901010400,2025-02-18,1335.96,card,False,1131.61
REC-202502-00002,COLL-202502-00011,ACC0061463,IND2303010070,2025-02-26,235.87,card,False,265.3
REC-202502-00003,COLL-202502-00003,ACC0032746,IND2109007828,2025-02-17,425.2,card,True,531.21
REC-202502-00004,COLL-202502-00030,ACC0037218,IND2201002414,2025-02-11,1698.98,cash_deposit,True,3378.41
REC-202502-00005,COLL-202502-00002,ACC0032211,IND2109001925,2025-02-01,369.3,eft,False,366.97
REC-202502-00006,COLL-202502-00004,ACC0000118,IND1901007840,2025-03-12,206.55,debit_order,False,429.16
REC-202502-00007,COLL-202502-00022,ACC0048459,IND2207019343,2025-02-08,1101.66,debit_order,False,1164.16
REC-202502-00008,COLL-202502-00013,ACC0069383,IND2307012143,2025-03-15,1862.45,cash_deposit,False,1355.75
REC-202502-00009,COLL-202502-00024,ACC0042863,IND2204003803,2025-03-05,89.04,eft,False,304.73
REC-202502-00010,COLL-202502-00031,ACC0053313,IND2210014252,2025-02-02,330.3,cash_deposit,False,986.32
REC-202502-00011,COLL-202502-00008,ACC0076493,IND2310002475,2025-02-25,370.34,debit_order,True,579.28
REC-202502-00012,COLL-202502-00036,ACC0083243,IND2402012451,2025-02-27,1823.89,card,True,1867.81
REC-202502-00013,COLL-202502-00020,ACC0088672,IND2406003790,2025-02-19,2948.27,debit_order,False,3267.57
REC-202502-00014,COLL-202502-00010,ACC0082027,IND2402014308,2025-02-28,678.75,card,False,1165.0
