case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202502-00001,ACC0001291,IND19005742,654.11,119,legal,2025-02-10,branch_visit,257.28,2025-02-15,,open,David Govender,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202502-00002,ACC0032211,IND21001925,736.27,68,late_collections,2025-02-02,branch_visit,,,,open,Thabo Mokoena,"Former churned customer returned; new arrears flagged after failed debit order. Customer in Western Cape, low income band — hardship assessment required."
COLL-202502-00003,ACC0032746,IND21007828,956.41,13,pre_delinquent,2025-02-08,branch_visit,429.10,2025-02-17,,resolved,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required."
COLL-202502-00004,ACC0000118,IND19007840,635.71,42,early_collections,2025-02-23,sms,279.17,2025-02-24,payment_holiday,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Settlement offer of R279 communicated; customer requested until month-end. Arrangement: payment holiday.
COLL-202502-00005,ACC0062774,IND23018776,1606.1,117,legal,2025-02-07,phone_call,,,,open,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202502-00006,ACC0062603,IND23009574,536.29,81,late_collections,2025-02-10,sms,172.14,2025-02-15,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202502-00007,ACC0050257,IND22010335,2951.24,13,pre_delinquent,2025-02-10,letter,1621.85,2025-03-03,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202502-00008,ACC0076493,IND23002475,949.62,40,early_collections,2025-02-07,phone_call,382.14,2025-02-25,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202502-00009,ACC0086440,IND24001835,2145.28,33,early_collections,2025-02-14,sms,942.52,2025-03-10,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R943/month for 6 months starting 11 September.
COLL-202502-00010,ACC0082027,IND24014308,1843.75,103,legal,2025-02-25,branch_visit,,,,closed,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring. Escalating to legal.
COLL-202502-00011,ACC0061463,IND23010070,501.17,85,late_collections,2025-02-15,sms,,,payment_holiday,closed,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 500 cash. Account now current. Arrangement: payment holiday."
COLL-202502-00012,ACC0082841,IND24002173,3376.05,239,write_off,2025-02-20,email,,,,closed,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R500 cash. Account now current."
COLL-202502-00013,ACC0069383,IND23012143,3218.2,21,pre_delinquent,2025-02-04,phone_call,1149.87,2025-02-27,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 150 communicated; customer requested until month-end.
COLL-202502-00014,ACC0016257,IND19002620,306.95,9,pre_delinquent,2025-02-13,branch_visit,,,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202502-00015,ACC0019968,IND20001867,2211.19,86,late_collections,2025-02-16,phone_call,,,,closed,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202502-00016,ACC0099287,IND24012065,447.42,17,pre_delinquent,2025-02-04,app_message,184.42,2025-02-25,,resolved,Johan Botha,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202502-00017,ACC0091855,IND24021232,518.64,118,legal,2025-02-24,app_message,172.01,2025-02-22,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Settlement offer of R172 communicated; customer requested until month-end. Escalating to legal.
COLL-202502-00018,ACC0053220,IND22017341,2183.72,26,pre_delinquent,2025-02-28,branch_visit,357.32,2025-03-07,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202502-00019,ACC0047331,IND22009864,1207.55,58,early_collections,2025-02-04,phone_call,307.75,2025-02-13,restructured,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R308/month for 6 months starting 16 March. Arrangement: restructured.
COLL-202502-00020,ACC0088672,IND24003790,6215.84,50,early_collections,2025-02-26,phone_call,1734.17,2025-02-10,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202502-00021,ACC0049503,IND22017212,7695.93,68,late_collections,2025-02-19,branch_visit,,,,open,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202502-00022,ACC0048459,IND22019343,2265.82,19,pre_delinquent,2025-02-14,phone_call,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202502-00023,ACC0076793,COM23000026,1676.23,102,legal,2025-02-11,app_message,,,,open,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R350 cash. Account now current. Escalating to legal."
COLL-202502-00024,ACC0042863,IND22003803,393.77,88,late_collections,2025-02-17,branch_visit,216.19,2025-02-21,,resolved,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required."
COLL-202502-00025,ACC0060444,IND23007722,3171.81,100,legal,2025-02-07,letter,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring. Escalating to legal.
COLL-202502-00026,ACC0032664,IND21004335,4955.41,125,write_off,2025-02-03,letter,,,,closed,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202502-00027,ACC0092512,IND24016281,779.99,79,late_collections,2025-02-02,email,,,extended_term,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 200 by month-end. Arrangement: extended term."
COLL-202502-00028,ACC0000362,IND19010400,2467.57,43,early_collections,2025-02-14,letter,,,,closed,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202502-00029,ACC0049726,IND22010048,1583.59,100,legal,2025-02-16,letter,,,,open,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 500 by month-end. Escalating to legal."
COLL-202502-00030,ACC0037218,IND22002414,5077.39,4,pre_delinquent,2025-02-05,branch_visit,1633.32,2025-02-11,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202502-00031,ACC0053313,IND22014252,1316.62,57,early_collections,2025-02-27,app_message,,,,closed,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
