response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202506-0000001,CAMP-2025-002,COM25000396,ACC0110784,2025-06-07,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202506-0000002,CAMP-2025-002,IND25004611,ACC0109913,2025-06-01,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202506-0000003,CAMP-2025-002,IND25023052,ACC0109560,2025-06-02,ignored,,email,No direct action recorded after campaign exposure.
RESP-202506-0000004,CAMP-2025-002,IND25005020,,2025-06-05,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202506-0000005,CAMP-2025-002,IND25021310,ACC0109452,2025-06-07,clicked,,whatsapp,Customer clicked through to campaign landing page or product information.
RESP-202506-0000006,CAMP-2025-002,IND25005501,ACC0109688,2025-06-07,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202506-0000007,CAMP-2025-002,IND25008064,ACC0109041,2025-06-03,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202506-0000008,CAMP-2025-002,IND25015218,ACC0109265,2025-06-07,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202506-0000009,CAMP-2025-002,IND25007525,ACC0108751,2025-06-07,ignored,,email,No direct action recorded after campaign exposure.
RESP-202506-0000010,CAMP-2025-002,IND25001551,ACC0110634,2025-06-04,ignored,,email,No direct action recorded after campaign exposure.
RESP-202506-0000011,CAMP-2025-002,IND25015268,ACC0109391,2025-06-04,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202506-0000012,CAMP-2025-002,IND25003005,ACC0110285,2025-06-07,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202506-0000013,CAMP-2025-002,IND25015888,,2025-06-07,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202506-0000014,CAMP-2025-002,IND25008461,ACC0108561,2025-06-05,ignored,,email,No direct action recorded after campaign exposure.
RESP-202506-0000015,CAMP-2025-002,IND25025213,ACC0109992,2025-06-05,ignored,,email,No direct action recorded after campaign exposure.
