case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202411-00001,ACC0000845,IND1901009812,2008.96,93,legal,2024-11-07,sms,382.7,2024-11-25,,open,Zanele Ndlovu,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Customer called, says employer missed payroll. Promised R383 by month-end. Escalating to legal."
COLL-202411-00002,ACC0002484,IND1902004147,1913.25,6,pre_delinquent,2024-11-15,phone_call,,,,open,Lerato Khumalo,Former churned customer returned; new arrears flagged after failed debit order. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202411-00003,ACC0012994,IND1909011271,1366.49,85,late_collections,2024-11-13,app_message,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R750/month for 6 months starting 1 October.
COLL-202411-00004,ACC0059808,IND2302006621,5180.98,75,late_collections,2024-11-10,branch_visit,2526.38,2024-11-09,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R2 526/month for 6 months starting 2 December.
COLL-202411-00005,ACC0009878,COM1906000156,1937.78,55,early_collections,2024-11-13,phone_call,924.1,2024-11-10,,open,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202411-00006,ACC0072121,IND2308006786,889.5,102,legal,2024-11-17,letter,,,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring. Escalating to legal.
COLL-202411-00007,ACC0073151,IND2309011830,943.63,64,late_collections,2024-11-02,email,155.32,2024-12-05,,resolved,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R155 by month-end."
COLL-202411-00008,ACC0036882,IND2112009929,3049.57,349,write_off,2024-11-24,app_message,,,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202411-00009,ACC0059941,IND2302011023,2557.57,47,early_collections,2024-11-01,email,711.71,2024-11-09,extended_term,resolved,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer in KwaZulu-Natal, low income band — hardship assessment required. Arrangement: extended term."
COLL-202411-00010,ACC0049650,IND2208009701,1126.34,87,late_collections,2024-11-29,phone_call,245.37,2024-11-17,,open,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Settlement offer of R245 communicated; customer requested until month-end.
COLL-202411-00011,ACC0037724,IND2201019829,7306.43,92,legal,2024-11-16,phone_call,,,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202411-00012,ACC0031714,IND2108008536,1146.31,93,legal,2024-11-30,email,,,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer in KwaZulu-Natal, low income band — hardship assessment required. Escalating to legal."
COLL-202411-00013,ACC0047648,IND2207009216,701.7,48,early_collections,2024-11-19,email,227.2,2024-12-08,,closed,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202411-00015,ACC0076649,IND2310014741,2369.14,99,legal,2024-11-19,phone_call,1273.21,2024-12-10,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order. Escalating to legal.
COLL-202411-00016,ACC0042449,IND2203008778,1846.92,12,pre_delinquent,2024-11-12,email,,,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202411-00017,ACC0092829,IND2408026488,1346.25,6,pre_delinquent,2024-11-10,app_message,417.14,2024-12-01,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202411-00018,ACC0033894,IND2110007872,5159.56,108,legal,2024-11-02,branch_visit,,,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202411-00019,ACC0069896,IND2307009733,470.52,47,early_collections,2024-11-21,letter,184.35,2024-11-23,,closed,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202411-00020,ACC0030741,IND2107014399,1256.83,51,early_collections,2024-11-27,sms,,,,resolved,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R750/month for 6 months starting 25 October.
COLL-202411-00022,ACC0062548,IND2304004319,493.45,44,early_collections,2024-11-22,sms,165.99,2024-11-14,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R166 cash. Account now current."
COLL-202411-00023,ACC0041704,IND2203003129,929.59,53,early_collections,2024-11-05,sms,282.03,2024-12-06,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202411-00024,ACC0032910,IND2109000158,549.6,112,legal,2024-11-18,branch_visit,300.81,2024-12-05,,open,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R301 cash. Account now current. Escalating to legal."
COLL-202411-00025,ACC0071650,IND2308006335,985.16,85,late_collections,2024-11-16,phone_call,,,restructured,resolved,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Customer in Western Cape, low income band — hardship assessment required. Arrangement: restructured."
COLL-202411-00026,ACC0064951,IND2305018647,5238.52,120,legal,2024-11-14,phone_call,2031.18,2024-11-29,,closed,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R2 031/month for 6 months starting 4 June. Escalating to legal.
COLL-202411-00027,ACC0083378,IND2402006116,200.0,84,late_collections,2024-11-15,email,95.45,2024-11-17,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202411-00028,ACC0091055,IND2407009297,5128.9,66,late_collections,2024-11-07,email,,,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer in Western Cape, low income band — hardship assessment required."
COLL-202411-00029,ACC0066568,IND2305007622,3900.98,88,late_collections,2024-11-04,app_message,1132.95,2024-11-15,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202411-00030,ACC0033414,IND2110003264,3163.73,7,pre_delinquent,2024-11-08,branch_visit,1046.16,2024-11-30,,resolved,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 046 cash. Account now current."
COLL-202411-00031,ACC0020686,IND2009002572,3947.35,85,late_collections,2024-11-13,sms,,,payment_holiday,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled. Arrangement: payment holiday.
COLL-202411-00032,ACC0070079,IND2307012803,3316.17,58,early_collections,2024-11-05,sms,,,payment_holiday,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons. Arrangement: payment holiday.
COLL-202411-00033,ACC0023969,IND2102009437,4413.31,37,early_collections,2024-11-11,app_message,1791.83,2024-11-23,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202411-00034,ACC0037724,IND2201019829,11049.09,25,pre_delinquent,2024-11-25,sms,3768.89,2024-11-30,,open,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R3 769 cash. Account now current."
