transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202400000001,ACC0001282,IND19007129,LN2019010000002,LDO20240000001,62,2024-03-14,02:22:45,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,0.21,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000002,ACC0000071,IND19001466,LN2019010000009,LDO20240000001,62,2024-03-31,04:35:09,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,1.65,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000003,ACC0001490,IND19011784,LN2019010000010,LDO20240000002,62,2024-03-23,04:16:58,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,0.17,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000004,ACC0000278,IND19005139,LN2019010000015,LDO20240000001,62,2024-03-29,04:49:24,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.79,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000005,ACC0000597,IND19000749,LN2019010000017,LDO20240000003,62,2024-03-22,04:17:31,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000006,ACC0000731,IND19012784,LN2019010000018,LDO20240000002,62,2024-03-30,04:48:40,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.78,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000007,ACC0000999,IND19000704,LN2019010000021,LDO20240000004,62,2024-03-30,04:01:19,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.89,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000008,ACC0000362,IND19010400,LN2019010000034,LDO20240000005,62,2024-03-20,04:42:41,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.85,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000009,ACC0000761,IND19003341,LN2019010000037,,61,2024-03-10,04:00:22,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000010,ACC0000093,IND19006568,LN2019010000071,LDO20240000002,62,2024-03-13,03:06:40,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,0.69,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000011,ACC0001439,IND19009694,LN2019010000095,LDO20240000010,62,2024-03-18,03:50:20,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,0.13,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000012,ACC0000263,IND19010479,LN2019010000097,LDO20240000006,62,2024-03-14,03:41:30,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.6,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000013,ACC0000410,IND19006375,LN2019010000101,LDO20240000011,62,2024-03-22,02:42:13,907.14,Debit,Failed,bank_timeout,Loan Payment - LN2019010000101,False,,1.2,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000014,ACC0000187,IND19005404,LN2019010000103,LDO20240000007,62,2024-03-29,02:22:37,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,1.44,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000015,ACC0000365,IND19005374,LN2019010000112,LDO20240000012,62,2024-03-20,04:51:22,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,0.17,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000016,ACC0000066,IND19000708,LN2019010000114,LDO20240000013,62,2024-03-24,03:55:03,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,1.47,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000017,ACC0000812,IND19000596,LN2019010000123,LDO20240000016,61,2024-03-08,02:19:39,3065.36,Debit,Completed,,Loan Payment - LN2019010000123,False,,0.93,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000018,ACC0000726,IND19012497,LN2019010000124,LDO20240000017,62,2024-03-13,03:14:16,371.99,Debit,Completed,,Loan Payment - LN2019010000124,False,,1.74,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000019,ACC0000615,IND19010153,LN2019010000152,LDO20240000020,62,2024-03-20,04:43:33,5022.79,Debit,Completed,,Loan Payment - LN2019010000152 - Extra Principal,False,,0.83,,Automated,Home Loan,extra_payment,False,loan_payment_generator,False,
TXNL202400000020,ACC0000626,IND19000516,LN2019010000160,LDO20240000022,62,2024-03-27,03:31:39,2189.1,Debit,Completed,,Loan Payment - LN2019010000160,False,,0.76,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000021,ACC0001092,IND19002621,LN2019010000162,LDO20240000023,62,2024-03-27,02:34:16,1579.38,Debit,Completed,,Loan Payment - LN2019010000162,False,,1.38,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000022,ACC0001221,IND19011832,LN2019010000190,LDO20240000025,62,2024-03-15,02:36:31,5315.04,Debit,Failed,insufficient_funds,Loan Payment - LN2019010000190 - Late Fee,False,,0.09,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202400000023,ACC0000708,IND19015529,LN2019010000217,LDO20240000009,62,2024-03-27,04:44:27,1520.07,Debit,Completed,,Loan Payment - LN2019010000217,False,,0.65,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
