payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202302-00001,COLL-202302-00008,ACC0016720,IND1911019088,2023-02-10,133.9,eft,False,185.35
REC-202302-00002,COLL-202302-00028,ACC0015812,IND1911011944,2023-02-26,1451.55,cash_deposit,False,850.4
REC-202302-00003,COLL-202302-00010,ACC0019934,IND2006001972,2023-02-12,444.56,eft,False,771.7
REC-202302-00004,COLL-202302-00022,ACC0025159,IND2104005523,2023-02-16,1433.88,cash_deposit,True,2070.55
REC-202302-00005,COLL-202302-00033,ACC0040297,IND2202018671,2023-02-21,530.32,debit_order,False,1009.68
REC-202302-00006,COLL-202302-00016,ACC0021623,IND2101009162,2023-02-14,659.15,cash_deposit,False,2015.69
REC-202302-00007,COLL-202302-00030,ACC0015845,IND1911008750,2023-02-28,72.59,debit_order,False,127.41
REC-202302-00008,COLL-202302-00014,ACC0017197,IND1902005988,2023-02-12,348.61,eft,False,1092.98
REC-202302-00009,COLL-202302-00038,ACC0011662,IND1908007783,2023-02-26,8335.05,eft,False,11839.78
REC-202302-00010,COLL-202302-00041,ACC0035969,IND2112009345,2023-02-17,809.04,debit_order,False,4623.93
REC-202302-00011,COLL-202302-00011,ACC0005806,IND1904006693,2023-02-22,1223.47,card,False,1833.47
REC-202302-00012,COLL-202302-00029,ACC0002941,IND1902004381,2023-02-16,757.4,debit_order,False,1724.71
REC-202302-00013,COLL-202302-00007,ACC0050196,IND2208015438,2023-02-26,1252.63,debit_order,False,1880.08
REC-202302-00014,COLL-202302-00026,ACC0032211,IND2109001925,2023-02-28,285.15,debit_order,True,509.6
REC-202302-00015,COLL-202302-00036,ACC0039667,IND2202014532,2023-02-12,878.82,card,False,477.02
REC-202302-00016,COLL-202302-00012,ACC0043249,IND2204006575,2023-02-25,3283.03,debit_order,False,2129.99
REC-202302-00017,COLL-202302-00034,ACC0029534,IND2106009899,2023-03-02,466.87,debit_order,True,471.57
