comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,is_complaint,complaint_category
COMM-202512-000001,ACC0071443,IND23020361,sms,outbound,2025-12-31T13:56:17+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,True,failed_transaction
COMM-202512-000002,ACC0065998,IND23015237,phone_call,inbound,01/12/2025 12:17,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,True,fraud_concern
COMM-202512-000003,ACC0013960,IND19010654,email,inbound,2025-12-07 11:36:32,Account enquiry,Please assist with my banking enquiry.,negative,False,
COMM-202512-000004,ACC0034811,IND21010985,whatsapp,inbound,30-Dec-2025 19:09,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,True,service_delay
COMM-202512-000005,ACC0007636,IND19008434,whatsapp,outbound,31-Dec-2025 18:49,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202512-000006,ACC0046026,IND22002426,app_message,outbound,2025-12-06T09:21:31+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202512-000007,ACC0070957,IND23002010,app_message,outbound,2025-12-24T13:54:00+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,False,
COMM-202512-000008,ACC0051513,IND22019601,phone_call,inbound,11/12/2025 17:51,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,positive,False,
COMM-202512-000009,ACC0062317,IND23000072,app_message,inbound,2025-12-23T09:11:48+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202512-000010,ACC0080921,IND24009539,social_media,inbound,2025/12/22 21:48:29,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202512-000011,ACC0094614,IND24021913,sms,inbound,2025-12-13T15:07:46+02:00,Suspicious transaction alert,There is activity on my account that I do not recognise. Please block the card if needed and tell me what evidence you require for the dispute.,positive,False,
COMM-202512-000012,ACC0043575,IND22011509,phone_call,inbound,13/12/2025 13:15,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202512-000013,ACC0036809,IND21000681,whatsapp,inbound,18-Dec-2025 19:47,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,digital_issue
COMM-202512-000014,ACC0007877,IND19005695,email,inbound,2025-12-02 20:41:08,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,False,
COMM-202512-000015,ACC0081846,IND24017681,branch_visit,inbound,18/12/2025 14:20,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,True,service_delay
COMM-202512-000016,ACC0100726,IND25008332,chatbot,inbound,2025-12-23T09:36:50+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202512-000017,ACC0099958,IND25010482,branch_visit,inbound,04/12/2025 15:00,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,False,
