response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202407-0000001,CAMP-2024-008,IND2407011672,ACC0090413,2024-07-19,opened,,sms,Customer opened or viewed the campaign message.
RESP-202407-0000002,CAMP-2024-008,IND2407008480,,2024-07-31,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202407-0000003,CAMP-2024-008,IND2407007557,ACC0090842,2024-07-24,opened,,sms,Customer opened or viewed the campaign message.
RESP-202407-0000004,CAMP-2024-008,IND2407001971,ACC0090355,2024-07-23,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202407-0000005,CAMP-2024-008,IND2407007711,ACC0091327,2024-07-19,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202407-0000006,CAMP-2024-008,IND2407003541,ACC0091386,2024-07-25,opened,,sms,Customer opened or viewed the campaign message.
RESP-202407-0000007,CAMP-2024-008,IND2407010454,ACC0090319,2024-07-27,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202407-0000008,CAMP-2024-008,IND2407013366,ACC0090285,2024-07-21,opened,,sms,Customer opened or viewed the campaign message.
RESP-202407-0000009,CAMP-2024-008,IND2407002727,ACC0090983,2024-07-29,opened,,sms,Customer opened or viewed the campaign message.
RESP-202407-0000010,CAMP-2024-008,IND2407001531,ACC0090659,2024-07-24,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202407-0000011,CAMP-2024-008,IND2407010386,ACC0090417,2024-07-29,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202407-0000012,CAMP-2024-008,IND2407012365,ACC0090755,2024-07-19,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202407-0000013,CAMP-2024-008,IND2407014421,ACC0091303,2024-07-20,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202407-0000014,CAMP-2024-008,IND2407002966,,2024-07-29,opened,,sms,Customer opened or viewed the campaign message.
RESP-202407-0000015,CAMP-2024-008,IND2407005150,ACC0091099,2024-07-28,opened,,sms,Customer opened or viewed the campaign message.
RESP-202407-0000016,CAMP-2024-008,IND2407010576,ACC0091140,2024-07-19,ignored,,app_push,No direct action recorded after campaign exposure.
