comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,is_complaint,complaint_category,resolution_status,resolution_notes
COMM-202412-000002,ACC0043661,IND22008672,email,inbound,2024-12-21 06:39:02,Account enquiry,Please assist with my banking enquiry.,negative,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202412-000003,ACC0070514,IND23013841,chatbot,inbound,2024-12-23T12:21:48+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,digital_issue,open,Digital support case created with device and login details.
COMM-202412-000006,ACC0075620,IND23001586,branch_visit,inbound,16/12/2024 14:05,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,negative,True,other,resolved,Customer care team reviewing the account history.
COMM-202412-000008,ACC0029967,IND21003067,phone_call,inbound,22/12/2024 13:46,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,True,service_delay,open,Service timeline reviewed and customer updated on next action.
COMM-202412-000012,ACC0046484,IND22005317,chatbot,inbound,2024-12-24T10:37:36+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202412-000016,ACC0086938,IND24015073,branch_visit,inbound,14/12/2024 13:50,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,True,other,open,Customer care team reviewing the account history.
COMM-202412-000017,ACC0011204,IND19012969,email,inbound,2024-12-07 11:17:34,Suggestion for bank app,I have feedback on the app experience and would like the product team to review it.,negative,True,staff_behavior,escalted,Branch manager to contact customer and review service notes.
COMM-202412-000018,ACC0098760,IND24016891,whatsapp,inbound,03-Dec-2024 05:30,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,service_delay,open,Service timeline reviewed and customer updated on next action.
COMM-202412-000021,ACC0048618,IND22011381,whatsapp,inbound,07-Dec-2024 20:45,Unauthorised bank charge enquiry,"Hi there, Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.",negative,True,statement_error,escalted,Statement extract queued for reconciliation review.
COMM-202412-000032,ACC0015666,IND19013677,chatbot,inbound,2024-12-14T14:55:47+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202412-000033,ACC0020365,COM20000049,branch_visit,inbound,06/12/2024 14:50,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,negative,True,incorrect_charge,open,Charge sent to finance controls for validation against tariff table.
COMM-202412-000036,ACC0087052,IND24017856,branch_visit,inbound,13/12/2024 12:00,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,negative,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202412-000041,ACC0059886,IND23000795,sms,outbound,2024-12-06T21:03:34+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,negative,True,other,resolved,Customer care team reviewing the account history.
COMM-202412-000048,ACC0003172,IND19000281,chatbot,inbound,2024-12-29T12:49:39+02:00,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202412-000053,ACC0040351,IND22015714,phone_call,inbound,19/12/2024 18:34,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202412-000054,ACC0032617,IND21006753,email,inbound,2024-12-14 16:25:08,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,service_delay,open,Service timeline reviewed and customer updated on next action.
COMM-202412-000055,ACC0067008,COM23000174,phone_call,inbound,25/12/2024 10:35,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,True,fraud_concern,resolved,Card monitoring case opened and customer advised on dispute documents.
COMM-202412-000056,ACC0054458,COM22000142,app_message,inbound,2024-12-15T12:53:31+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,fee_dispute,resolved,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202412-000057,ACC0023678,IND21008941,app_message,inbound,2024-12-10T21:52:36+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,True,failed_transaction,open,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202412-000063,ACC0078184,IND23010217,app_message,inbound,2024-12-17T16:31:52+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,True,service_delay,escalted,Service timeline reviewed and customer updated on next action.
COMM-202412-000070,ACC0043657,IND22012757,sms,outbound,2024-12-28T11:25:02+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,negative,True,fraud_concern,resolved,Card monitoring case opened and customer advised on dispute documents.
COMM-202412-000072,ACC0071884,IND23011918,app_message,inbound,2024-12-16T19:21:39+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202412-000075,ACC0096291,IND24012076,sms,outbound,2024-12-10T12:47:15+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,negative,True,incorrect_charge,open,Charge sent to finance controls for validation against tariff table.
COMM-202412-000078,ACC0036019,IND21001490,phone_call,inbound,11/12/2024 10:42,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202412-000080,ACC0087021,IND24018035,branch_visit,inbound,13/12/2024 12:45,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,True,fraud_concern,resolved,Card monitoring case opened and customer advised on dispute documents.
