suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202412-00001,ACC0085247,IND24008215,branch_visit,25/12/2024 08:30,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202412-00002,ACC0083385,IND24018611,phone_call,30/12/2024 13:22,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202412-00003,ACC0042800,COM22000229,app_message,2024-12-25T17:25:06+02:00,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202412-00004,ACC0063645,IND23016120,branch_visit,12/12/2024 14:50,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202412-00005,ACC0051086,IND22014374,chatbot,2024-12-31T08:19:35+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202412-00006,ACC0013181,IND19007252,branch_visit,24/12/2024 14:45,Please add a simple way to see pending debit orders before month end.,digital_features,implemented
SUG-202412-00007,ACC0025551,IND21014794,chatbot,2024-12-14T19:21:03+02:00,Please send clearer notifications when account details change.,other,submitted
SUG-202412-00008,ACC0044601,IND22013762,social_media,2024/12/09 12:12:57,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202412-00009,ACC0031462,IND21008739,phone_call,23/12/2024 07:55,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202412-00010,ACC0088073,IND24019446,email,2024-12-26 08:23:37,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-202412-00011,ACC0036785,IND21012550,phone_call,18/12/2024 08:09,It would be useful to have a low-cost account for family remittances.,product_idea,implemented
SUG-202412-00012,ACC0079958,IND24000043,whatsapp,04-Dec-2024 12:44,Please make statements easier to download for tax and rental applications.,other,reviewed
SUG-202412-00013,ACC0066555,IND23005486,phone_call,22/12/2024 15:21,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202412-00014,ACC0085745,IND24003886,social_media,2024/12/24 22:52:45,Please offer a small savings pocket linked to loan repayments.,product_idea,implemented
SUG-202412-00015,ACC0044369,IND22010662,app_message,2024-12-26T06:53:23+02:00,Please allow customers to book branch appointments from the app.,branch_service,submitted
