suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202410-00001,ACC0054116,IND22006458,whatsapp,25-Oct-2024 08:36,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202410-00002,ACC0023691,IND21008544,app_message,2024-10-27T13:07:42+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202410-00003,ACC0081484,COM24000228,email,2024-10-29 10:24:03,The branch queue system should send an SMS when it is nearly your turn.,branch_service,implemented
SUG-202410-00004,ACC0044601,IND22013762,phone_call,23/10/2024 12:20,The branch queue system should send an SMS when it is nearly your turn.,branch_service,reviewed
SUG-202410-00005,ACC0082657,IND24017720,whatsapp,23-Oct-2024 20:37,Please send clearer notifications when account details change.,other,reviewed
SUG-202410-00006,ACC0079711,IND24017764,phone_call,06/10/2024 18:32,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202410-00007,ACC0028484,IND21006782,app_message,2024-10-11T10:13:46+02:00,Please send clearer notifications when account details change.,other,submitted
SUG-202410-00008,ACC0042622,IND22010446,chatbot,2024-10-16T07:54:48+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202410-00009,ACC0056176,IND22024231,social_media,2024/10/08 08:23:52,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202410-00010,ACC0055723,IND22008905,app_message,2024-10-17T19:58:00+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202410-00011,ACC0070400,IND23007757,app_message,2024-10-05T10:32:15+02:00,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202410-00012,ACC0063799,IND23001168,social_media,2024/10/30 13:12:50,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202410-00013,ACC0023443,IND21005424,phone_call,26/10/2024 18:56,The branch queue system should send an SMS when it is nearly your turn.,branch_service,reviewed
SUG-202410-00014,ACC0065807,IND23021923,phone_call,04/10/2024 16:33,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202410-00015,ACC0091264,IND24003448,whatsapp,12-Oct-2024 17:03,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
