suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202307-00001,ACC0037954,IND2201003095,phone_call,17/07/2023 18:57,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202307-00002,ACC0061414,IND2303009723,branch_visit,04/07/2023 13:20,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202307-00003,ACC0056220,IND2211024518,app_message,2023-07-19T13:13:54+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202307-00004,ACC0048272,IND2207010255,email,2023-07-14 06:46:14,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202307-00005,ACC0011375,IND1908017428,app_message,2023-07-19T15:36:21+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-202307-00006,ACC0016257,IND1911002620,phone_call,15/07/2023 18:20,It would be useful to have a low-cost account for family remittances.,product_idea,reviewed
SUG-202307-00007,ACC0042997,IND2204005366,app_message,2023-07-09T03:11:53+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202307-00008,ACC0061455,IND2303004035,app_message,2023-07-02T14:25:05+02:00,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202307-00009,ACC0014213,IND1909005692,social_media,2023/07/14 18:46:47,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202307-00010,ACC0026519,IND2104018121,app_message,2023-07-18T09:11:17+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202307-00011,ACC0030999,IND2107002806,social_media,2023/07/19 11:21:39,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202307-00012,ACC0042463,IND2203005312,app_message,2023-07-11T11:14:56+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202307-00013,ACC0015178,IND1910003921,email,2023-07-03 18:49:22,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202307-00014,ACC0042088,IND2203001616,phone_call,09/07/2023 14:56,Please add a simple way to see pending debit orders before month end.,digital_features,implemented
SUG-202307-00015,ACC0003065,IND1902007646,email,2023-07-29 15:57:16,It would be useful to have a low-cost account for family remittances.,product_idea,implemented
SUG-202307-00016,ACC0041299,IND2202016195,branch_visit,31/07/2023 13:15,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-202307-00017,ACC0029946,IND2106011484,email,2023-07-14 21:28:12,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202307-00018,ACC0007250,IND1905001815,phone_call,23/07/2023 09:50,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
