case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202307-00001,ACC0017331,IND1904000388,1943.18,27,pre_delinquent,2023-07-13,phone_call,,,,resolved,Thabo Mokoena,"Former churned customer returned; new arrears flagged after failed debit order. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202307-00002,ACC0000658,IND1901011862,200.0,22,pre_delinquent,2023-07-07,sms,,,,open,Ayanda Mthembu,Former churned customer returned; new arrears flagged after failed debit order. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202307-00003,ACC0004667,IND1903010993,3458.3,117,legal,2023-07-26,sms,1704.58,2023-07-18,,resolved,David Govender,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Promise to pay recorded after outbound call. Follow-up scheduled. Escalating to legal."
COLL-202307-00004,ACC0060577,IND2302010912,3713.02,55,early_collections,2023-07-21,email,,,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R750/month for 6 months starting 18 September.
COLL-202307-00005,ACC0063325,IND2304016671,2944.0,62,late_collections,2023-07-05,phone_call,,,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 500 communicated; customer requested until month-end.
COLL-202307-00006,ACC0003374,COM1902000173,6608.77,24,pre_delinquent,2023-07-07,email,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202307-00007,ACC0029719,IND2106016975,4825.11,24,pre_delinquent,2023-07-19,phone_call,1150.45,2023-07-30,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202307-00008,ACC0047354,IND2206002838,1923.29,5,pre_delinquent,2023-07-27,branch_visit,,,,open,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Customer in KwaZulu-Natal, low income band — hardship assessment required."
COLL-202307-00009,ACC0030329,IND2107012069,1906.52,4,pre_delinquent,2023-07-04,email,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R500/month for 6 months starting 22 January.
COLL-202307-00010,ACC0051879,IND2209002867,1886.73,69,late_collections,2023-07-20,sms,1019.36,2023-08-10,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R1 019/month for 6 months starting 10 August.
COLL-202307-00011,ACC0024979,IND2103004673,1068.85,87,late_collections,2023-07-19,email,200.66,2023-08-11,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Settlement offer of R201 communicated; customer requested until month-end.
COLL-202307-00012,ACC0054211,IND2210005138,1973.38,46,early_collections,2023-07-23,letter,,,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R350 cash. Account now current."
COLL-202307-00013,ACC0058387,IND2301015108,911.05,14,pre_delinquent,2023-07-10,email,224.54,2023-07-05,,resolved,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R225 by month-end."
COLL-202307-00014,ACC0038168,IND2201017187,1432.8,38,early_collections,2023-07-09,letter,485.45,2023-07-18,,closed,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R485 by month-end."
COLL-202307-00015,ACC0001683,IND1902010211,2050.5,112,legal,2023-07-23,email,1124.21,2023-08-09,,resolved,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer in KwaZulu-Natal, low income band — hardship assessment required. Escalating to legal."
COLL-202307-00016,ACC0016547,IND1911008923,620.27,4,pre_delinquent,2023-07-04,email,173.55,2023-07-16,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202307-00017,ACC0002623,IND1902011260,2614.87,92,legal,2023-07-09,sms,533.8,2023-07-28,,resolved,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R534 cash. Account now current. Escalating to legal."
COLL-202307-00018,ACC0008503,IND1906002989,334.08,70,late_collections,2023-07-11,app_message,,,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202307-00019,ACC0030299,IND2107000614,3516.58,1,pre_delinquent,2023-07-27,branch_visit,,,,resolved,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 200 by month-end."
COLL-202307-00020,ACC0052637,IND2209011657,588.81,81,late_collections,2023-07-08,letter,277.77,2023-07-13,,resolved,David Govender,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202307-00021,ACC0052645,IND2209012702,1650.73,56,early_collections,2023-07-30,app_message,,,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 500 communicated; customer requested until month-end.
COLL-202307-00022,ACC0066375,IND2305000188,2018.62,28,pre_delinquent,2023-07-09,branch_visit,,,,resolved,Johan Botha,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202307-00023,ACC0009784,IND1906004593,768.28,43,early_collections,2023-07-14,app_message,,,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202307-00024,ACC0023340,IND2102008757,4815.04,28,pre_delinquent,2023-07-09,letter,,,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202307-00025,ACC0023143,IND2102007572,1434.59,14,pre_delinquent,2023-07-29,letter,,,,closed,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R1 200/month for 6 months starting 5 January.
COLL-202307-00026,ACC0057468,IND2301014766,2950.47,17,pre_delinquent,2023-07-27,email,573.57,2023-07-16,,resolved,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R574 cash. Account now current."
