transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL201900000001,ACC0001282,IND19007129,LN2019010000002,,9,2019-10-14,04:26:29,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000002,ACC0000071,IND19001466,LN2019010000009,,9,2019-10-31,04:02:23,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000003,ACC0001490,IND19011784,LN2019010000010,,9,2019-10-23,02:44:30,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000004,ACC0000278,IND19005139,LN2019010000015,LDO20190000001,9,2019-10-29,03:26:03,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.31,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000005,ACC0000597,IND19000749,LN2019010000017,LDO20190000001,9,2019-10-22,02:58:25,751.3,Debit,Completed,,Loan Payment - LN2019010000017 - Partial,False,,1.32,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL201900000006,ACC0000731,IND19012784,LN2019010000018,LDO20190000001,9,2019-10-30,03:39:25,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.22,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000007,ACC0000999,IND19000704,LN2019010000021,LDO20190000001,9,2019-10-30,02:47:18,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,1.41,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000008,ACC0000362,IND19010400,LN2019010000034,LDO20190000001,9,2019-10-20,02:21:01,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,0.61,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000009,ACC0000761,IND19003341,LN2019010000037,LDO20190000001,8,2019-10-10,03:00:10,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,1.16,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000010,ACC0000661,IND19013332,LN2019010000040,LDO20190000001,9,2019-10-25,02:44:32,3565.48,Debit,Completed,,Loan Payment - LN2019010000040,False,,1.36,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000011,ACC0000361,IND19010400,LN2019010000048,LDO20190000001,9,2019-10-30,04:52:44,990.52,Debit,Completed,,Loan Payment - LN2019010000048,False,,1.25,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000012,ACC0000305,IND19009608,LN2019010000064,LDO20190000001,9,2019-10-15,04:46:15,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,0.36,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000013,ACC0000093,IND19006568,LN2019010000071,LDO20190000002,9,2019-10-13,03:16:31,1850.78,Debit,Failed,bank_timeout,Loan Payment - LN2019010000071,False,,0.92,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000014,ACC0000412,IND19013952,LN2019010000075,LDO20190000001,9,2019-10-31,03:50:14,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,0.82,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000015,ACC0000227,IND19010979,LN2019010000078,LDO20190000002,9,2019-10-13,02:55:18,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,1.01,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000016,ACC0000895,IND19014589,LN2019010000089,LDO20190000003,9,2019-10-31,03:19:02,1496.91,Debit,Completed,,Loan Payment - LN2019010000089,False,,1.47,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000017,ACC0000190,IND19004840,LN2019010000090,LDO20190000004,8,2019-10-04,04:45:04,3511.44,Debit,Failed,bank_timeout,Loan Payment - LN2019010000090,False,,1.12,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,True,status_inconsistency
TXNL201900000018,ACC0001088,IND19010913,LN2019010000094,,9,2019-10-20,02:33:40,27702.74,Debit,Completed,,Loan Payment - LN2019010000094,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000019,ACC0001439,IND19009694,LN2019010000095,LDO20190000002,9,2019-10-18,02:35:25,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,0.3,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000020,ACC0000263,IND19010479,LN2019010000097,LDO20190000005,9,2019-10-14,04:16:51,8849.51,Debit,Completed,,Loan Payment - LN2019010000097 - Extra Principal,False,,1.45,,Automated,Home Loan,extra_payment,False,loan_payment_generator,False,
TXNL201900000021,ACC0000410,IND19006375,LN2019010000101,LDO20190000006,9,2019-10-22,04:39:19,1399.59,Debit,Completed,,Loan Payment - LN2019010000101 - Extra Principal,False,,0.21,,Automated,Home Loan,extra_payment,False,loan_payment_generator,False,
TXNL201900000022,ACC0000187,IND19005404,LN2019010000103,LDO20190000003,9,2019-10-29,03:56:55,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,0.94,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000023,ACC0000901,IND19009242,LN2019010000104,LDO20190000004,9,2019-10-28,02:44:12,2070.51,Debit,Completed,,Loan Payment - LN2019010000104,False,,1.35,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000024,ACC0000365,IND19005374,LN2019010000112,,9,2019-10-20,03:00:11,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000025,ACC0000066,IND19000708,LN2019010000114,LDO20190000007,9,2019-10-24,04:55:05,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,0.76,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000026,ACC0000041,IND19003405,LN2019010000118,LDO20190000008,9,2019-10-11,03:15:54,1317.23,Debit,Completed,,Loan Payment - LN2019010000118,False,,1.54,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000027,ACC0000146,IND19003418,LN2019010000122,LDO20190000009,8,2019-10-04,04:16:41,760.72,Debit,Completed,,Loan Payment - LN2019010000122 - Partial,False,,1.54,,Automated,Personal Loan,partial_payment,False,loan_payment_generator,False,
TXNL201900000028,ACC0000812,IND19000596,LN2019010000123,LDO20190000010,8,2019-10-08,03:40:35,3065.36,Debit,Failed,insufficient_funds,Loan Payment - LN2019010000123,False,,1.21,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000029,ACC0000726,IND19012497,LN2019010000124,LDO20190000011,9,2019-10-13,04:51:52,371.99,Debit,Completed,,Loan Payment - LN2019010000124,False,,0.02,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000030,ACC0000959,IND19007081,LN2019010000129,LDO20190000012,9,2019-10-14,03:48:06,1082.28,Debit,Completed,,Loan Payment - LN2019010000129,False,,1.81,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000031,ACC0000635,IND19017267,LN2019010000138,LDO20190000002,8,2019-10-03,02:38:47,5989.53,Debit,Completed,,Loan Payment - LN2019010000138,False,,1.83,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000032,ACC0000642,IND19009914,LN2019010000142,LDO20190000013,9,2019-10-24,02:01:18,740.28,Debit,Completed,,Loan Payment - LN2019010000142,False,,0.24,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000033,ACC0001601,IND19014936,LN2019010000149,LDO20190000005,9,2019-10-13,04:43:48,1342.76,Debit,Completed,,Loan Payment - LN2019010000149,False,,0.27,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000034,ACC0000615,IND19010153,LN2019010000152,LDO20190000014,9,2019-10-20,04:30:55,3016.9,Debit,Completed,,Loan Payment - LN2019010000152,False,,1.82,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000035,ACC0001661,COM19000313,LN2019010000156,LDO20190000006,9,2019-10-14,03:34:02,4855.01,Debit,Completed,,Loan Payment - LN2019010000156,False,,1.06,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000036,ACC0000626,IND19000516,LN2019010000160,LDO20190000003,9,2019-10-27,03:37:23,2924.36,Debit,Failed,mandate_limit,Loan Payment - LN2019010000160 - Extra Principal,False,,1.1,,Automated,Home Loan,extra_payment,False,loan_payment_generator,True,status_inconsistency
TXNL201900000037,ACC0001092,IND19002621,LN2019010000162,LDO20190000015,9,2019-10-27,03:23:52,1579.38,Debit,Completed,,Loan Payment - LN2019010000162,False,,1.27,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000038,ACC0001482,IND19001446,LN2019010000169,LDO20190000016,9,2019-10-26,04:29:38,1384.01,Debit,Completed,,Loan Payment - LN2019010000169,False,,0.42,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000039,ACC0000544,IND19004718,LN2019010000182,LDO20190000004,9,2019-10-22,04:58:18,3538.33,Debit,Failed,insufficient_funds,Loan Payment - LN2019010000182,False,,0.36,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000040,ACC0001221,IND19011832,LN2019010000190,LDO20190000017,9,2019-10-15,03:09:05,5061.94,Debit,Completed,,Loan Payment - LN2019010000190,False,,1.45,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000041,ACC0000233,IND19001157,LN2019010000192,,9,2019-10-16,03:00:10,3022.14,Debit,Completed,,Loan Payment - LN2019010000192,False,,2.5,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000042,ACC0000224,IND19008065,LN2019010000206,LDO20190000007,9,2019-10-14,02:18:25,1575.25,Debit,Completed,,Loan Payment - LN2019010000206,False,,0.58,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
