suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202308-00001,ACC0068047,IND23006962,app_message,2023-08-03T11:13:11+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202308-00002,ACC0007041,IND19011954,branch_visit,14/08/2023 13:50,Please offer a small savings pocket linked to loan repayments.,product_idea,reviewed
SUG-202308-00003,ACC0045846,IND22005511,app_message,2023-08-28T13:15:45+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202308-00004,ACC0039672,IND22011510,phone_call,18/08/2023 16:14,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202308-00005,ACC0043668,IND22007613,phone_call,30/08/2023 07:26,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202308-00006,ACC0022114,IND21010564,branch_visit,28/08/2023 14:00,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202308-00007,ACC0053337,IND22013206,app_message,2023-08-30T14:54:23+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202308-00008,ACC0025461,IND21016385,social_media,2023/08/22 13:36:31,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202308-00009,ACC0025531,IND21001539,email,2023-08-21 07:21:21,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202308-00010,ACC0006304,IND19005324,branch_visit,12/08/2023 14:00,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202308-00011,ACC0023362,IND21010677,phone_call,31/08/2023 07:51,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-202308-00012,ACC0012092,IND19008449,social_media,2023/08/29 13:11:21,Please offer a small savings pocket linked to loan repayments.,product_idea,reviewed
SUG-202308-00013,ACC0039215,IND22023033,email,2023-08-16 20:49:56,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202308-00014,ACC0051590,IND22008292,phone_call,17/08/2023 13:31,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202308-00015,ACC0065369,IND23003404,app_message,2023-08-15T15:02:43+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202308-00016,ACC0069683,IND23008778,social_media,2023/08/12 08:00:27,Please make statements easier to download for tax and rental applications.,other,reviewed
SUG-202308-00017,ACC0038818,IND22003178,social_media,2023/08/04 16:43:30,Please show bank charges before the customer confirms a payment.,fees,submitted
