suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202506-00001,ACC0033197,IND21010438,whatsapp,13-Jun-2025 07:55,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202506-00002,ACC0107795,IND25004831,branch_visit,21/06/2025 08:50,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202506-00003,ACC0083631,IND24006713,email,2025-06-08 13:34:02,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202506-00004,ACC0075692,IND23017168,app_message,2025-06-16T17:07:26+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,implemented
SUG-202506-00005,ACC0108166,IND25003959,whatsapp,09-Jun-2025 21:21,It would be useful to have a low-cost account for family remittances.,product_idea,reviewed
SUG-202506-00006,ACC0050642,IND22017119,email,2025-06-03 08:48:49,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-202506-00007,ACC0098472,IND24018795,branch_visit,30/06/2025 14:20,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202506-00008,ACC0092750,IND24020257,app_message,2025-06-18T16:26:13+02:00,Please send clearer notifications when account details change.,other,submitted
SUG-202506-00009,ACC0081170,IND24004426,phone_call,10/06/2025 16:41,Please offer a small savings pocket linked to loan repayments.,product_idea,reviewed
SUG-202506-00010,ACC0073343,IND23016731,phone_call,07/06/2025 12:11,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202506-00011,ACC0052815,IND22013563,chatbot,2025-06-03T09:13:17+02:00,It would be useful to have a low-cost account for family remittances.,product_idea,reviewed
SUG-202506-00012,ACC0106220,IND25012528,chatbot,2025-06-13T06:44:49+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202506-00013,ACC0025859,IND21014442,whatsapp,30-Jun-2025 18:56,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202506-00014,ACC0038058,IND22018382,whatsapp,24-Jun-2025 13:09,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202506-00015,ACC0103907,IND25003369,app_message,2025-06-09T17:16:14+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
