payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202401-00001,COLL-202401-00022,ACC0053721,IND2210018995,2024-01-27,641.04,card,False,4209.9
REC-202401-00002,COLL-202401-00021,ACC0071579,IND2308009730,2024-01-05,1560.9,card,False,2780.1
REC-202401-00003,COLL-202401-00030,ACC0065685,IND2305006068,2024-01-25,973.19,debit_order,False,892.96
REC-202401-00004,COLL-202401-00018,ACC0046835,IND2206006061,2024-01-31,2360.94,card,False,2477.73
REC-202401-00005,COLL-202401-00040,ACC0040116,IND2202011247,2024-01-22,694.81,debit_order,False,2493.87
REC-202401-00006,COLL-202401-00019,ACC0032473,IND2109002062,2024-01-10,249.3,eft,False,194.23
REC-202401-00007,COLL-202401-00049,ACC0046401,IND2206017792,2024-01-02,2789.92,eft,False,3531.04
REC-202401-00008,COLL-202401-00036,ACC0008280,IND1905006448,2024-02-23,1104.36,card,False,2246.59
REC-202401-00009,COLL-202401-00006,ACC0062133,IND2303009906,2024-01-30,654.67,debit_order,False,783.11
REC-202401-00010,COLL-202401-00045,ACC0075107,IND2310021041,2024-02-09,1014.58,eft,False,1038.17
REC-202401-00011,COLL-202401-00042,ACC0012571,IND1908001949,2024-01-31,1396.71,card,True,1960.29
REC-202401-00012,COLL-202401-00034,ACC0003075,IND1902016421,2024-01-22,332.8,cash_deposit,True,742.66
REC-202401-00013,COLL-202401-00001,ACC0052548,IND2209002106,2024-01-26,955.14,eft,False,1936.89
REC-202401-00014,COLL-202401-00037,ACC0000889,IND1901001057,2024-01-07,1808.59,cash_deposit,False,1369.73
REC-202401-00015,COLL-202401-00026,ACC0075069,IND2310001969,2024-01-23,858.49,card,True,2026.59
REC-202401-00016,COLL-202401-00011,ACC0022745,IND2102004176,2024-01-17,252.94,cash_deposit,False,1745.02
REC-202401-00017,COLL-202401-00017,ACC0041299,IND2202016195,2024-01-18,1125.43,card,False,6203.62
REC-202401-00018,COLL-202401-00002,ACC0013582,IND1909011987,2024-02-05,257.0,debit_order,False,1321.0
REC-202401-00019,COLL-202401-00028,ACC0062226,IND2303002414,2024-01-10,197.11,eft,False,465.59
REC-202401-00020,COLL-202401-00016,ACC0077343,IND2311008811,2024-01-27,445.0,cash_deposit,False,952.26
REC-202401-00021,COLL-202401-00004,ACC0027500,IND2105010467,2024-02-03,1181.76,cash_deposit,False,2960.73
