case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202401-00001,ACC0052548,IND2209002106,2892.03,26,pre_delinquent,2024-01-17,app_message,,,,resolved,Johan Botha,Former churned customer returned; new arrears flagged after failed debit order. Settlement offer of R750 communicated; customer requested until month-end.
COLL-202401-00002,ACC0013582,IND1909011987,1578.0,24,pre_delinquent,2024-01-15,sms,663.76,2024-01-23,,resolved,Nomsa Dlamini,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Customer in Western Cape, low income band — hardship assessment required."
COLL-202401-00003,ACC0021623,IND2101009162,3751.89,19,pre_delinquent,2024-01-01,sms,,,,open,Johan Botha,"Former churned customer returned; new arrears flagged after failed debit order. Customer in KwaZulu-Natal, low income band — hardship assessment required."
COLL-202401-00004,ACC0027500,IND2105010467,4142.49,29,pre_delinquent,2024-01-29,phone_call,796.41,2024-01-14,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202401-00005,ACC0040830,IND2202004631,2567.26,48,early_collections,2024-01-02,app_message,518.15,2024-01-19,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Settlement offer of R518 communicated; customer requested until month-end.
COLL-202401-00006,ACC0062133,IND2303009906,1437.78,182,write_off,2024-01-03,sms,,,,closed,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 200 cash. Account now current."
COLL-202401-00007,ACC0066567,IND2305007622,8163.2,24,pre_delinquent,2024-01-05,sms,3210.8,2024-01-16,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202401-00008,ACC0060289,IND2302003287,1681.26,97,legal,2024-01-18,letter,,,,closed,Johan Botha,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order. Escalating to legal.
COLL-202401-00009,ACC0025932,IND2104019036,885.08,16,pre_delinquent,2024-01-18,branch_visit,,,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202401-00010,ACC0031014,IND2107013536,3570.32,13,pre_delinquent,2024-01-05,letter,1181.4,2024-01-31,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202401-00011,ACC0022745,IND2102004176,1997.96,105,legal,2024-01-04,email,,,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Escalating to legal.
COLL-202401-00012,ACC0068890,IND2306001466,1879.33,51,early_collections,2024-01-25,sms,,,,resolved,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required."
COLL-202401-00013,ACC0067372,IND2306009856,3716.43,116,legal,2024-01-04,sms,1231.42,2024-01-24,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer in Gauteng, low income band — hardship assessment required. Escalating to legal."
COLL-202401-00014,ACC0078115,IND2311017365,4548.99,39,early_collections,2024-01-31,branch_visit,,,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Settlement offer of R350 communicated; customer requested until month-end.
COLL-202401-00015,ACC0035829,COM2111000521,3287.93,87,late_collections,2024-01-09,branch_visit,,,restructured,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R2 500/month for 6 months starting 12 May. Arrangement: restructured.
COLL-202401-00016,ACC0077343,IND2311008811,1397.26,39,early_collections,2024-01-30,sms,,,payment_holiday,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order. Arrangement: payment holiday.
COLL-202401-00017,ACC0041299,IND2202016195,7329.05,295,write_off,2024-01-24,branch_visit,,,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R2 500/month for 6 months starting 23 November.
COLL-202401-00018,ACC0046835,IND2206006061,4838.67,33,early_collections,2024-01-09,app_message,,,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R1 200/month for 6 months starting 22 October.
COLL-202401-00019,ACC0032473,IND2109002062,443.53,30,pre_delinquent,2024-01-21,app_message,,,,open,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202401-00020,ACC0032081,IND2108005122,8554.13,48,early_collections,2024-01-19,email,,,,open,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202401-00021,ACC0071579,IND2308009730,4341.0,3,pre_delinquent,2024-01-03,sms,,,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202401-00022,ACC0053721,IND2210018995,4850.94,55,early_collections,2024-01-02,email,1095.81,2024-01-18,,resolved,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202401-00023,ACC0053721,IND2210018995,4078.22,21,pre_delinquent,2024-01-15,sms,1227.11,2024-01-16,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 227 by month-end."
COLL-202401-00024,ACC0057348,IND2212003150,276.87,49,early_collections,2024-01-03,letter,,,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Settlement offer of R500 communicated; customer requested until month-end.
COLL-202401-00025,ACC0072890,IND2308009711,528.21,82,late_collections,2024-01-18,email,,,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R500/month for 6 months starting 8 May.
COLL-202401-00026,ACC0075069,IND2310001969,2885.08,102,legal,2024-01-13,app_message,822.19,2024-01-23,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order. Escalating to legal.
COLL-202401-00027,ACC0055895,IND2211000008,1132.37,62,late_collections,2024-01-13,phone_call,,,extended_term,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled. Arrangement: extended term.
COLL-202401-00028,ACC0062226,IND2303002414,662.7,22,pre_delinquent,2024-01-30,email,,,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202401-00029,ACC0041074,IND2202000545,584.26,82,late_collections,2024-01-22,letter,,,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202401-00030,ACC0065685,IND2305006068,1866.15,12,pre_delinquent,2024-01-19,sms,970.95,2024-01-09,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202401-00031,ACC0059771,IND2302011581,3506.24,43,early_collections,2024-01-07,sms,,,extended_term,closed,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Arrangement: extended term.
COLL-202401-00032,ACC0058659,IND2301008100,521.8,61,late_collections,2024-01-08,phone_call,134.16,2024-02-10,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Settlement offer of R134 communicated; customer requested until month-end.
COLL-202401-00033,ACC0031030,IND2107001763,460.38,107,legal,2024-01-21,branch_visit,74.29,2024-01-31,,closed,David Govender,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Escalating to legal.
COLL-202401-00034,ACC0003075,IND1902016421,1075.46,20,pre_delinquent,2024-01-28,phone_call,345.6,2024-01-22,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R346 cash. Account now current."
COLL-202401-00035,ACC0022709,IND2102011214,1131.98,93,legal,2024-01-24,phone_call,,,,open,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer in Gauteng, low income band — hardship assessment required. Escalating to legal."
COLL-202401-00036,ACC0008280,IND1905006448,3350.95,24,pre_delinquent,2024-01-01,branch_visit,1600.33,2024-02-06,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202401-00037,ACC0000889,IND1901001057,3178.32,317,write_off,2024-01-05,app_message,,,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202401-00038,ACC0074664,IND2310001100,5754.16,68,late_collections,2024-01-06,app_message,,,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer in Western Cape, low income band — hardship assessment required."
COLL-202401-00039,ACC0061108,IND2303010847,544.7,144,write_off,2024-01-31,sms,,,,closed,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R500 by month-end."
COLL-202401-00040,ACC0040116,IND2202011247,3188.68,100,legal,2024-01-26,phone_call,,,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
