case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202101-00001,ACC0000213,IND1901003541,555.8,54,early_collections,2021-01-05,sms,,,,open,Sipho Naidoo,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Debit order returned NSF for third time. Recommend restructuring."
COLL-202101-00002,ACC0011078,IND1907012587,730.7,99,legal,2021-01-03,email,357.9,2021-01-20,,resolved,Thabo Mokoena,Former churned customer returned; new arrears flagged after failed debit order. Debit order returned NSF for third time. Recommend restructuring. Escalating to legal.
COLL-202101-00003,ACC0004283,IND1903005793,2184.95,97,legal,2021-01-21,branch_visit,,,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 500 communicated; customer requested until month-end. Escalating to legal.
COLL-202101-00004,ACC0000996,IND1901014347,4222.57,29,pre_delinquent,2021-01-31,branch_visit,,,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202101-00005,ACC0001494,IND1901015488,1750.01,84,late_collections,2021-01-19,sms,,,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer in Gauteng, low income band — hardship assessment required."
COLL-202101-00006,ACC0012416,IND1908017291,4229.05,57,early_collections,2021-01-02,branch_visit,1150.72,2021-01-17,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 151 cash. Account now current."
COLL-202101-00007,ACC0009957,IND1907008489,4324.09,51,early_collections,2021-01-24,branch_visit,,,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R350/month for 6 months starting 10 April.
COLL-202101-00008,ACC0004146,IND1903002494,589.8,21,pre_delinquent,2021-01-17,phone_call,277.68,2021-01-29,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202101-00009,ACC0021281,IND2012003053,1958.13,59,early_collections,2021-01-23,branch_visit,587.33,2021-02-12,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202101-00010,ACC0011382,IND1908019008,4881.19,112,legal,2021-01-20,letter,2464.03,2021-01-16,,resolved,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R2 464 cash. Account now current. Escalating to legal."
COLL-202101-00011,ACC0007550,IND1905011981,4251.68,12,pre_delinquent,2021-01-22,letter,1226.32,2021-01-25,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202101-00012,ACC0001714,IND1902009033,2539.72,73,late_collections,2021-01-30,letter,958.54,2021-01-19,,resolved,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202101-00013,ACC0020944,IND2011002422,2008.03,1,pre_delinquent,2021-01-14,sms,,,,open,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R500 by month-end."
COLL-202101-00014,ACC0006166,IND1904000921,1256.1,20,pre_delinquent,2021-01-05,branch_visit,292.55,2021-01-21,,open,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202101-00015,ACC0015234,IND1910008629,454.2,32,early_collections,2021-01-12,email,107.77,2021-01-22,,closed,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202101-00016,ACC0003885,IND1903019580,929.07,86,late_collections,2021-01-19,phone_call,413.52,2021-01-16,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202101-00017,ACC0004168,IND1903003614,1728.92,35,early_collections,2021-01-29,email,,,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202101-00018,ACC0012431,IND1908017712,2948.71,8,pre_delinquent,2021-01-26,phone_call,1173.55,2021-01-11,,open,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 174 by month-end."
COLL-202101-00019,ACC0001714,IND1902009033,1565.4,74,late_collections,2021-01-21,branch_visit,,,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Settlement offer of R750 communicated; customer requested until month-end.
COLL-202101-00020,ACC0016001,IND1911011061,4093.14,96,legal,2021-01-07,email,,,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202101-00021,ACC0013804,IND1909003513,2723.56,44,early_collections,2021-01-06,branch_visit,1384.04,2021-01-28,,resolved,Johan Botha,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202101-00022,ACC0001096,IND1901016205,1556.25,98,legal,2021-01-24,email,528.85,2021-02-07,,resolved,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R529 cash. Account now current. Escalating to legal."
COLL-202101-00023,ACC0000593,IND1901002980,1648.39,102,legal,2021-01-22,email,,,,open,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 200 cash. Account now current. Escalating to legal."
COLL-202101-00024,ACC0015376,IND1910009495,1250.14,92,legal,2021-01-10,phone_call,,,,closed,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled. Escalating to legal.
COLL-202101-00025,ACC0012121,IND1908015743,1700.74,45,early_collections,2021-01-24,letter,425.97,2021-01-08,,resolved,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R426 by month-end."
COLL-202101-00026,ACC0008409,IND1906009601,200.0,16,pre_delinquent,2021-01-29,letter,63.85,2021-01-28,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202101-00027,ACC0012829,IND1908002487,1265.7,18,pre_delinquent,2021-01-06,email,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R350/month for 6 months starting 6 September.
COLL-202101-00028,ACC0013066,IND1909006604,1467.37,83,late_collections,2021-01-01,phone_call,797.61,2021-01-17,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202101-00029,ACC0010571,IND1907012333,1918.84,37,early_collections,2021-01-18,phone_call,350.68,2021-01-14,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202101-00030,ACC0003394,IND1903007294,1633.36,24,pre_delinquent,2021-01-16,branch_visit,287.93,2021-02-04,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Settlement offer of R288 communicated; customer requested until month-end.
COLL-202101-00031,ACC0011113,IND1907013275,3497.83,57,early_collections,2021-01-09,branch_visit,,,,resolved,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202101-00032,ACC0011207,IND1907000522,7397.18,10,pre_delinquent,2021-01-13,branch_visit,1340.35,2021-01-30,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
