payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202004-00001,COLL-202004-00014,ACC0017820,IND1912010213,2020-05-02,4534.65,eft,False,5278.78
REC-202004-00002,COLL-202004-00013,ACC0014390,IND1909008748,2020-05-09,88.17,debit_order,True,392.03
REC-202004-00003,COLL-202004-00030,ACC0006295,IND1904011761,2020-04-27,277.17,debit_order,True,211.9
REC-202004-00004,COLL-202004-00032,ACC0002484,IND1902004147,2020-05-07,872.28,eft,True,1162.12
REC-202004-00005,COLL-202004-00021,ACC0002325,IND1902016171,2020-04-17,830.26,card,False,743.82
REC-202004-00006,COLL-202004-00012,ACC0015318,IND1910000461,2020-04-26,1513.53,card,False,2226.97
REC-202004-00007,COLL-202004-00024,ACC0008815,IND1906009525,2020-04-27,96.68,debit_order,False,643.79
REC-202004-00008,COLL-202004-00015,ACC0012151,IND1908007839,2020-05-18,738.51,eft,False,1333.83
REC-202004-00009,COLL-202004-00031,ACC0017213,IND19014377,2020-04-15,541.72,eft,False,913.7
REC-202004-00010,COLL-202004-00017,ACC0002619,IND1902006444,2020-04-20,555.34,card,False,347.44
REC-202004-00011,COLL-202004-00026,ACC0003971,IND1903011002,2020-04-22,1502.28,cash_deposit,False,1035.23
REC-202004-00012,COLL-202004-00019,ACC0010159,IND1907000901,2020-04-12,65.06,cash_deposit,False,253.65
REC-202004-00013,COLL-202004-00005,ACC0003374,COM1902000173,2020-04-22,4784.89,debit_order,False,4123.75
