case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202312-00001,ACC0000774,IND1901000369,1231.65,26,pre_delinquent,2023-12-24,phone_call,357.64,2023-12-29,,open,Johan Botha,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Settlement offer of R358 communicated; customer requested until month-end."
COLL-202312-00002,ACC0002397,IND1902011058,1010.22,1,pre_delinquent,2023-12-31,app_message,,,,open,Fatima Patel,Former churned customer returned; new arrears flagged after failed debit order. Arrangement agreed: R750/month for 6 months starting 13 April.
COLL-202312-00003,ACC0004667,IND1903010993,1596.11,91,legal,2023-12-10,phone_call,826.53,2023-12-30,,open,Sipho Naidoo,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Arrangement agreed: R827/month for 6 months starting 1 February. Escalating to legal."
COLL-202312-00004,ACC0022095,IND2101006564,2639.3,28,pre_delinquent,2023-12-23,email,,,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R2 500/month for 6 months starting 25 April.
COLL-202312-00005,ACC0064487,IND2304020681,1485.91,52,early_collections,2023-12-16,sms,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202312-00006,ACC0068115,IND2306026106,2495.15,16,pre_delinquent,2023-12-29,branch_visit,1211.16,2023-12-08,,resolved,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202312-00007,ACC0069719,IND2307006735,1067.37,22,pre_delinquent,2023-12-03,sms,181.95,2024-01-03,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202312-00008,ACC0021412,IND2101010475,2423.24,103,legal,2023-12-02,sms,,,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled. Escalating to legal.
COLL-202312-00009,ACC0053141,IND2210008317,8494.27,35,early_collections,2023-12-22,app_message,1975.56,2024-01-07,extended_term,resolved,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 976 cash. Account now current. Arrangement: extended term."
COLL-202312-00010,ACC0052434,IND2209011550,5140.63,113,legal,2023-12-31,phone_call,,,,resolved,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R750 cash. Account now current. Escalating to legal."
