case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202001-00001,ACC0009328,IND19010758,1787.33,30,pre_delinquent,2020-01-25,phone_call,583.17,2020-01-23,,open,Pieter van der Merwe,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Settlement offer of R583 communicated; customer requested until month-end."
COLL-202001-00002,ACC0009328,IND19010758,1624.65,80,late_collections,2020-01-15,branch_visit,,,,resolved,Ayanda Mthembu,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Legal letter sent via registered post. Awaiting response before summons."
COLL-202001-00003,ACC0009328,IND19010758,1940.99,61,late_collections,2020-01-18,letter,521.79,2020-01-18,payment_holiday,open,Zanele Ndlovu,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Promise to pay recorded after outbound call. Follow-up scheduled. Arrangement: payment holiday."
COLL-202001-00004,ACC0008429,IND19011989,1573.41,78,late_collections,2020-01-08,phone_call,268.04,2020-01-31,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202001-00005,ACC0013926,IND19010625,498.62,51,early_collections,2020-01-08,letter,140.00,2020-01-15,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. COVID hardship relief applied. Payment holiday granted until June 2020.
COLL-202001-00006,ACC0004624,IND19014388,858.84,54,early_collections,2020-01-13,phone_call,437.45,2020-01-22,extended_term,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R437/month for 6 months starting 19 June. Arrangement: extended term.
COLL-202001-00007,ACC0006897,IND19008709,1245.98,72,late_collections,2020-01-20,letter,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Settlement offer of R500 communicated; customer requested until month-end.
COLL-202001-00008,ACC0003889,IND19005638,3012.36,46,early_collections,2020-01-10,branch_visit,1314.48,2020-01-13,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202001-00009,ACC0011375,IND19017428,1459.09,45,early_collections,2020-01-08,phone_call,612.81,2020-01-31,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202001-00010,ACC0000637,IND19000666,1286.05,80,late_collections,2020-01-08,letter,,,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. COVID hardship relief applied. Payment holiday granted until June 2020.
COLL-202001-00011,ACC0003889,IND19005638,3093.72,77,late_collections,2020-01-01,phone_call,,,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 500 communicated; customer requested until month-end.
COLL-202001-00012,ACC0000812,IND19000596,2634.85,68,late_collections,2020-01-05,branch_visit,,,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R750 by month-end."
COLL-202001-00013,ACC0014233,IND19011996,4201.98,26,pre_delinquent,2020-01-19,phone_call,,,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
