payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202001-00001,COLL-202001-00001,ACC0009328,IND1906010758,2020-01-23,560.24,debit_order,True,1227.09
REC-202001-00002,COLL-202001-00031,ACC0016361,IND1911001413,2020-01-31,1010.7,card,True,2231.91
REC-202001-00003,COLL-202001-00017,ACC0007091,IND1905003068,2020-01-19,206.9,debit_order,False,1540.67
REC-202001-00004,COLL-202001-00022,ACC0008154,IND1905012320,2020-01-16,438.11,cash_deposit,True,394.95
REC-202001-00005,COLL-202001-00035,ACC0008148,IND1905007774,2020-01-12,100.26,debit_order,False,306.29
REC-202001-00006,COLL-202001-00033,ACC0009211,IND1906016817,2020-02-10,321.74,debit_order,True,488.67
REC-202001-00007,COLL-202001-00020,ACC0003996,IND1903020718,2020-01-25,1385.38,debit_order,False,2221.6
REC-202001-00008,COLL-202001-00009,ACC0011375,IND1908017428,2020-01-31,619.61,eft,True,839.48
REC-202001-00009,COLL-202001-00028,ACC0005718,IND1904015281,2020-01-19,3935.95,card,False,4279.73
REC-202001-00010,COLL-202001-00030,ACC0006897,IND1904008709,2020-01-31,324.14,eft,False,629.95
REC-202001-00011,COLL-202001-00003,ACC0009328,IND1906010758,2020-01-25,360.57,cash_deposit,False,1580.42
REC-202001-00012,COLL-202001-00025,ACC0002850,IND1902013194,2020-02-02,966.29,card,True,3109.76
REC-202001-00013,COLL-202001-00021,ACC0004822,IND1903010352,2020-01-23,83.64,debit_order,False,264.53
REC-202001-00014,COLL-202001-00016,ACC0013960,IND1909010654,2020-01-04,2069.47,eft,False,1933.11
REC-202001-00015,COLL-202001-00012,ACC0000812,IND1901000596,2020-01-03,1244.07,cash_deposit,False,1390.78
