payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202511-00001,COLL-202511-00020,ACC0056637,IND2212000831,2025-11-17,2572.91,cash_deposit,False,5488.37
REC-202511-00002,COLL-202511-00026,ACC0069210,IND2306005688,2025-12-11,186.05,eft,True,510.12
REC-202511-00003,COLL-202511-00028,ACC0079004,IND2312004490,2025-11-27,297.18,cash_deposit,False,1993.49
REC-202511-00004,COLL-202511-00021,ACC0013960,IND1909010654,2025-11-24,528.4,debit_order,False,1491.43
REC-202511-00005,COLL-202511-00005,ACC0073397,IND2309005477,2025-11-28,472.96,eft,False,343.36
REC-202511-00006,COLL-202511-00030,ACC0064290,IND2304006198,2025-11-26,1387.43,debit_order,False,1111.92
REC-202511-00007,COLL-202511-00011,ACC0079921,IND2401003389,2025-11-24,530.78,cash_deposit,False,619.45
REC-202511-00008,COLL-202511-00016,ACC0015940,IND1911011555,2025-11-10,1843.5,eft,True,2440.11
REC-202511-00009,COLL-202511-00039,ACC0106287,IND2504011347,2025-11-14,434.83,cash_deposit,True,1263.48
REC-202511-00010,COLL-202511-00037,ACC0101506,IND2501007463,2025-11-03,482.5,debit_order,False,746.82
REC-202511-00011,COLL-202511-00004,ACC0010284,IND1907006449,2025-11-13,112.01,cash_deposit,False,325.99
REC-202511-00012,COLL-202511-00025,ACC0052084,IND2209011619,2025-11-08,473.76,eft,False,3994.86
REC-202511-00013,COLL-202511-00007,ACC0054145,IND2210006155,2025-11-17,1549.11,debit_order,False,2634.73
REC-202511-00014,COLL-202511-00013,ACC0095894,IND2410000575,2025-11-03,180.41,eft,False,1125.05
REC-202511-00015,COLL-202511-00003,ACC0002781,IND1902014982,2025-11-08,440.76,eft,False,2931.24
REC-202511-00016,COLL-202511-00034,ACC0090462,IND2407011127,2025-11-14,541.16,eft,False,493.54
