suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202301-00001,ACC0032479,IND21012712,app_message,2023-01-06T13:13:21+02:00,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202301-00002,ACC0050299,IND22012411,phone_call,29/01/2023 17:53,Please add better card freeze and unfreeze controls in the app.,digital_features,implemented
SUG-202301-00003,ACC0050614,IND22004810,phone_call,29/01/2023 15:08,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202301-00004,ACC0011386,IND19003795,social_media,2023/01/23 10:52:54,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202301-00005,ACC0006562,IND19004995,phone_call,21/01/2023 07:17,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202301-00006,ACC0047659,IND22020717,phone_call,30/01/2023 07:57,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-202301-00007,ACC0003948,IND19007541,app_message,2023-01-27T02:29:25+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202301-00008,ACC0025386,IND21008867,phone_call,03/01/2023 09:23,Please send clearer notifications when account details change.,other,implemented
SUG-202301-00009,ACC0052223,IND22014426,phone_call,29/01/2023 12:51,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,implemented
SUG-202301-00010,ACC0003067,IND19018432,social_media,2023/01/18 09:49:26,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-202301-00011,ACC0041106,IND22022193,email,2023-01-02 11:51:14,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202301-00012,ACC0035605,IND21004922,app_message,2023-01-14T07:30:24+02:00,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-202301-00013,ACC0055395,IND22020331,app_message,2023-01-09T18:44:25+02:00,Please allow customers to book branch appointments from the app.,branch_service,reviewed
SUG-202301-00014,ACC0010636,IND19009538,app_message,2023-01-15T15:22:35+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202301-00015,ACC0053959,IND22000081,app_message,2023-01-29T09:53:55+02:00,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202301-00016,ACC0023160,IND21002513,email,2023-01-31 19:49:03,Please make statements easier to download for tax and rental applications.,other,reviewed
SUG-202301-00017,ACC0045335,IND22007994,app_message,2023-01-14T14:51:00+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202301-00018,ACC0050523,IND22008975,app_message,2023-01-16T09:32:27+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
