case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-201906-00001,ACC0003832,IND19007607,907.76,28,pre_delinquent,2019-06-07,phone_call,,,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-201906-00002,ACC0005701,IND19002057,1918.37,3,pre_delinquent,2019-06-18,branch_visit,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-201906-00003,ACC0001129,IND19005846,740.31,3,pre_delinquent,2019-06-06,letter,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-201906-00004,ACC0001029,IND19009696,4261.82,21,pre_delinquent,2019-06-30,phone_call,,,,resolved,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 500 by month-end."
COLL-201906-00005,ACC0003244,IND19013831,2207.45,46,early_collections,2019-06-08,letter,,,,open,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-201906-00006,ACC0003387,COM19000040,3103.74,118,legal,2019-06-01,letter,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled. Escalating to legal.
COLL-201906-00007,ACC0001437,IND19003474,3015.33,64,late_collections,2019-06-15,branch_visit,521.71,2019-06-10,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-201906-00008,ACC0000116,IND19013155,204.16,54,early_collections,2019-06-17,letter,,,restructured,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order. Arrangement: restructured.
COLL-201906-00009,ACC0007560,IND19012605,1133.62,49,early_collections,2019-06-22,letter,,,payment_holiday,open,David Govender,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons. Arrangement: payment holiday.
COLL-201906-00010,ACC0000116,IND19013155,666.23,4,pre_delinquent,2019-06-26,branch_visit,307.88,2019-07-03,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-201906-00011,ACC0002632,IND19017768,3441.96,13,pre_delinquent,2019-06-24,letter,1680.32,2019-06-08,,open,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-201906-00012,ACC0000723,IND19010495,1547.91,74,late_collections,2019-06-28,phone_call,,,,open,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Settlement offer of R350 communicated; customer requested until month-end.
COLL-201906-00013,ACC0002863,IND19012341,17185.76,62,late_collections,2019-06-16,phone_call,,,,closed,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-201906-00014,ACC0004028,IND19019126,1867.42,3,pre_delinquent,2019-06-02,phone_call,,,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-201906-00015,ACC0000105,IND19015632,3578.59,321,write_off,2019-06-20,phone_call,,,,open,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 500 by month-end."
COLL-201906-00016,ACC0002863,IND19012341,16502.92,46,early_collections,2019-06-15,branch_visit,,,extended_term,open,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 500 cash. Account now current. Arrangement: extended term."
COLL-201906-00017,ACC0000105,IND19015632,1961.28,62,late_collections,2019-06-18,branch_visit,781.54,2019-06-13,,resolved,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Settlement offer of R782 communicated; customer requested until month-end.
COLL-201906-00018,ACC0002632,IND19017768,6405.93,36,early_collections,2019-06-09,phone_call,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R1 200/month for 6 months starting 8 May.
