response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202510-0000001,CAMP-2025-009,IND2510000193,,2025-10-05,ignored,,radio,No direct action recorded after campaign exposure.
RESP-202510-0000002,CAMP-2025-009,IND2510004112,ACC0116603,2025-10-16,ignored,,radio,No direct action recorded after campaign exposure.
RESP-202510-0000003,CAMP-2025-009,IND2510000429,ACC0116732,2025-10-17,ignored,,radio,No direct action recorded after campaign exposure.
RESP-202510-0000004,CAMP-2025-010,COM2510000308,ACC0116784,2025-10-14,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000005,CAMP-2025-010,IND2510001018,ACC0116305,2025-10-22,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000006,CAMP-2025-010,IND2510017817,ACC0116049,2025-10-07,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000007,CAMP-2025-010,IND2510013497,,2025-10-22,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000008,CAMP-2025-010,IND2510018254,ACC0116259,2025-10-16,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202510-0000009,CAMP-2025-010,IND2510000097,ACC0115828,2025-10-12,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000010,CAMP-2025-010,IND2510016327,ACC0115774,2025-10-16,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000011,CAMP-2025-010,IND2510009604,,2025-10-23,opted_out,,sms,Customer opted out of marketing messages for this channel.
RESP-202510-0000012,CAMP-2025-010,COM2510000229,,2025-10-20,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202510-0000013,CAMP-2025-010,IND2510019299,ACC0115900,2025-10-22,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000014,CAMP-2025-010,IND2510006535,ACC0115453,2025-10-15,opened,,sms,Customer opened or viewed the campaign message.
RESP-202510-0000015,CAMP-2025-010,IND2510016198,ACC0116769,2025-10-20,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000016,CAMP-2025-010,IND2510014655,ACC0116293,2025-10-18,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202510-0000017,CAMP-2025-010,IND2510014229,ACC0116599,2025-10-23,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202510-0000018,CAMP-2025-010,IND2510016742,ACC0116640,2025-10-17,opened,,sms,Customer opened or viewed the campaign message.
RESP-202510-0000019,CAMP-2025-010,IND2510002958,ACC0115357,2025-10-20,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202510-0000020,CAMP-2025-010,IND2510014842,ACC0116271,2025-10-13,opened,,sms,Customer opened or viewed the campaign message.
RESP-202510-0000021,CAMP-2025-010,IND2510012760,ACC0115321,2025-10-13,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202510-0000022,CAMP-2025-010,IND2510000564,ACC0115836,2025-10-15,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-202510-0000023,CAMP-2025-010,IND2510008850,,2025-10-19,opened,,sms,Customer opened or viewed the campaign message.
RESP-202510-0000024,CAMP-2025-010,IND2510010169,ACC0115769,2025-10-13,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000025,CAMP-2025-010,IND2510016215,ACC0115825,2025-10-08,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202510-0000026,CAMP-2025-010,IND2510012414,ACC0115335,2025-10-17,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000027,CAMP-2025-010,IND2510011343,,2025-10-10,opened,,sms,Customer opened or viewed the campaign message.
RESP-202510-0000028,CAMP-2025-010,IND2510002895,ACC0115298,2025-10-16,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000029,CAMP-2025-010,IND2510001097,ACC0115471,2025-10-21,opened,,sms,Customer opened or viewed the campaign message.
RESP-202510-0000030,CAMP-2025-010,IND2510004392,ACC0115971,2025-10-09,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000031,CAMP-2025-010,IND2510010902,ACC0116274,2025-10-08,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000032,CAMP-2025-010,IND2510018518,ACC0116673,2025-10-22,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000033,CAMP-2025-010,IND2510003666,ACC0115588,2025-10-23,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000034,CAMP-2025-010,IND2510013333,ACC0116730,2025-10-14,converted,23349.0,sms,Customer accepted offer for home_loan through sms.
RESP-202510-0000035,CAMP-2025-010,IND2510015074,ACC0116278,2025-10-21,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000036,CAMP-2025-010,IND2510016979,ACC0115418,2025-10-23,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000037,CAMP-2025-010,IND2510004821,ACC0116418,2025-10-10,clicked,,branch_poster,Customer clicked through to campaign landing page or product information.
RESP-202510-0000038,CAMP-2025-010,IND2510006097,ACC0116122,2025-10-18,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-202510-0000039,CAMP-2025-010,IND2510006510,ACC0115559,2025-10-15,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202510-0000040,CAMP-2025-010,IND2510006531,,2025-10-10,opened,,sms,Customer opened or viewed the campaign message.
RESP-202510-0000041,CAMP-2025-010,IND2510006778,ACC0116390,2025-10-07,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000042,CAMP-2025-010,IND2510000463,,2025-10-07,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000043,CAMP-2025-010,IND2510018692,ACC0115622,2025-10-12,opened,,sms,Customer opened or viewed the campaign message.
RESP-202510-0000044,CAMP-2025-010,IND2510006895,ACC0115817,2025-10-15,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000045,CAMP-2025-010,IND2510012990,,2025-10-15,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000046,CAMP-2025-010,IND2510012643,,2025-10-16,complained,,sms,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202510-0000047,CAMP-2025-010,IND2510009572,ACC0116634,2025-10-20,opened,,sms,Customer opened or viewed the campaign message.
RESP-202510-0000048,CAMP-2025-010,IND2510011402,ACC0116647,2025-10-21,opened,,sms,Customer opened or viewed the campaign message.
RESP-202510-0000049,CAMP-2025-010,IND2510008427,ACC0116151,2025-10-16,opened,,sms,Customer opened or viewed the campaign message.
RESP-202510-0000050,CAMP-2025-010,IND2510015246,ACC0115333,2025-10-11,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000051,CAMP-2025-010,IND2510011774,ACC0115788,2025-10-09,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202510-0000052,CAMP-2025-010,IND2510015571,ACC0116098,2025-10-14,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202510-0000053,CAMP-2025-010,IND2510017121,ACC0116474,2025-10-09,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000054,CAMP-2025-010,IND2510006967,ACC0115907,2025-10-08,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000055,CAMP-2025-010,IND2510012910,,2025-10-20,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000056,CAMP-2025-010,IND2510013647,ACC0116761,2025-10-20,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202510-0000057,CAMP-2025-010,IND2510006682,ACC0116477,2025-10-09,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202510-0000058,CAMP-2025-010,IND2510018924,ACC0115567,2025-10-11,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202510-0000059,CAMP-2025-010,IND2510017768,ACC0115320,2025-10-15,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202510-0000060,CAMP-2025-010,IND2510003529,ACC0116389,2025-10-14,opened,,sms,Customer opened or viewed the campaign message.
