case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202306-00001,ACC0009757,IND1906000312,3046.11,114,legal,2023-06-15,phone_call,,,,open,David Govender,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Customer in Eastern Cape, low income band — hardship assessment required. Escalating to legal."
COLL-202306-00002,ACC0000723,IND1901010495,498.71,116,legal,2023-06-24,letter,,,,resolved,Thabo Mokoena,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Customer called, says employer missed payroll. Promised R1 500 by month-end. Escalating to legal."
COLL-202306-00003,ACC0000166,IND1901004971,2295.9,1,pre_delinquent,2023-06-19,letter,352.62,2023-06-11,,open,Thabo Mokoena,Former churned customer returned; new arrears flagged after failed debit order. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202306-00004,ACC0002887,IND1902008351,1176.11,4,pre_delinquent,2023-06-15,letter,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202306-00005,ACC0024661,IND2103009989,490.74,29,pre_delinquent,2023-06-08,branch_visit,239.97,2023-07-07,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202306-00006,ACC0064548,COM2304000391,13419.6,20,pre_delinquent,2023-06-03,branch_visit,3672.05,2023-06-14,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R3 672/month for 6 months starting 27 January.
COLL-202306-00007,ACC0056606,IND2212003489,2342.04,9,pre_delinquent,2023-06-21,app_message,872.43,2023-06-11,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer in Western Cape, low income band — hardship assessment required."
COLL-202306-00008,ACC0016874,IND1911014924,385.11,136,write_off,2023-06-27,phone_call,,,,closed,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202306-00009,ACC0017171,IND1911007367,740.3,73,late_collections,2023-06-02,sms,169.11,2023-06-27,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202306-00010,ACC0025362,IND2104007061,1116.57,54,early_collections,2023-06-27,email,,,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202306-00012,ACC0043415,IND2204000063,1493.76,22,pre_delinquent,2023-06-15,email,,,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202306-00013,ACC0002414,IND1902014095,2975.71,6,pre_delinquent,2023-06-17,sms,998.01,2023-06-11,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202306-00014,ACC0011173,IND1907002918,1457.33,88,late_collections,2023-06-09,branch_visit,,,,closed,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202306-00015,ACC0037934,IND2201021060,798.67,46,early_collections,2023-06-15,sms,,,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202306-00016,ACC0041049,IND2202017193,4643.99,231,write_off,2023-06-24,phone_call,,,,closed,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202306-00017,ACC0061779,IND2303000881,1949.63,49,early_collections,2023-06-05,phone_call,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R750/month for 6 months starting 3 April.
COLL-202306-00018,ACC0037396,IND2201010213,1650.81,62,late_collections,2023-06-14,app_message,395.57,2023-06-13,,closed,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R396 by month-end."
COLL-202306-00019,ACC0030771,IND2107000705,1526.52,62,late_collections,2023-06-17,app_message,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202306-00020,ACC0047720,IND2207000159,289.47,2,pre_delinquent,2023-06-05,letter,,,,resolved,Johan Botha,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202306-00021,ACC0006043,IND1904012474,628.0,25,pre_delinquent,2023-06-17,letter,328.65,2023-07-06,,open,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R329 by month-end."
COLL-202306-00022,ACC0051453,IND2209018031,2335.06,26,pre_delinquent,2023-06-01,branch_visit,644.34,2023-07-02,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202306-00023,ACC0053657,IND2210009330,794.99,25,pre_delinquent,2023-06-27,app_message,394.55,2023-06-24,,closed,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202306-00024,ACC0020273,IND2007000409,1605.93,107,legal,2023-06-10,branch_visit,,,,closed,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Settlement offer of R750 communicated; customer requested until month-end. Escalating to legal.
COLL-202306-00025,ACC0025300,IND2104009969,2409.23,7,pre_delinquent,2023-06-24,sms,876.07,2023-06-17,,resolved,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R876 cash. Account now current."
COLL-202306-00026,ACC0057151,IND2212002021,560.99,31,early_collections,2023-06-14,email,,,,resolved,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Customer in Western Cape, low income band — hardship assessment required."
COLL-202306-00027,ACC0037615,IND2201004632,2613.87,16,pre_delinquent,2023-06-06,sms,,,,closed,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 500 by month-end."
COLL-202306-00028,ACC0059296,IND2301017120,2396.07,4,pre_delinquent,2023-06-14,branch_visit,,,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202306-00029,ACC0001949,IND1902008140,2025.41,29,pre_delinquent,2023-06-09,app_message,,,,closed,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202306-00030,ACC0039022,COM2201000016,12296.4,95,legal,2023-06-10,email,,,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Escalating to legal.
COLL-202306-00031,ACC0045497,IND2205016582,1091.07,87,late_collections,2023-06-15,phone_call,,,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202306-00032,ACC0016594,IND1911008386,1127.18,80,late_collections,2023-06-25,email,409.98,2023-06-24,,resolved,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R410 by month-end."
